Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,70,0.0777778,65,0.0722222,5,0.00555556,5,0
900,95,0.105556,66,0.0733333,29,0.0322222,7,9
900,74,0.0822222,67,0.0744444,7,0.00777778,7,2
900,103,0.114444,85,0.0944444,18,0.02,6,5
900,87,0.0966667,68,0.0755556,19,0.0211111,2,8
900,74,0.0822222,58,0.0644444,16,0.0177778,4,8
900,97,0.107778,79,0.0877778,18,0.02,12,8
900,80,0.0888889,75,0.0833333,5,0.00555556,6,0
900,86,0.0955556,54,0.06,32,0.0355556,7,12
900,71,0.0788889,67,0.0744444,4,0.00444444,6,0
900,98,0.108889,71,0.0788889,27,0.03,9,12
900,85,0.0944444,60,0.0666667,25,0.0277778,8,9
900,86,0.0955556,59,0.0655556,27,0.03,7,10
900,59,0.0655556,56,0.0622222,3,0.00333333,5,0
900,80,0.0888889,67,0.0744444,13,0.0144444,9,6
900,82,0.0911111,54,0.06,28,0.0311111,7,10
900,84,0.0933333,56,0.0622222,28,0.0311111,7,6
900,74,0.0822222,71,0.0788889,3,0.00333333,3,0
900,61,0.0677778,59,0.0655556,2,0.00222222,8,0
900,89,0.0988889,73,0.0811111,16,0.0177778,14,6
900,76,0.0844444,53,0.0588889,23,0.0255556,5,5
900,83,0.0922222,80,0.0888889,3,0.00333333,13,0
900,73,0.0811111,53,0.0588889,20,0.0222222,3,6
900,81,0.09,52,0.0577778,29,0.0322222,6,5
900,79,0.0877778,62,0.0688889,17,0.0188889,8,2
900,72,0.08,71,0.0788889,1,0.00111111,3,0
900,75,0.0833333,74,0.0822222,1,0.00111111,3,0
900,83,0.0922222,82,0.0911111,1,0.00111111,14,0
900,95,0.105556,63,0.07,32,0.0355556,10,8
900,87,0.0966667,57,0.0633333,30,0.0333333,4,13
