Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,84,0.0933333,68,0.0755556,16,0.0177778,2,2
900,89,0.0988889,52,0.0577778,37,0.0411111,7,12
900,102,0.113333,47,0.0522222,55,0.0611111,3,25
900,68,0.0755556,36,0.04,32,0.0355556,5,7
900,82,0.0911111,49,0.0544444,33,0.0366667,2,9
900,95,0.105556,68,0.0755556,27,0.03,6,7
900,89,0.0988889,72,0.08,17,0.0188889,5,7
900,88,0.0977778,40,0.0444444,48,0.0533333,7,17
900,107,0.118889,53,0.0588889,54,0.06,9,18
900,80,0.0888889,35,0.0388889,45,0.05,4,15
900,92,0.102222,77,0.0855556,15,0.0166667,6,7
900,81,0.09,74,0.0822222,7,0.00777778,10,0
900,89,0.0988889,57,0.0633333,32,0.0355556,5,12
900,108,0.12,93,0.103333,15,0.0166667,8,4
900,80,0.0888889,40,0.0444444,40,0.0444444,5,11
900,101,0.112222,60,0.0666667,41,0.0455556,3,17
900,96,0.106667,66,0.0733333,30,0.0333333,5,9
900,81,0.09,48,0.0533333,33,0.0366667,3,10
900,100,0.111111,49,0.0544444,51,0.0566667,1,21
900,97,0.107778,59,0.0655556,38,0.0422222,5,15
900,97,0.107778,72,0.08,25,0.0277778,3,7
900,93,0.103333,63,0.07,30,0.0333333,6,14
900,102,0.113333,50,0.0555556,52,0.0577778,4,17
900,79,0.0877778,48,0.0533333,31,0.0344444,6,8
900,72,0.08,66,0.0733333,6,0.00666667,5,0
900,98,0.108889,61,0.0677778,37,0.0411111,8,12
900,97,0.107778,34,0.0377778,63,0.07,8,24
900,83,0.0922222,81,0.09,2,0.00222222,10,0
900,89,0.0988889,36,0.04,53,0.0588889,5,22
900,98,0.108889,60,0.0666667,38,0.0422222,5,17
