Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,85,0.0944444,76,0.0844444,9,0.01,8,0
900,69,0.0766667,53,0.0588889,16,0.0177778,2,0
900,58,0.0644444,46,0.0511111,12,0.0133333,8,0
900,96,0.106667,85,0.0944444,11,0.0122222,6,0
900,70,0.0777778,53,0.0588889,17,0.0188889,5,0
900,97,0.107778,85,0.0944444,12,0.0133333,10,0
900,66,0.0733333,53,0.0588889,13,0.0144444,4,0
900,58,0.0644444,45,0.05,13,0.0144444,8,0
900,90,0.1,76,0.0844444,14,0.0155556,15,0
900,70,0.0777778,57,0.0633333,13,0.0144444,6,0
900,83,0.0922222,68,0.0755556,15,0.0166667,7,0
900,88,0.0977778,72,0.08,16,0.0177778,4,0
900,73,0.0811111,63,0.07,10,0.0111111,5,0
900,85,0.0944444,76,0.0844444,9,0.01,10,0
900,88,0.0977778,72,0.08,16,0.0177778,3,0
900,86,0.0955556,76,0.0844444,10,0.0111111,7,0
900,95,0.105556,80,0.0888889,15,0.0166667,8,0
900,58,0.0644444,48,0.0533333,10,0.0111111,7,0
900,73,0.0811111,63,0.07,10,0.0111111,8,0
900,90,0.1,81,0.09,9,0.01,5,0
900,78,0.0866667,64,0.0711111,14,0.0155556,4,0
900,89,0.0988889,76,0.0844444,13,0.0144444,4,0
900,80,0.0888889,71,0.0788889,9,0.01,7,0
900,73,0.0811111,55,0.0611111,18,0.02,4,0
900,102,0.113333,89,0.0988889,13,0.0144444,7,0
900,85,0.0944444,72,0.08,13,0.0144444,9,0
900,77,0.0855556,71,0.0788889,6,0.00666667,8,0
900,75,0.0833333,64,0.0711111,11,0.0122222,9,0
900,68,0.0755556,60,0.0666667,8,0.00888889,7,0
900,89,0.0988889,71,0.0788889,18,0.02,4,0
