Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,97,0.107778,64,0.0711111,33,0.0366667,10,5
900,110,0.122222,86,0.0955556,24,0.0266667,9,6
900,105,0.116667,76,0.0844444,29,0.0322222,8,11
900,87,0.0966667,54,0.06,33,0.0366667,6,10
900,92,0.102222,60,0.0666667,32,0.0355556,3,11
900,89,0.0988889,75,0.0833333,14,0.0155556,5,3
900,103,0.114444,65,0.0722222,38,0.0422222,5,9
900,90,0.1,29,0.0322222,61,0.0677778,3,25
900,104,0.115556,66,0.0733333,38,0.0422222,6,13
900,83,0.0922222,46,0.0511111,37,0.0411111,6,14
900,107,0.118889,64,0.0711111,43,0.0477778,12,13
900,89,0.0988889,38,0.0422222,51,0.0566667,6,21
900,83,0.0922222,36,0.04,47,0.0522222,2,12
900,84,0.0933333,53,0.0588889,31,0.0344444,6,7
900,70,0.0777778,30,0.0333333,40,0.0444444,3,15
900,103,0.114444,48,0.0533333,55,0.0611111,6,28
900,71,0.0788889,31,0.0344444,40,0.0444444,2,10
900,84,0.0933333,38,0.0422222,46,0.0511111,7,20
900,106,0.117778,57,0.0633333,49,0.0544444,7,16
900,94,0.104444,58,0.0644444,36,0.04,4,12
900,118,0.131111,82,0.0911111,36,0.04,12,11
900,106,0.117778,50,0.0555556,56,0.0622222,4,17
900,82,0.0911111,45,0.05,37,0.0411111,2,9
900,102,0.113333,60,0.0666667,42,0.0466667,8,16
900,85,0.0944444,37,0.0411111,48,0.0533333,3,15
900,107,0.118889,67,0.0744444,40,0.0444444,9,17
900,85,0.0944444,47,0.0522222,38,0.0422222,4,11
900,91,0.101111,57,0.0633333,34,0.0377778,6,11
900,108,0.12,63,0.07,45,0.05,5,14
900,111,0.123333,69,0.0766667,42,0.0466667,1,14
