Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,99,0.11,49,0.0544444,50,0.0555556,4,12
900,87,0.0966667,47,0.0522222,40,0.0444444,11,10
900,80,0.0888889,75,0.0833333,5,0.00555556,5,0
900,93,0.103333,66,0.0733333,27,0.03,12,6
900,96,0.106667,57,0.0633333,39,0.0433333,4,15
900,107,0.118889,91,0.101111,16,0.0177778,9,5
900,110,0.122222,86,0.0955556,24,0.0266667,8,11
900,74,0.0822222,71,0.0788889,3,0.00333333,7,0
900,76,0.0844444,48,0.0533333,28,0.0311111,4,13
900,90,0.1,66,0.0733333,24,0.0266667,5,7
900,76,0.0844444,72,0.08,4,0.00444444,7,0
900,88,0.0977778,51,0.0566667,37,0.0411111,2,12
900,108,0.12,82,0.0911111,26,0.0288889,10,6
900,83,0.0922222,69,0.0766667,14,0.0155556,11,1
900,107,0.118889,70,0.0777778,37,0.0411111,6,11
900,94,0.104444,75,0.0833333,19,0.0211111,10,10
900,101,0.112222,68,0.0755556,33,0.0366667,11,10
900,71,0.0788889,50,0.0555556,21,0.0233333,6,7
900,88,0.0977778,50,0.0555556,38,0.0422222,4,9
900,80,0.0888889,49,0.0544444,31,0.0344444,3,8
900,88,0.0977778,82,0.0911111,6,0.00666667,11,0
900,87,0.0966667,52,0.0577778,35,0.0388889,1,17
900,98,0.108889,56,0.0622222,42,0.0466667,12,9
900,92,0.102222,52,0.0577778,40,0.0444444,6,19
900,95,0.105556,64,0.0711111,31,0.0344444,7,13
900,91,0.101111,84,0.0933333,7,0.00777778,7,0
900,94,0.104444,50,0.0555556,44,0.0488889,5,19
900,87,0.0966667,63,0.07,24,0.0266667,11,7
900,70,0.0777778,52,0.0577778,18,0.02,5,8
900,97,0.107778,67,0.0744444,30,0.0333333,2,16
