Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,73,0.0811111,63,0.07,10,0.0111111,2,0
900,83,0.0922222,74,0.0822222,9,0.01,8,0
900,86,0.0955556,84,0.0933333,2,0.00222222,8,0
900,87,0.0966667,82,0.0911111,5,0.00555556,5,0
900,77,0.0855556,72,0.08,5,0.00555556,7,0
900,80,0.0888889,71,0.0788889,9,0.01,5,0
900,76,0.0844444,66,0.0733333,10,0.0111111,7,0
900,88,0.0977778,81,0.09,7,0.00777778,5,0
900,95,0.105556,86,0.0955556,9,0.01,11,0
900,84,0.0933333,75,0.0833333,9,0.01,10,0
900,81,0.09,74,0.0822222,7,0.00777778,6,0
900,95,0.105556,89,0.0988889,6,0.00666667,11,0
900,85,0.0944444,76,0.0844444,9,0.01,4,0
900,75,0.0833333,63,0.07,12,0.0133333,6,0
900,64,0.0711111,51,0.0566667,13,0.0144444,5,0
900,71,0.0788889,65,0.0722222,6,0.00666667,2,0
900,70,0.0777778,60,0.0666667,10,0.0111111,2,0
900,73,0.0811111,64,0.0711111,9,0.01,7,0
900,85,0.0944444,74,0.0822222,11,0.0122222,5,0
900,98,0.108889,91,0.101111,7,0.00777778,9,0
900,89,0.0988889,80,0.0888889,9,0.01,5,0
900,80,0.0888889,73,0.0811111,7,0.00777778,10,0
900,79,0.0877778,69,0.0766667,10,0.0111111,5,0
900,55,0.0611111,42,0.0466667,13,0.0144444,3,0
900,94,0.104444,89,0.0988889,5,0.00555556,9,0
900,81,0.09,71,0.0788889,10,0.0111111,6,0
900,93,0.103333,78,0.0866667,15,0.0166667,14,0
900,77,0.0855556,69,0.0766667,8,0.00888889,2,0
900,101,0.112222,90,0.1,11,0.0122222,8,0
900,66,0.0733333,53,0.0588889,13,0.0144444,1,0
