Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,111,0.111,102,0.102,9,0.009,0,0
1000,108,0.108,102,0.102,6,0.006,0,0
1000,106,0.106,99,0.099,7,0.007,0,0
1000,111,0.111,102,0.102,9,0.009,0,0
1000,108,0.108,101,0.101,7,0.007,0,0
1000,110,0.11,103,0.103,7,0.007,0,0
1000,105,0.105,98,0.098,7,0.007,0,0
1000,100,0.1,94,0.094,6,0.006,0,0
1000,113,0.113,104,0.104,9,0.009,0,0
1000,112,0.112,102,0.102,10,0.01,0,0
1000,107,0.107,97,0.097,10,0.01,0,0
1000,106,0.106,99,0.099,7,0.007,0,0
1000,110,0.11,103,0.103,7,0.007,0,0
1000,88,0.088,83,0.083,5,0.005,0,0
1000,105,0.105,96,0.096,9,0.009,0,0
1000,113,0.113,105,0.105,8,0.008,0,0
1000,108,0.108,100,0.1,8,0.008,0,0
1000,118,0.118,107,0.107,11,0.011,0,0
1000,105,0.105,97,0.097,8,0.008,0,0
1000,112,0.112,103,0.103,9,0.009,0,0
1000,100,0.1,92,0.092,8,0.008,0,0
1000,101,0.101,95,0.095,6,0.006,0,0
1000,112,0.112,103,0.103,9,0.009,0,0
1000,109,0.109,100,0.1,9,0.009,0,0
1000,112,0.112,102,0.102,10,0.01,0,0
1000,112,0.112,103,0.103,9,0.009,0,0
1000,105,0.105,97,0.097,8,0.008,0,0
1000,106,0.106,98,0.098,8,0.008,0,0
1000,111,0.111,102,0.102,9,0.009,0,0
1000,106,0.106,98,0.098,8,0.008,0,0
