Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,92,0.092,85,0.085,7,0.007,0,0
1000,114,0.114,102,0.102,12,0.012,0,0
1000,95,0.095,85,0.085,10,0.01,0,0
1000,110,0.11,99,0.099,11,0.011,0,0
1000,101,0.101,92,0.092,9,0.009,0,0
1000,101,0.101,90,0.09,11,0.011,0,0
1000,114,0.114,101,0.101,13,0.013,0,0
1000,106,0.106,98,0.098,8,0.008,0,0
1000,88,0.088,74,0.074,14,0.014,0,0
1000,110,0.11,95,0.095,15,0.015,0,0
1000,102,0.102,92,0.092,10,0.01,0,0
1000,111,0.111,99,0.099,12,0.012,0,0
1000,110,0.11,99,0.099,11,0.011,0,0
1000,78,0.078,68,0.068,10,0.01,0,0
1000,107,0.107,96,0.096,11,0.011,0,0
1000,55,0.055,46,0.046,9,0.009,1,0
1000,87,0.087,80,0.08,7,0.007,0,0
1000,106,0.106,96,0.096,10,0.01,0,0
1000,113,0.113,100,0.1,13,0.013,0,0
1000,110,0.11,100,0.1,10,0.01,0,0
1000,113,0.113,98,0.098,15,0.015,0,0
1000,114,0.114,101,0.101,13,0.013,0,0
1000,89,0.089,82,0.082,7,0.007,0,0
1000,80,0.08,68,0.068,12,0.012,0,0
1000,102,0.102,92,0.092,10,0.01,0,0
1000,118,0.118,105,0.105,13,0.013,0,0
1000,112,0.112,100,0.1,12,0.012,0,0
1000,91,0.091,82,0.082,9,0.009,0,0
1000,110,0.11,101,0.101,9,0.009,0,0
1000,115,0.115,102,0.102,13,0.013,0,0
