Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,57,0.057,33,0.033,24,0.024,0,2
1000,50,0.05,21,0.021,29,0.029,0,4
1000,141,0.141,98,0.098,43,0.043,0,0
1000,50,0.05,27,0.027,23,0.023,0,3
1000,114,0.114,63,0.063,51,0.051,0,3
1000,50,0.05,27,0.027,23,0.023,0,9
1000,51,0.051,29,0.029,22,0.022,0,1
1000,134,0.134,99,0.099,35,0.035,0,0
1000,164,0.164,103,0.103,61,0.061,0,0
1000,148,0.148,99,0.099,49,0.049,0,0
1000,156,0.156,102,0.102,54,0.054,0,1
1000,114,0.114,73,0.073,41,0.041,0,1
1000,106,0.106,66,0.066,40,0.04,0,2
1000,58,0.058,31,0.031,27,0.027,0,2
1000,92,0.092,68,0.068,24,0.024,0,1
1000,36,0.036,23,0.023,13,0.013,0,1
1000,87,0.087,59,0.059,28,0.028,0,3
1000,77,0.077,51,0.051,26,0.026,0,3
1000,60,0.06,45,0.045,15,0.015,0,1
1000,47,0.047,22,0.022,25,0.025,0,11
1000,111,0.111,73,0.073,38,0.038,0,2
1000,40,0.04,19,0.019,21,0.021,0,6
1000,155,0.155,107,0.107,48,0.048,0,0
1000,100,0.1,67,0.067,33,0.033,0,1
1000,129,0.129,90,0.09,39,0.039,0,2
1000,53,0.053,22,0.022,31,0.031,0,4
1000,158,0.158,103,0.103,55,0.055,0,0
1000,52,0.052,32,0.032,20,0.02,0,2
1000,43,0.043,25,0.025,18,0.018,0,2
1000,53,0.053,30,0.03,23,0.023,0,1
