Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
1000,60,0.06,39,0.039,21,0.021,0,1
1000,119,0.119,105,0.105,14,0.014,0,0
1000,116,0.116,108,0.108,8,0.008,0,0
1000,113,0.113,104,0.104,9,0.009,0,0
1000,114,0.114,98,0.098,16,0.016,0,1
1000,115,0.115,106,0.106,9,0.009,0,0
1000,109,0.109,100,0.1,9,0.009,0,0
1000,111,0.111,104,0.104,7,0.007,0,0
1000,115,0.115,106,0.106,9,0.009,0,0
1000,110,0.11,105,0.105,5,0.005,0,0
1000,112,0.112,105,0.105,7,0.007,0,0
1000,115,0.115,105,0.105,10,0.01,0,0
1000,124,0.124,103,0.103,21,0.021,0,0
1000,42,0.042,25,0.025,17,0.017,0,1
1000,43,0.043,22,0.022,21,0.021,0,5
1000,72,0.072,54,0.054,18,0.018,0,3
1000,116,0.116,104,0.104,12,0.012,0,0
1000,116,0.116,105,0.105,11,0.011,0,0
1000,113,0.113,102,0.102,11,0.011,0,0
1000,122,0.122,104,0.104,18,0.018,0,1
1000,106,0.106,91,0.091,15,0.015,0,1
1000,110,0.11,104,0.104,6,0.006,0,0
1000,115,0.115,104,0.104,11,0.011,0,0
1000,122,0.122,105,0.105,17,0.017,0,0
1000,120,0.12,106,0.106,14,0.014,0,0
1000,92,0.092,74,0.074,18,0.018,0,1
1000,112,0.112,103,0.103,9,0.009,0,0
1000,113,0.113,105,0.105,8,0.008,0,0
1000,113,0.113,102,0.102,11,0.011,0,0
1000,123,0.123,103,0.103,20,0.02,0,0
