tags_collected, collisions_in_seconds, time_in_minutes, random_seed
85, 2413.19, 16.6667, 470710
74, 1319.56, 16.6667, 971747
99, 1595.19, 16.6667, 798307
83, 2136.62, 16.6667, 526529
84, 1202.12, 16.6667, 122806
90, 2085.31, 16.6667, 688075
71, 3454.5, 16.6667, 861833
76, 1591.88, 16.6667, 908477
95, 2289.44, 16.6667, 368264
106, 1960.41, 16.6667, 453932
107, 1241.44, 16.6667, 647335
94, 1114, 16.6667, 103391
89, 2329.66, 16.6667, 748959
93, 944.281, 16.6667, 835251
93, 1245.25, 16.6667, 461922
79, 2714.34, 16.6667, 34879
80, 2916.97, 16.6667, 990515
88, 1653.56, 16.6667, 161859
74, 2183.94, 16.6667, 535118
70, 1973.31, 16.6667, 793040
92, 2072.06, 16.6667, 133091
101, 1782.78, 16.6667, 186734
65, 1119.66, 16.6667, 441609
52, 3712.91, 16.6667, 979131
102, 1967.88, 16.6667, 818638
82, 2308.34, 16.6667, 60849
74, 1811.19, 16.6667, 209899
36, 3056.25, 16.6667, 393949
66, 2735, 16.6667, 768373
104, 2254.88, 16.6667, 983748
81, 1964.69, 16.6667, 985416
107, 1673.56, 16.6667, 260152
59, 2772.53, 16.6667, 521819
85, 1279.31, 16.6667, 687495
73, 718.344, 16.6667, 254597
75, 1752.53, 16.6667, 456682
52, 2483, 16.6667, 973847
102, 1532.25, 16.6667, 263840
99, 1578.25, 16.6667, 690611
88, 1414.97, 16.6667, 332105
81, 1448.16, 16.6667, 872599
46, 2920.69, 16.6667, 439986
68, 974.5, 16.6667, 639519
49, 2592.44, 16.6667, 424179
107, 1216.88, 16.6667, 772524
87, 1328.72, 16.6667, 350392
96, 1483.56, 16.6667, 958801
75, 995.438, 16.6667, 751699
65, 2367.38, 16.6667, 464871
91, 2344.84, 16.6667, 939708
99, 1632.31, 16.6667, 188046
94, 1760.09, 16.6667, 495881
64, 2945.28, 16.6667, 905109
68, 2129.62, 16.6667, 193767
68, 1922.81, 16.6667, 672387
77, 937.312, 16.6667, 9836
80, 1594.19, 16.6667, 909299
59, 3201.66, 16.6667, 371521
59, 3320.34, 16.6667, 887387
66, 2249.75, 16.6667, 458068
82, 1823.56, 16.6667, 24005
100, 1134.34, 16.6667, 670534
82, 2215.59, 16.6667, 525506
77, 1494.5, 16.6667, 130014
78, 1743.69, 16.6667, 775457
76, 2436.5, 16.6667, 202841
59, 2588.5, 16.6667, 506096
83, 2926.03, 16.6667, 836741
94, 1239.06, 16.6667, 992379
107, 1837.88, 16.6667, 838704
64, 2806.03, 16.6667, 62756
91, 1429.78, 16.6667, 257224
87, 2003.34, 16.6667, 642075
70, 1405.5, 16.6667, 981508
70, 3325.94, 16.6667, 388281
73, 2154.44, 16.6667, 420879
85, 1387.31, 16.6667, 822761
48, 1623.53, 16.6667, 440422
80, 1584.81, 16.6667, 845988
91, 1719.12, 16.6667, 417342
78, 1273.09, 16.6667, 649217
64, 2250.25, 16.6667, 316467
85, 2121.62, 16.6667, 710793
93, 2087.53, 16.6667, 806491
101, 2066.16, 16.6667, 68887
47, 3325.56, 16.6667, 497933
67, 1795.72, 16.6667, 685419
52, 3398.56, 16.6667, 38737
78, 2393.53, 16.6667, 982560
63, 2712.66, 16.6667, 303209
79, 1637.62, 16.6667, 475328
95, 1460.44, 16.6667, 792001
65, 2941.59, 16.6667, 109338
79, 1867.5, 16.6667, 249615
77, 2807.09, 16.6667, 673642
87, 1739.28, 16.6667, 819508
58, 2057.22, 16.6667, 171598
67, 2756.03, 16.6667, 687054
94, 803.781, 16.6667, 45485
91, 2750.62, 16.6667, 37091
74, 2310.34, 16.6667, 215373
93, 1677.22, 16.6667, 561239
79, 1446.28, 16.6667, 923286
95, 1401.47, 16.6667, 530070
99, 995.375, 16.6667, 970998
91, 1117.62, 16.6667, 626636
68, 2395.31, 16.6667, 315287
108, 1733.25, 16.6667, 666629
50, 3177.25, 16.6667, 275602
76, 2334.34, 16.6667, 389734
101, 1188.59, 16.6667, 927726
95, 1401.81, 16.6667, 791979
53, 2437.56, 16.6667, 251982
88, 1323.66, 16.6667, 848986
93, 1847.16, 16.6667, 636339
80, 1409.66, 16.6667, 180737
91, 1890, 16.6667, 846708
41, 2397.06, 16.6667, 435659
95, 969.312, 16.6667, 223505
84, 1788.03, 16.6667, 52000
78, 2177.78, 16.6667, 655707
76, 1057.09, 16.6667, 167194
70, 1954.5, 16.6667, 964095
