tags_collected, collisions_in_seconds, time_in_minutes, random_seed
88, 729.25, 16.6667, 308859
97, 581.531, 16.6667, 206727
104, 562.25, 16.6667, 349087
96, 904.5, 16.6667, 228796
104, 879.562, 16.6667, 885474
89, 604.594, 16.6667, 621675
87, 1784.19, 16.6667, 565754
101, 620.188, 16.6667, 931593
105, 647.969, 16.6667, 896770
96, 987.062, 16.6667, 740086
86, 1497.62, 16.6667, 482749
95, 649.656, 16.6667, 996226
99, 673.281, 16.6667, 12509
98, 890.594, 16.6667, 83776
99, 702.5, 16.6667, 909927
99, 575.281, 16.6667, 730054
100, 671.125, 16.6667, 660507
89, 784.438, 16.6667, 447412
97, 637.094, 16.6667, 189894
102, 933.188, 16.6667, 77325
91, 814.844, 16.6667, 807210
98, 729.25, 16.6667, 743677
86, 773.781, 16.6667, 526558
96, 611.344, 16.6667, 411416
94, 781.125, 16.6667, 343189
94, 652.031, 16.6667, 87024
85, 683.281, 16.6667, 134624
94, 665.812, 16.6667, 72334
89, 994.25, 16.6667, 287259
85, 1049.31, 16.6667, 241159
99, 696.281, 16.6667, 964869
100, 1108.78, 16.6667, 851841
87, 803.75, 16.6667, 737644
83, 983.75, 16.6667, 68816
88, 596.594, 16.6667, 645060
95, 977.219, 16.6667, 594302
90, 933.25, 16.6667, 520858
96, 819.75, 16.6667, 776564
92, 1146.12, 16.6667, 10627
94, 871.625, 16.6667, 900758
74, 652.656, 16.6667, 50357
91, 707.5, 16.6667, 200651
76, 1557.66, 16.6667, 500408
81, 994.5, 16.6667, 931891
91, 795.094, 16.6667, 629863
87, 918.625, 16.6667, 556744
86, 647.812, 16.6667, 518699
100, 890.656, 16.6667, 624095
88, 992.375, 16.6667, 526241
96, 966.594, 16.6667, 453434
98, 753, 16.6667, 251516
94, 812.312, 16.6667, 37877
86, 705.281, 16.6667, 891714
94, 714.344, 16.6667, 813410
83, 809.062, 16.6667, 752093
89, 580.062, 16.6667, 727887
92, 661.031, 16.6667, 734223
96, 785.281, 16.6667, 582976
105, 729.594, 16.6667, 342055
92, 620.438, 16.6667, 359515
101, 753.969, 16.6667, 328087
96, 866.188, 16.6667, 107964
81, 996.438, 16.6667, 869627
101, 865.844, 16.6667, 506874
101, 855, 16.6667, 227620
96, 1887.31, 16.6667, 950202
97, 550, 16.6667, 329783
95, 623.75, 16.6667, 295756
101, 737.688, 16.6667, 276311
89, 868.062, 16.6667, 976918
96, 678.344, 16.6667, 789727
101, 785.688, 16.6667, 652941
95, 649.5, 16.6667, 529810
93, 655.062, 16.6667, 512414
93, 907.75, 16.6667, 515214
92, 706.125, 16.6667, 234031
101, 726.031, 16.6667, 16968
92, 822.562, 16.6667, 893925
97, 649.844, 16.6667, 646669
88, 652.781, 16.6667, 445592
90, 643.781, 16.6667, 330753
96, 699.125, 16.6667, 135038
105, 642.5, 16.6667, 876903
94, 714.688, 16.6667, 690930
92, 1638.22, 16.6667, 508585
84, 811.156, 16.6667, 749279
74, 783.188, 16.6667, 732629
97, 1122.59, 16.6667, 724379
77, 1012.16, 16.6667, 550473
86, 754.031, 16.6667, 588977
92, 813.844, 16.6667, 764701
89, 857.438, 16.6667, 795354
85, 889.719, 16.6667, 993847
100, 692.25, 16.6667, 828908
95, 758.094, 16.6667, 997504
99, 764.031, 16.6667, 960297
93, 662.406, 16.6667, 429857
87, 774.719, 16.6667, 773460
98, 835.156, 16.6667, 660551
95, 596.156, 16.6667, 699176
87, 974.938, 16.6667, 152516
63, 2769.53, 16.6667, 188957
100, 740.406, 16.6667, 423324
87, 698.812, 16.6667, 543013
94, 1092.22, 16.6667, 619975
89, 731.781, 16.6667, 261377
96, 768.125, 16.6667, 359155
95, 687.938, 16.6667, 549983
81, 1111.12, 16.6667, 728709
68, 1345.5, 16.6667, 451210
79, 780.281, 16.6667, 5216
89, 477.031, 16.6667, 305607
93, 681.938, 16.6667, 656030
93, 682.469, 16.6667, 898572
82, 932.281, 16.6667, 919034
