Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,123,0.123,95,0.095,28,0.028
1000,115,0.115,90,0.09,25,0.025
1000,119,0.119,96,0.096,23,0.023
1000,120,0.12,92,0.092,28,0.028
1000,118,0.118,94,0.094,24,0.024
1000,103,0.103,74,0.074,29,0.029
1000,120,0.12,91,0.091,29,0.029
1000,99,0.099,76,0.076,23,0.023
1000,109,0.109,81,0.081,28,0.028
1000,121,0.121,91,0.091,30,0.03
1000,111,0.111,87,0.087,24,0.024
1000,111,0.111,86,0.086,25,0.025
1000,127,0.127,100,0.1,27,0.027
1000,119,0.119,88,0.088,31,0.031
1000,121,0.121,96,0.096,25,0.025
1000,122,0.122,98,0.098,24,0.024
1000,118,0.118,94,0.094,24,0.024
1000,117,0.117,86,0.086,31,0.031
1000,119,0.119,94,0.094,25,0.025
1000,114,0.114,83,0.083,31,0.031
1000,141,0.141,89,0.089,52,0.052
1000,137,0.137,92,0.092,45,0.045
1000,135,0.135,96,0.096,39,0.039
1000,150,0.15,105,0.105,45,0.045
1000,137,0.137,92,0.092,45,0.045
1000,142,0.142,101,0.101,41,0.041
1000,137,0.137,96,0.096,41,0.041
1000,118,0.118,81,0.081,37,0.037
1000,149,0.149,101,0.101,48,0.048
1000,138,0.138,101,0.101,37,0.037
1000,129,0.129,96,0.096,33,0.033
1000,134,0.134,97,0.097,37,0.037
1000,142,0.142,95,0.095,47,0.047
1000,142,0.142,101,0.101,41,0.041
1000,132,0.132,89,0.089,43,0.043
1000,147,0.147,96,0.096,51,0.051
1000,155,0.155,101,0.101,54,0.054
1000,146,0.146,95,0.095,51,0.051
1000,130,0.13,93,0.093,37,0.037
1000,130,0.13,93,0.093,37,0.037
1000,130,0.13,92,0.092,38,0.038
1000,145,0.145,101,0.101,44,0.044
1000,136,0.136,92,0.092,44,0.044
1000,140,0.14,97,0.097,43,0.043
