tags_collected, collisions_in_seconds, time_in_minutes, random_seed
102, 554.438, 16.6667, 392813
105, 558.062, 16.6667, 661697
102, 558.281, 16.6667, 948103
97, 575.031, 16.6667, 106243
99, 548.781, 16.6667, 188693
102, 576.75, 16.6667, 263619
103, 584.875, 16.6667, 355882
103, 598.375, 16.6667, 433978
99, 530.719, 16.6667, 438826
106, 491.5, 16.6667, 566926
101, 585.125, 16.6667, 676213
99, 552.188, 16.6667, 734284
100, 581.062, 16.6667, 949955
103, 476.156, 16.6667, 64710
98, 631.625, 16.6667, 124031
102, 459.75, 16.6667, 264523
100, 551.906, 16.6667, 391342
101, 575.812, 16.6667, 465200
102, 607.344, 16.6667, 487173
102, 708.156, 16.6667, 540282
97, 530.719, 16.6667, 448521
107, 633.75, 16.6667, 655149
100, 617.031, 16.6667, 831304
103, 658.125, 16.6667, 902172
81, 931.75, 16.6667, 6757
94, 550.562, 16.6667, 33065
78, 707.062, 16.6667, 463736
95, 517.688, 16.6667, 574301
89, 787.562, 16.6667, 996441
95, 637.719, 16.6667, 152772
90, 519.375, 16.6667, 809515
87, 670.406, 16.6667, 69721
89, 461, 16.6667, 337015
76, 508.25, 16.6667, 735639
85, 570.594, 16.6667, 77813
85, 755.438, 16.6667, 427989
85, 728.781, 16.6667, 572835
94, 609.031, 16.6667, 833619
88, 449.844, 16.6667, 623444
71, 950.5, 16.6667, 80679
80, 729.656, 16.6667, 111767
101, 524.375, 16.6667, 307505
96, 877, 16.6667, 844381
77, 589.719, 16.6667, 969435
84, 867.594, 16.6667, 54096
94, 518.031, 16.6667, 405203
91, 535.594, 16.6667, 89697
93, 468.688, 16.6667, 924217
80, 609.375, 16.6667, 568415
94, 666.156, 16.6667, 131237
94, 631.656, 16.6667, 446992
91, 589.125, 16.6667, 669886
84, 617.406, 16.6667, 57459
80, 744.844, 16.6667, 754722
100, 570.156, 16.6667, 50928
97, 545.406, 16.6667, 160522
101, 617.375, 16.6667, 308722
67, 2976.78, 16.6667, 352811
99, 664.25, 16.6667, 596580
100, 615.969, 16.6667, 635956
101, 638.875, 16.6667, 867242
100, 480.156, 16.6667, 931166
100, 508.781, 16.6667, 39823
102, 597.25, 16.6667, 179930
105, 607.688, 16.6667, 270473
104, 594.625, 16.6667, 324924
104, 501.281, 16.6667, 411601
102, 617.781, 16.6667, 514296
102, 588.094, 16.6667, 627641
101, 529.812, 16.6667, 736526
100, 641.188, 16.6667, 896096
102, 631.094, 16.6667, 370688
100, 476, 16.6667, 794010
100, 493.875, 16.6667, 143307
104, 692.75, 16.6667, 205110
