Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,125,0.125,95,0.095,30,0.03
1000,109,0.109,90,0.09,19,0.019
1000,110,0.11,87,0.087,23,0.023
1000,112,0.112,89,0.089,23,0.023
1000,100,0.1,76,0.076,24,0.024
1000,113,0.113,85,0.085,28,0.028
1000,111,0.111,85,0.085,26,0.026
1000,113,0.113,85,0.085,28,0.028
1000,120,0.12,94,0.094,26,0.026
1000,114,0.114,88,0.088,26,0.026
1000,94,0.094,71,0.071,23,0.023
1000,106,0.106,80,0.08,26,0.026
1000,128,0.128,101,0.101,27,0.027
1000,120,0.12,96,0.096,24,0.024
1000,99,0.099,77,0.077,22,0.022
1000,113,0.113,84,0.084,29,0.029
1000,122,0.122,94,0.094,28,0.028
1000,121,0.121,91,0.091,30,0.03
1000,119,0.119,93,0.093,26,0.026
1000,102,0.102,80,0.08,22,0.022
1000,120,0.12,94,0.094,26,0.026
1000,121,0.121,94,0.094,27,0.027
1000,120,0.12,91,0.091,29,0.029
1000,107,0.107,84,0.084,23,0.023
1000,106,0.106,80,0.08,26,0.026
1000,153,0.153,100,0.1,53,0.053
1000,149,0.149,97,0.097,52,0.052
1000,148,0.148,101,0.101,47,0.047
1000,99,0.099,67,0.067,32,0.032
1000,151,0.151,99,0.099,52,0.052
1000,153,0.153,100,0.1,53,0.053
1000,144,0.144,101,0.101,43,0.043
1000,146,0.146,100,0.1,46,0.046
1000,135,0.135,100,0.1,35,0.035
1000,153,0.153,102,0.102,51,0.051
1000,162,0.162,105,0.105,57,0.057
1000,152,0.152,104,0.104,48,0.048
1000,145,0.145,104,0.104,41,0.041
1000,150,0.15,102,0.102,48,0.048
1000,157,0.157,102,0.102,55,0.055
1000,153,0.153,101,0.101,52,0.052
1000,150,0.15,100,0.1,50,0.05
1000,149,0.149,102,0.102,47,0.047
1000,144,0.144,100,0.1,44,0.044
1000,146,0.146,100,0.1,46,0.046
1000,149,0.149,104,0.104,45,0.045
1000,152,0.152,102,0.102,50,0.05
1000,147,0.147,98,0.098,49,0.049
1000,149,0.149,107,0.107,42,0.042
1000,82,0.082,51,0.051,31,0.031
1000,152,0.152,101,0.101,51,0.051
1000,151,0.151,105,0.105,46,0.046
1000,151,0.151,104,0.104,47,0.047
1000,147,0.147,103,0.103,44,0.044
1000,139,0.139,99,0.099,40,0.04
1000,126,0.126,97,0.097,29,0.029
1000,116,0.116,88,0.088,28,0.028
1000,123,0.123,97,0.097,26,0.026
1000,118,0.118,95,0.095,23,0.023
1000,94,0.094,76,0.076,18,0.018
1000,94,0.094,72,0.072,22,0.022
1000,107,0.107,85,0.085,22,0.022
1000,120,0.12,90,0.09,30,0.03
1000,97,0.097,71,0.071,26,0.026
1000,117,0.117,92,0.092,25,0.025
1000,98,0.098,74,0.074,24,0.024
1000,110,0.11,88,0.088,22,0.022
1000,119,0.119,91,0.091,28,0.028
1000,104,0.104,83,0.083,21,0.021
1000,122,0.122,94,0.094,28,0.028
1000,94,0.094,73,0.073,21,0.021
1000,118,0.118,95,0.095,23,0.023
1000,109,0.109,83,0.083,26,0.026
1000,120,0.12,97,0.097,23,0.023
1000,104,0.104,80,0.08,24,0.024
1000,107,0.107,86,0.086,21,0.021
1000,122,0.122,99,0.099,23,0.023
1000,96,0.096,74,0.074,22,0.022
1000,106,0.106,87,0.087,19,0.019
1000,125,0.125,98,0.098,27,0.027
1000,123,0.123,95,0.095,28,0.028
1000,105,0.105,85,0.085,20,0.02
1000,87,0.087,66,0.066,21,0.021
1000,107,0.107,79,0.079,28,0.028
1000,83,0.083,65,0.065,18,0.018
