tags_collected, collisions_in_seconds, time_in_minutes, random_seed
118, 3239.84, 25, 947904
126, 1865.94, 21.0667, 768440
126, 1946.66, 25, 473395
126, 1628.84, 23.225, 151981
124, 2526.16, 25, 183773
103, 2152.62, 25, 707033
124, 2043.31, 23.725, 160569
126, 1280.5, 22.3417, 854188
126, 2537.69, 25, 665388
126, 2454.5, 25, 484234
126, 2103.28, 23.55, 871310
127, 1602.91, 23.35, 415935
127, 1416.09, 18.6917, 787173
122, 2054.03, 22.8333, 643899
126, 1990.88, 20.0917, 839432
126, 1480.22, 24.1917, 292895
127, 1617.72, 22.4, 327665
127, 1379.97, 25, 419281
123, 2564.94, 25, 84136
121, 2059, 25, 7403
123, 2090.28, 22.175, 222832
125, 1833.25, 24.5167, 917646
126, 1317.5, 22.1583, 291171
125, 3357.31, 25, 14613
125, 1667.94, 23.675, 412634
125, 1797.22, 22.6833, 560876
123, 1647.5, 24.2917, 486839
126, 1057.84, 20.0833, 452974
125, 2412.25, 25, 192884
123, 1354.75, 21.0833, 427131
127, 1425.12, 23.4333, 852120
127, 1683.41, 23.1917, 404780
123, 3131, 25, 178407
124, 1471.47, 25, 752618
127, 2599.56, 25, 25000
121, 2051, 25, 985695
123, 1514.91, 20.5667, 639923
126, 2056.75, 24.4917, 546226
126, 1949.72, 23.5667, 9887
120, 2658.56, 25, 254315
126, 2125.31, 25, 755269
127, 1425.41, 25, 179601
125, 3039.38, 25, 543188
122, 2446.22, 25, 740816
127, 2838.38, 22.6667, 508911
125, 1966.22, 23.9083, 313978
127, 2239.81, 23.8333, 866478
121, 1933.12, 25, 159817
127, 2138.66, 21.4083, 451666
126, 1708.62, 22.6, 463017
127, 1865.69, 25, 701457
111, 2217.81, 25, 30405
119, 1798.47, 25, 981572
110, 2393.34, 25, 139762
103, 2859.03, 25, 787561
106, 4079.66, 25, 438182
123, 2175.41, 25, 907033
126, 1564.72, 22.95, 872274
105, 2170.38, 25, 544051
113, 2709.19, 25, 85360
121, 2108.81, 25, 344822
123, 1911.28, 25, 765789
125, 2281.94, 25, 239381
128, 1822.53, 19.7219, 694024
128, 4317.75, 25, 694024
128, 1638.03, 23.4583, 267237
128, 3403.06, 25, 267237
125, 2694.78, 24.875, 541814
127, 2018, 25, 129210
126, 1939.78, 25, 743026
96, 3396.66, 25, 386761
127, 1780.97, 25, 899372
106, 2318.19, 25, 430777
128, 2784.78, 23.9979, 306243
128, 5676.41, 25, 306243
109, 2597.5, 25, 424898
128, 2465.91, 24.4833, 320605
128, 4985.81, 25, 320605
128, 2111.66, 22.9073, 604578
128, 4227, 22.9333, 604578
117, 2589, 25, 660411
127, 2138.5, 25, 812140
109, 2783.25, 25, 44678
70, 3306.34, 25, 912406
126, 2582.38, 25, 790602
119, 1949.5, 25, 413174
119, 2376.97, 25, 139180
123, 2780.38, 25, 469488
104, 2225.91, 25, 706780
128, 1813.34, 21.1438, 721037
128, 3946.31, 25, 721037
96, 1787, 25, 309250
115, 3016.75, 25, 223424
103, 2738.28, 25, 381750
127, 1814.12, 25, 276844
124, 1601.62, 25, 389457
126, 2315.5, 24.9917, 269730
115, 2301.41, 25, 339104
127, 2309.12, 25, 855830
125, 2235.97, 24.8333, 105940
125, 2065.88, 25, 47419
128, 1741.84, 23.9937, 738301
128, 3592.03, 25, 738301
113, 2359.44, 25, 869913
117, 2226.72, 25, 201453
124, 2805.72, 25, 656663
91, 2649.91, 25, 493343
