Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,91,0.101111,83,0.0922222,8,0.00888889,8,0
900,91,0.101111,81,0.09,10,0.0111111,5,0
900,84,0.0933333,71,0.0788889,13,0.0144444,11,0
900,116,0.128889,104,0.115556,12,0.0133333,8,0
900,84,0.0933333,72,0.08,12,0.0133333,5,0
900,89,0.0988889,80,0.0888889,9,0.01,8,0
900,97,0.107778,89,0.0988889,8,0.00888889,15,0
900,104,0.115556,94,0.104444,10,0.0111111,12,0
900,78,0.0866667,67,0.0744444,11,0.0122222,10,0
900,68,0.0755556,54,0.06,14,0.0155556,5,0
900,92,0.102222,84,0.0933333,8,0.00888889,5,0
900,80,0.0888889,69,0.0766667,11,0.0122222,8,0
900,82,0.0911111,71,0.0788889,11,0.0122222,11,0
900,85,0.0944444,77,0.0855556,8,0.00888889,11,0
900,93,0.103333,82,0.0911111,11,0.0122222,9,0
900,86,0.0955556,75,0.0833333,11,0.0122222,2,0
900,71,0.0788889,64,0.0711111,7,0.00777778,8,0
900,106,0.117778,101,0.112222,5,0.00555556,8,0
900,91,0.101111,82,0.0911111,9,0.01,5,0
900,65,0.0722222,50,0.0555556,15,0.0166667,3,0
900,75,0.0833333,69,0.0766667,6,0.00666667,9,0
900,73,0.0811111,57,0.0633333,16,0.0177778,6,0
900,78,0.0866667,68,0.0755556,10,0.0111111,5,0
900,86,0.0955556,79,0.0877778,7,0.00777778,4,0
900,83,0.0922222,70,0.0777778,13,0.0144444,5,0
900,84,0.0933333,76,0.0844444,8,0.00888889,7,0
900,81,0.09,68,0.0755556,13,0.0144444,11,0
900,112,0.124444,98,0.108889,14,0.0155556,6,0
900,91,0.101111,81,0.09,10,0.0111111,7,0
900,84,0.0933333,70,0.0777778,14,0.0155556,7,0
900,70,0.0777778,62,0.0688889,8,0.00888889,7,0
900,73,0.0811111,64,0.0711111,9,0.01,5,0
900,86,0.0955556,77,0.0855556,9,0.01,5,0
900,103,0.114444,95,0.105556,8,0.00888889,9,0
900,82,0.0911111,75,0.0833333,7,0.00777778,6,0
900,91,0.101111,85,0.0944444,6,0.00666667,7,0
900,76,0.0844444,70,0.0777778,6,0.00666667,10,0
900,83,0.0922222,73,0.0811111,10,0.0111111,7,0
900,81,0.09,76,0.0844444,5,0.00555556,7,0
900,78,0.0866667,70,0.0777778,8,0.00888889,5,0
900,73,0.0811111,63,0.07,10,0.0111111,6,0
900,80,0.0888889,67,0.0744444,13,0.0144444,6,0
900,90,0.1,82,0.0911111,8,0.00888889,10,0
900,78,0.0866667,70,0.0777778,8,0.00888889,9,0
900,90,0.1,79,0.0877778,11,0.0122222,4,0
900,71,0.0788889,67,0.0744444,4,0.00444444,10,0
900,71,0.0788889,66,0.0733333,5,0.00555556,3,0
900,82,0.0911111,71,0.0788889,11,0.0122222,8,0
900,91,0.101111,86,0.0955556,5,0.00555556,9,0
900,97,0.107778,89,0.0988889,8,0.00888889,7,0
900,75,0.0833333,65,0.0722222,10,0.0111111,7,0
900,85,0.0944444,72,0.08,13,0.0144444,4,0
900,86,0.0955556,74,0.0822222,12,0.0133333,6,0
900,98,0.108889,91,0.101111,7,0.00777778,13,0
900,83,0.0922222,79,0.0877778,4,0.00444444,5,0
900,85,0.0944444,73,0.0811111,12,0.0133333,8,0
900,91,0.101111,85,0.0944444,6,0.00666667,9,0
900,91,0.101111,78,0.0866667,13,0.0144444,3,0
900,90,0.1,81,0.09,9,0.01,9,0
900,89,0.0988889,80,0.0888889,9,0.01,8,0
