Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,106,0.117778,101,0.112222,5,0.00555556,9,0
900,101,0.112222,93,0.103333,8,0.00888889,9,0
900,74,0.0822222,66,0.0733333,8,0.00888889,8,0
900,95,0.105556,85,0.0944444,10,0.0111111,7,0
900,88,0.0977778,77,0.0855556,11,0.0122222,7,0
900,94,0.104444,81,0.09,13,0.0144444,5,0
900,76,0.0844444,65,0.0722222,11,0.0122222,5,0
900,63,0.07,53,0.0588889,10,0.0111111,2,0
900,59,0.0655556,46,0.0511111,13,0.0144444,1,0
900,70,0.0777778,58,0.0644444,12,0.0133333,2,0
900,80,0.0888889,67,0.0744444,13,0.0144444,6,0
900,86,0.0955556,77,0.0855556,9,0.01,5,0
900,101,0.112222,94,0.104444,7,0.00777778,10,0
900,86,0.0955556,77,0.0855556,9,0.01,6,0
900,88,0.0977778,82,0.0911111,6,0.00666667,8,0
900,103,0.114444,95,0.105556,8,0.00888889,10,0
900,81,0.09,71,0.0788889,10,0.0111111,6,0
900,91,0.101111,81,0.09,10,0.0111111,6,0
900,95,0.105556,85,0.0944444,10,0.0111111,10,0
900,86,0.0955556,78,0.0866667,8,0.00888889,5,0
900,100,0.111111,93,0.103333,7,0.00777778,7,0
900,100,0.111111,86,0.0955556,14,0.0155556,9,0
900,77,0.0855556,68,0.0755556,9,0.01,7,0
900,68,0.0755556,61,0.0677778,7,0.00777778,2,0
900,103,0.114444,90,0.1,13,0.0144444,9,0
900,73,0.0811111,62,0.0688889,11,0.0122222,5,0
900,78,0.0866667,69,0.0766667,9,0.01,6,0
900,74,0.0822222,59,0.0655556,15,0.0166667,6,0
900,95,0.105556,82,0.0911111,13,0.0144444,3,0
900,91,0.101111,85,0.0944444,6,0.00666667,7,0
900,86,0.0955556,78,0.0866667,8,0.00888889,10,0
900,99,0.11,90,0.1,9,0.01,8,0
900,83,0.0922222,77,0.0855556,6,0.00666667,6,0
900,86,0.0955556,78,0.0866667,8,0.00888889,5,0
900,101,0.112222,87,0.0966667,14,0.0155556,3,0
900,88,0.0977778,76,0.0844444,12,0.0133333,7,0
900,84,0.0933333,76,0.0844444,8,0.00888889,2,0
900,77,0.0855556,68,0.0755556,9,0.01,9,0
900,89,0.0988889,79,0.0877778,10,0.0111111,10,0
900,86,0.0955556,80,0.0888889,6,0.00666667,6,0
900,73,0.0811111,62,0.0688889,11,0.0122222,4,0
900,89,0.0988889,77,0.0855556,12,0.0133333,5,0
900,75,0.0833333,64,0.0711111,11,0.0122222,10,0
900,72,0.08,61,0.0677778,11,0.0122222,8,0
900,85,0.0944444,69,0.0766667,16,0.0177778,2,0
900,73,0.0811111,59,0.0655556,14,0.0155556,5,0
900,70,0.0777778,58,0.0644444,12,0.0133333,3,0
900,76,0.0844444,65,0.0722222,11,0.0122222,5,0
900,80,0.0888889,64,0.0711111,16,0.0177778,3,0
900,93,0.103333,85,0.0944444,8,0.00888889,8,0
900,96,0.106667,86,0.0955556,10,0.0111111,11,0
900,94,0.104444,86,0.0955556,8,0.00888889,7,0
900,106,0.117778,98,0.108889,8,0.00888889,13,0
900,78,0.0866667,68,0.0755556,10,0.0111111,6,0
900,69,0.0766667,61,0.0677778,8,0.00888889,5,0
900,88,0.0977778,74,0.0822222,14,0.0155556,5,0
900,66,0.0733333,55,0.0611111,11,0.0122222,3,0
900,89,0.0988889,80,0.0888889,9,0.01,5,0
900,71,0.0788889,59,0.0655556,12,0.0133333,4,0
900,98,0.108889,87,0.0966667,11,0.0122222,11,0
