tags_collected, collisions_in_seconds, time_in_minutes, random_seed
120, 674.312, 16.6667, 231707
123, 667.312, 16.6667, 71105
111, 733.375, 16.6667, 994741
108, 1189.16, 16.6667, 30653
116, 889.906, 16.6667, 967014
121, 583.156, 16.6667, 810813
115, 1020.84, 16.6667, 844384
115, 837.531, 16.6667, 312994
115, 659.844, 16.6667, 275006
108, 966.938, 16.6667, 56025
112, 839.062, 16.6667, 470287
121, 1000.47, 16.6667, 211489
124, 1018.56, 16.6667, 317272
122, 1058.88, 16.6667, 631017
116, 934.719, 16.6667, 298516
119, 579.906, 16.6667, 44187
112, 1033.41, 16.6667, 314948
115, 904.75, 16.6667, 655698
117, 691.125, 16.6667, 737836
117, 706.938, 16.6667, 946244
118, 721.375, 16.6667, 762849
117, 1046.34, 16.6667, 359357
97, 678.281, 16.6667, 761065
117, 875.625, 16.6667, 228035
118, 856.125, 16.6667, 785405
114, 1010.72, 16.6667, 329074
112, 1051.72, 16.6667, 567556
106, 847.969, 16.6667, 977495
109, 822.156, 16.6667, 624350
102, 907.562, 16.6667, 986705
112, 819.125, 16.6667, 514099
114, 867.406, 16.6667, 899699
106, 791, 16.6667, 258282
119, 718.438, 16.6667, 931980
97, 1008.31, 16.6667, 580680
113, 1382.5, 16.6667, 140316
110, 1057.66, 16.6667, 373923
105, 920.844, 16.6667, 706775
106, 631, 16.6667, 144029
113, 699.656, 16.6667, 712444
110, 802.688, 16.6667, 105629
110, 792.219, 16.6667, 774860
120, 915.312, 16.6667, 496529
113, 849.344, 16.6667, 865675
113, 934.719, 16.6667, 429674
121, 873.625, 16.6667, 676967
102, 1103.94, 16.6667, 19402
110, 949.719, 16.6667, 529949
104, 762.719, 16.6667, 677911
115, 876.312, 16.6667, 121392
79, 1524.19, 16.6667, 614894
84, 987.312, 16.6667, 551277
111, 1190.62, 16.6667, 764627
84, 931.562, 16.6667, 978977
68, 1402.34, 16.6667, 492507
92, 722.094, 16.6667, 500073
73, 1047.69, 16.6667, 84437
83, 1070.84, 16.6667, 191315
84, 1146.03, 16.6667, 596540
98, 844.875, 16.6667, 860293
90, 986.625, 16.6667, 328390
76, 1178.59, 16.6667, 712307
86, 1280.88, 16.6667, 11687
79, 847.406, 16.6667, 178426
82, 1208.94, 16.6667, 826706
90, 1436.09, 16.6667, 123572
90, 954.031, 16.6667, 418089
81, 849.812, 16.6667, 190089
85, 1582.72, 16.6667, 809481
77, 1162.09, 16.6667, 906191
41, 2318, 16.6667, 296000
79, 959.062, 16.6667, 193149
95, 867.438, 16.6667, 212984
101, 934.531, 16.6667, 914648
89, 1477.72, 16.6667, 451534
72, 1773.12, 16.6667, 656180
73, 1180.78, 16.6667, 197231
75, 787.812, 16.6667, 576515
86, 1482.81, 16.6667, 279704
82, 1124.31, 16.6667, 551021
83, 728.719, 16.6667, 154542
76, 1896.12, 16.6667, 17345
91, 1242.91, 16.6667, 633905
84, 990.344, 16.6667, 229623
96, 1037.81, 16.6667, 599342
80, 1109.03, 16.6667, 30528
80, 1174.31, 16.6667, 996107
87, 1265.31, 16.6667, 258977
76, 1322.62, 16.6667, 255345
87, 1055.66, 16.6667, 654072
89, 1580.94, 16.6667, 616604
88, 1088, 16.6667, 470020
81, 1287.81, 16.6667, 64983
97, 1350.16, 16.6667, 367365
88, 767, 16.6667, 291603
68, 928.656, 16.6667, 706096
88, 1164.62, 16.6667, 128936
69, 1461.91, 16.6667, 186537
81, 1226.59, 16.6667, 835689
80, 1142.78, 16.6667, 381055
