Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,80,0.08,80,0.08,0,0
1000,107,0.107,107,0.107,0,0
1000,109,0.109,109,0.109,0,0
1000,111,0.111,111,0.111,0,0
1000,90,0.09,90,0.09,0,0
1000,96,0.096,96,0.096,0,0
1000,104,0.104,104,0.104,0,0
1000,116,0.116,116,0.116,0,0
1000,87,0.087,87,0.087,0,0
1000,122,0.122,122,0.122,0,0
1000,99,0.099,99,0.099,0,0
1000,109,0.109,109,0.109,0,0
1000,104,0.104,104,0.104,0,0
1000,85,0.085,85,0.085,0,0
1000,100,0.1,100,0.1,0,0
1000,106,0.106,106,0.106,0,0
1000,97,0.097,97,0.097,0,0
1000,117,0.117,117,0.117,0,0
1000,93,0.093,93,0.093,0,0
1000,106,0.106,106,0.106,0,0
1000,106,0.106,106,0.106,0,0
1000,106,0.106,106,0.106,0,0
1000,81,0.081,81,0.081,0,0
1000,104,0.104,104,0.104,0,0
1000,109,0.109,109,0.109,0,0
1000,105,0.105,105,0.105,0,0
1000,103,0.103,103,0.103,0,0
1000,100,0.1,100,0.1,0,0
1000,98,0.098,98,0.098,0,0
1000,108,0.108,108,0.108,0,0
1000,104,0.104,104,0.104,0,0
1000,104,0.104,104,0.104,0,0
1000,97,0.097,97,0.097,0,0
1000,84,0.084,84,0.084,0,0
1000,119,0.119,119,0.119,0,0
1000,98,0.098,98,0.098,0,0
1000,107,0.107,107,0.107,0,0
1000,94,0.094,94,0.094,0,0
1000,94,0.094,94,0.094,0,0
1000,106,0.106,106,0.106,0,0
1000,97,0.097,97,0.097,0,0
1000,97,0.097,97,0.097,0,0
1000,96,0.096,96,0.096,0,0
1000,102,0.102,102,0.102,0,0
1000,119,0.119,119,0.119,0,0
1000,93,0.093,93,0.093,0,0
1000,106,0.106,106,0.106,0,0
1000,88,0.088,88,0.088,0,0
1000,104,0.104,104,0.104,0,0
1000,103,0.103,103,0.103,0,0
1000,180,0.18,77,0.077,103,0.103
1000,175,0.175,72,0.072,103,0.103
1000,174,0.174,81,0.081,93,0.093
1000,132,0.132,58,0.058,74,0.074
1000,176,0.176,72,0.072,104,0.104
1000,115,0.115,15,0.015,100,0.1
1000,173,0.173,59,0.059,114,0.114
1000,156,0.156,56,0.056,100,0.1
1000,157,0.157,55,0.055,102,0.102
1000,168,0.168,66,0.066,102,0.102
1000,144,0.144,62,0.062,82,0.082
1000,152,0.152,73,0.073,79,0.079
1000,168,0.168,56,0.056,112,0.112
1000,176,0.176,86,0.086,90,0.09
1000,129,0.129,72,0.072,57,0.057
1000,154,0.154,92,0.092,62,0.062
1000,160,0.16,79,0.079,81,0.081
1000,174,0.174,73,0.073,101,0.101
1000,153,0.153,49,0.049,104,0.104
1000,161,0.161,61,0.061,100,0.1
1000,139,0.139,75,0.075,64,0.064
1000,151,0.151,58,0.058,93,0.093
1000,184,0.184,82,0.082,102,0.102
1000,159,0.159,66,0.066,93,0.093
1000,181,0.181,64,0.064,117,0.117
1000,183,0.183,55,0.055,128,0.128
1000,188,0.188,81,0.081,107,0.107
1000,149,0.149,70,0.07,79,0.079
1000,181,0.181,80,0.08,101,0.101
1000,148,0.148,72,0.072,76,0.076
1000,153,0.153,58,0.058,95,0.095
1000,170,0.17,94,0.094,76,0.076
1000,173,0.173,39,0.039,134,0.134
1000,151,0.151,71,0.071,80,0.08
1000,168,0.168,69,0.069,99,0.099
1000,180,0.18,46,0.046,134,0.134
1000,151,0.151,58,0.058,93,0.093
1000,158,0.158,72,0.072,86,0.086
1000,166,0.166,57,0.057,109,0.109
1000,162,0.162,45,0.045,117,0.117
1000,119,0.119,55,0.055,64,0.064
1000,189,0.189,95,0.095,94,0.094
1000,162,0.162,61,0.061,101,0.101
1000,165,0.165,87,0.087,78,0.078
1000,156,0.156,66,0.066,90,0.09
1000,168,0.168,57,0.057,111,0.111
1000,166,0.166,61,0.061,105,0.105
1000,162,0.162,44,0.044,118,0.118
1000,143,0.143,60,0.06,83,0.083
1000,189,0.189,76,0.076,113,0.113
