Forage: 6, 8, 9, 8, 11, 10, 5, 9, 6, 9, 5, 5, 5, 4, 6, 6
Forage: 4, 9, 5, 10, 7, 7, 9, 7, 5, 5, 8, 7, 8, 5, 8, 5
Forage: 3, 8, 11, 9, 9, 7, 5, 8, 5, 7, 7, 7, 9, 4, 9, 3
Forage: 7, 8, 8, 7, 11, 7, 6, 6, 7, 7, 7, 9, 7, 8, 10, 4
Forage: 4, 14, 10, 12, 9, 13, 7, 7, 6, 7, 8, 5, 4, 2, 5, 0
Forage: 4, 9, 8, 9, 7, 13, 6, 13, 8, 8, 4, 7, 6, 6, 7, 5
Forage: 4, 6, 5, 6, 9, 8, 9, 6, 8, 11, 6, 7, 7, 4, 6, 2
Forage: 5, 11, 9, 13, 7, 7, 12, 8, 11, 7, 5, 8, 4, 1, 4, 2
Forage: 2, 15, 7, 10, 12, 8, 7, 6, 11, 6, 5, 6, 8, 5, 6, 3
Forage: 3, 12, 11, 7, 11, 9, 11, 7, 8, 7, 8, 9, 7, 5, 3, 1
Forage: 9, 12, 9, 9, 11, 8, 9, 4, 12, 5, 7, 6, 4, 3, 3, 1
Forage: 9, 11, 7, 10, 4, 6, 3, 4, 5, 3, 5, 3, 4, 1, 2, 2
Forage: 2, 9, 10, 10, 10, 8, 9, 8, 9, 11, 6, 10, 4, 5, 5, 3
Forage: 7, 6, 11, 8, 9, 8, 7, 8, 5, 8, 10, 4, 4, 5, 6, 3
Forage: 2, 10, 9, 6, 7, 9, 11, 10, 8, 6, 4, 6, 4, 5, 2, 7
Forage: 5, 7, 13, 9, 13, 7, 9, 4, 7, 5, 5, 5, 5, 3, 4, 4
Forage: 7, 8, 8, 9, 4, 11, 9, 8, 8, 10, 6, 7, 3, 5, 4, 3
Forage: 3, 14, 8, 9, 11, 7, 11, 10, 8, 9, 6, 5, 6, 6, 3, 2
Forage: 7, 12, 9, 11, 11, 6, 9, 7, 8, 6, 5, 8, 9, 2, 6, 1
Forage: 3, 11, 14, 7, 8, 5, 5, 8, 8, 5, 10, 7, 5, 8, 3, 6
Forage: 7, 8, 16, 8, 11, 5, 12, 6, 9, 10, 2, 7, 5, 2, 2, 3
Forage: 4, 8, 11, 6, 11, 8, 5, 8, 4, 7, 9, 6, 1, 7, 5, 6
Forage: 5, 9, 11, 9, 6, 6, 9, 8, 7, 4, 8, 5, 4, 2, 6, 5
Forage: 8, 12, 8, 9, 8, 9, 6, 7, 9, 3, 6, 3, 6, 6, 1, 6
Forage: 4, 11, 9, 9, 12, 7, 9, 8, 8, 5, 7, 6, 5, 5, 4, 3
Forage: 5, 8, 9, 6, 8, 12, 7, 8, 10, 10, 9, 7, 6, 5, 6, 4
Forage: 1, 13, 13, 9, 10, 9, 10, 10, 9, 10, 7, 4, 5, 4, 3, 3
Forage: 5, 13, 10, 9, 10, 5, 8, 8, 9, 5, 5, 4, 5, 3, 4, 4
Forage: 9, 9, 8, 10, 6, 5, 7, 8, 8, 7, 7, 6, 5, 3, 4, 3
Forage: 2, 13, 9, 10, 6, 11, 12, 7, 9, 9, 8, 7, 6, 1, 4, 1
Forage: 4, 10, 13, 13, 7, 6, 10, 6, 11, 5, 8, 5, 6, 4, 3, 3
Forage: 4, 10, 8, 13, 9, 12, 11, 8, 9, 11, 7, 7, 4, 1, 5, 1
Forage: 6, 7, 13, 10, 10, 8, 5, 10, 9, 2, 7, 5, 8, 6, 4, 7
Forage: 8, 9, 10, 10, 11, 7, 8, 6, 4, 7, 6, 6, 5, 4, 4, 3
Forage: 6, 12, 10, 8, 8, 9, 7, 8, 6, 3, 5, 5, 5, 6, 6, 4
Forage: 5, 10, 10, 7, 13, 9, 7, 8, 6, 6, 7, 6, 5, 5, 3, 8
Forage: 7, 7, 8, 6, 14, 8, 6, 5, 8, 8, 8, 7, 7, 5, 3, 4
Forage: 3, 8, 11, 6, 7, 10, 11, 5, 7, 4, 9, 11, 9, 8, 3, 4
Forage: 5, 7, 10, 14, 6, 10, 11, 8, 7, 10, 6, 7, 7, 2, 2, 2
Forage: 5, 7, 10, 8, 10, 11, 8, 10, 5, 10, 9, 7, 5, 4, 3, 5
Forage: 8, 13, 7, 7, 8, 7, 5, 8, 4, 7, 4, 6, 7, 6, 6, 1
Forage: 6, 10, 9, 10, 10, 8, 13, 12, 7, 8, 7, 5, 7, 3, 3, 2
Forage: 5, 10, 9, 10, 7, 14, 10, 9, 10, 6, 5, 5, 7, 7, 3, 2
Forage: 8, 9, 12, 12, 8, 7, 10, 10, 7, 9, 7, 5, 4, 5, 1, 2
Forage: 4, 8, 14, 11, 9, 6, 9, 6, 11, 9, 9, 10, 3, 3, 4, 1
Forage: 7, 14, 6, 5, 11, 9, 12, 9, 8, 7, 5, 12, 5, 6, 4, 3
Forage: 4, 9, 12, 6, 12, 8, 6, 7, 13, 11, 4, 7, 2, 5, 3, 5
Forage: 7, 5, 8, 7, 5, 4, 9, 8, 7, 5, 9, 5, 4, 6, 3, 7
Forage: 7, 7, 13, 8, 11, 4, 8, 10, 8, 5, 5, 5, 5, 3, 2, 3
Forage: 9, 4, 11, 7, 4, 7, 4, 10, 5, 6, 6, 5, 2, 5, 2, 6
Forage: 3, 7, 6, 5, 2, 5, 4, 6, 6, 3, 3, 6, 4, 3, 4, 5
Forage: 4, 8, 3, 4, 3, 1, 3, 6, 2, 8, 3, 6, 3, 5, 4, 7
Forage: 5, 6, 11, 5, 3, 5, 7, 4, 3, 3, 9, 3, 8, 3, 5, 3
Forage: 9, 6, 4, 6, 8, 8, 6, 5, 6, 7, 5, 5, 6, 0, 2, 2
