tags_collected, collisions_in_seconds, time_in_minutes, random_seed
117, 726.281, 16.6667, 898904
110, 906.094, 16.6667, 902708
118, 664.719, 16.6667, 231596
119, 710.344, 16.6667, 260944
110, 1067.03, 16.6667, 384504
114, 996.094, 16.6667, 727393
118, 697.562, 16.6667, 699374
104, 1208.06, 16.6667, 934256
109, 893.781, 16.6667, 827820
114, 945.719, 16.6667, 727538
125, 1004.12, 16.6667, 821531
114, 757.25, 16.6667, 860269
112, 1001.69, 16.6667, 943365
113, 682.562, 16.6667, 706972
117, 929.562, 16.6667, 637007
100, 875.844, 16.6667, 431634
112, 915.469, 16.6667, 320968
112, 1167.69, 16.6667, 140720
112, 811.969, 16.6667, 52988
110, 796.469, 16.6667, 977018
116, 947.625, 16.6667, 966340
118, 968.875, 16.6667, 958846
107, 925.969, 16.6667, 909104
105, 1551.69, 16.6667, 725202
112, 810.188, 16.6667, 451998
120, 730.062, 16.6667, 426476
101, 651.281, 16.6667, 277728
123, 763.75, 16.6667, 277432
108, 1097.91, 16.6667, 240095
117, 768.219, 16.6667, 910989
102, 850.156, 16.6667, 757668
122, 864.406, 16.6667, 721667
121, 840.875, 16.6667, 709382
113, 883.156, 16.6667, 651439
109, 969.625, 16.6667, 590857
112, 1058.06, 16.6667, 485451
101, 745.938, 16.6667, 227371
108, 909, 16.6667, 238064
115, 1182.22, 16.6667, 66596
111, 1501.16, 16.6667, 664800
111, 733, 16.6667, 177417
102, 865.188, 16.6667, 172162
111, 1069.09, 16.6667, 74378
101, 806.5, 16.6667, 876800
111, 793.594, 16.6667, 14032
116, 621.25, 16.6667, 868187
111, 882.062, 16.6667, 798762
111, 653.406, 16.6667, 702275
105, 874.469, 16.6667, 614363
117, 1308.66, 16.6667, 480925
107, 786.844, 16.6667, 101381
94, 850.594, 16.6667, 959912
103, 1002.06, 16.6667, 788267
92, 846.438, 16.6667, 449458
103, 1093.78, 16.6667, 196556
95, 674, 16.6667, 762348
102, 738, 16.6667, 676593
103, 993.031, 16.6667, 450797
102, 727.312, 16.6667, 86978
