tags_collected, collisions_in_seconds, time_in_minutes, random_seed
123, 657.188, 16.6667, 289295
120, 546.75, 16.6667, 677048
123, 448.594, 16.6667, 185365
121, 509, 16.6667, 830975
125, 495.75, 16.6667, 503668
123, 512.656, 16.6667, 958386
122, 558.375, 16.6667, 303898
123, 445.625, 16.6667, 827451
127, 461.25, 16.6667, 493726
124, 551.688, 16.6667, 34294
125, 580.875, 16.6667, 458867
122, 564.312, 16.6667, 33532
119, 648.625, 16.6667, 517515
125, 519.281, 16.6667, 225166
123, 458, 16.6667, 915758
125, 500.125, 16.6667, 617159
121, 476.531, 16.6667, 383276
125, 471.156, 16.6667, 595948
121, 491.812, 16.6667, 112346
122, 571.438, 16.6667, 636023
120, 537.625, 16.6667, 280121
118, 448.562, 16.6667, 265093
120, 473.531, 16.6667, 989730
123, 527.344, 16.6667, 912637
123, 459.031, 16.6667, 712223
118, 569.875, 16.6667, 973433
122, 501.781, 16.6667, 197573
123, 528.656, 16.6667, 805427
126, 600.719, 16.6667, 878194
125, 446.75, 16.6667, 586884
125, 518.188, 16.6667, 428211
124, 522.406, 16.6667, 862320
118, 602.375, 16.6667, 691800
125, 483.656, 16.6667, 379519
124, 599.438, 16.6667, 558973
123, 553.25, 16.6667, 971992
123, 558.406, 16.6667, 828118
124, 454.906, 16.6667, 490097
124, 479.438, 16.6667, 681119
122, 413.344, 16.6667, 441416
119, 456.281, 16.6667, 235560
124, 470.781, 16.6667, 916654
125, 474.625, 16.6667, 551963
122, 465.375, 16.6667, 911003
125, 524.906, 16.6667, 280088
119, 469.438, 16.6667, 965059
126, 501.75, 16.6667, 476792
121, 501.781, 16.6667, 575228
126, 502.906, 16.6667, 115491
118, 529, 16.6667, 684228
80, 1107.25, 16.6667, 137581
91, 986.531, 16.6667, 212914
84, 1366.44, 16.6667, 394946
82, 1064.66, 16.6667, 451757
90, 1104.94, 16.6667, 478421
101, 1008.34, 16.6667, 562484
92, 1150.47, 16.6667, 827342
92, 1158.28, 16.6667, 929493
88, 1084.28, 16.6667, 367880
90, 1030.69, 16.6667, 967532
89, 1061.31, 16.6667, 125186
91, 1324.81, 16.6667, 378713
85, 1425.34, 16.6667, 546849
91, 1143.72, 16.6667, 562829
93, 1190.72, 16.6667, 660877
85, 1075.84, 16.6667, 855594
100, 1077.44, 16.6667, 283381
97, 1290.66, 16.6667, 686412
89, 1425.66, 16.6667, 845478
103, 1013.56, 16.6667, 441988
94, 1084.06, 16.6667, 13313
91, 1053.31, 16.6667, 120978
92, 1128.72, 16.6667, 228700
94, 1062.34, 16.6667, 381543
84, 1249.47, 16.6667, 748888
90, 1243.78, 16.6667, 862529
92, 1142, 16.6667, 911634
90, 1259.22, 16.6667, 707808
94, 1014.12, 16.6667, 611951
85, 1117.31, 16.6667, 50642
87, 1198.25, 16.6667, 35401
82, 1254.91, 16.6667, 816120
77, 1329.16, 16.6667, 57759
94, 1092.72, 16.6667, 263810
84, 1145.38, 16.6667, 665420
89, 1251.44, 16.6667, 621859
92, 1274.69, 16.6667, 445360
87, 1340.28, 16.6667, 294391
83, 1426, 16.6667, 210123
86, 1268.94, 16.6667, 424280
87, 1063.56, 16.6667, 840703
90, 1251.44, 16.6667, 681444
85, 1188.09, 16.6667, 137112
88, 952.75, 16.6667, 40623
92, 1128.47, 16.6667, 69854
92, 1112.44, 16.6667, 649498
81, 1406.88, 16.6667, 187048
93, 1048.59, 16.6667, 798671
89, 1011.94, 16.6667, 555256
94, 1196.84, 16.6667, 35559
