tags_collected, collisions_in_seconds, time_in_minutes, random_seed
85, 971.719, 16.6667, 369694
92, 1083, 16.6667, 671768
107, 866.781, 16.6667, 844481
124, 1279.28, 16.6667, 975168
77, 1244.59, 16.6667, 783654
98, 940.031, 16.6667, 23441
101, 687.125, 16.6667, 65971
110, 1296.28, 16.6667, 321374
104, 1253.06, 16.6667, 803488
103, 1019.38, 16.6667, 620489
101, 2030.88, 16.6667, 863517
108, 830.219, 16.6667, 858366
97, 965.812, 16.6667, 906935
111, 1235.91, 16.6667, 60556
103, 1050.34, 16.6667, 218030
103, 851.781, 16.6667, 272929
95, 1592.09, 16.6667, 755578
92, 1273.38, 16.6667, 718154
99, 1333.34, 16.6667, 722421
100, 1216.06, 16.6667, 480300
93, 1244, 16.6667, 752338
119, 1582.03, 16.6667, 721705
121, 1445.59, 16.6667, 506824
119, 1281.06, 16.6667, 335588
90, 1143.5, 16.6667, 323685
103, 1414.16, 16.6667, 114711
106, 1454.31, 16.6667, 820890
113, 1091.97, 16.6667, 812010
98, 1149.75, 16.6667, 577031
89, 891.062, 16.6667, 415052
83, 1587.69, 16.6667, 463343
118, 1509.09, 16.6667, 200399
96, 991.156, 16.6667, 874738
110, 1188.91, 16.6667, 890614
102, 1267.66, 16.6667, 756719
114, 998.719, 16.6667, 327881
104, 1219.16, 16.6667, 192194
106, 1354.19, 16.6667, 953104
95, 667.25, 16.6667, 598208
95, 804.594, 16.6667, 915477
108, 1369.91, 16.6667, 966799
92, 1152.81, 16.6667, 640080
70, 619.562, 16.6667, 801331
100, 1106.16, 16.6667, 123657
104, 1303.38, 16.6667, 962441
104, 850.812, 16.6667, 686166
102, 985.969, 16.6667, 794147
98, 903.5, 16.6667, 49263
85, 930.562, 16.6667, 144273
110, 1263.88, 16.6667, 180396
47, 1406.56, 16.6667, 970447
69, 1107.91, 16.6667, 685223
67, 1205.91, 16.6667, 532575
63, 1981.81, 16.6667, 120199
96, 1831.78, 16.6667, 635453
70, 1075.66, 16.6667, 95516
76, 1698.47, 16.6667, 956640
102, 1805.69, 16.6667, 704287
67, 1548.94, 16.6667, 213345
46, 1894.25, 16.6667, 936411
88, 1491.28, 16.6667, 425250
71, 1047.12, 16.6667, 848654
88, 1842.47, 16.6667, 669820
62, 1294.97, 16.6667, 230544
102, 1877.66, 16.6667, 752327
70, 1563.78, 16.6667, 247383
40, 1403.25, 16.6667, 826715
66, 1200.25, 16.6667, 535766
53, 1415.66, 16.6667, 294438
82, 973.781, 16.6667, 189583
89, 1215.06, 16.6667, 81529
86, 1093.75, 16.6667, 934385
71, 1553.81, 16.6667, 885868
60, 1080.19, 16.6667, 657786
81, 1996.97, 16.6667, 520089
78, 1214.12, 16.6667, 639594
60, 1353.28, 16.6667, 224238
66, 1460.84, 16.6667, 820487
65, 2500.53, 16.6667, 489234
70, 1195.22, 16.6667, 520372
80, 1198.09, 16.6667, 71365
57, 1445.62, 16.6667, 694804
69, 1136.66, 16.6667, 51243
78, 1232.72, 16.6667, 676381
78, 1827.5, 16.6667, 305828
88, 1201.72, 16.6667, 804000
87, 1215.44, 16.6667, 310662
66, 1205.5, 16.6667, 812892
76, 1918.41, 16.6667, 687235
52, 1319.12, 16.6667, 996024
74, 1094, 16.6667, 812931
71, 1056.75, 16.6667, 659874
81, 1152.75, 16.6667, 844167
65, 2003.69, 16.6667, 586931
84, 1507.88, 16.6667, 291829
64, 1185.56, 16.6667, 891097
70, 1230.09, 16.6667, 655621
46, 1512.12, 16.6667, 313363
62, 970.5, 16.6667, 877653
70, 1524.84, 16.6667, 956787
