Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,87,0.0966667,77,0.0855556,10,0.0111111,5,0
900,77,0.0855556,67,0.0744444,10,0.0111111,8,0
900,90,0.1,83,0.0922222,7,0.00777778,9,0
900,86,0.0955556,77,0.0855556,9,0.01,10,0
900,84,0.0933333,77,0.0855556,7,0.00777778,8,0
900,75,0.0833333,64,0.0711111,11,0.0122222,2,0
900,88,0.0977778,76,0.0844444,12,0.0133333,9,0
900,88,0.0977778,82,0.0911111,6,0.00666667,7,0
900,102,0.113333,90,0.1,12,0.0133333,8,0
900,81,0.09,71,0.0788889,10,0.0111111,13,0
900,79,0.0877778,74,0.0822222,5,0.00555556,14,0
900,102,0.113333,93,0.103333,9,0.01,8,0
900,73,0.0811111,64,0.0711111,9,0.01,7,0
900,84,0.0933333,78,0.0866667,6,0.00666667,9,0
900,76,0.0844444,71,0.0788889,5,0.00555556,4,0
900,89,0.0988889,81,0.09,8,0.00888889,7,0
900,94,0.104444,84,0.0933333,10,0.0111111,2,0
900,85,0.0944444,76,0.0844444,9,0.01,4,0
900,94,0.104444,86,0.0955556,8,0.00888889,3,0
900,99,0.11,89,0.0988889,10,0.0111111,12,0
900,94,0.104444,88,0.0977778,6,0.00666667,11,0
900,95,0.105556,83,0.0922222,12,0.0133333,4,0
900,98,0.108889,91,0.101111,7,0.00777778,9,0
900,73,0.0811111,66,0.0733333,7,0.00777778,5,0
900,87,0.0966667,79,0.0877778,8,0.00888889,7,0
900,78,0.0866667,73,0.0811111,5,0.00555556,2,0
900,81,0.09,72,0.08,9,0.01,12,0
900,71,0.0788889,60,0.0666667,11,0.0122222,6,0
900,81,0.09,72,0.08,9,0.01,3,0
900,90,0.1,84,0.0933333,6,0.00666667,9,0
900,73,0.0811111,64,0.0711111,9,0.01,4,0
900,80,0.0888889,66,0.0733333,14,0.0155556,6,0
900,88,0.0977778,77,0.0855556,11,0.0122222,7,0
900,90,0.1,83,0.0922222,7,0.00777778,8,0
900,78,0.0866667,69,0.0766667,9,0.01,5,0
900,65,0.0722222,54,0.06,11,0.0122222,4,0
900,82,0.0911111,78,0.0866667,4,0.00444444,10,0
900,90,0.1,79,0.0877778,11,0.0122222,6,0
900,77,0.0855556,67,0.0744444,10,0.0111111,9,0
900,83,0.0922222,75,0.0833333,8,0.00888889,8,0
900,90,0.1,81,0.09,9,0.01,5,0
900,68,0.0755556,57,0.0633333,11,0.0122222,6,0
900,66,0.0733333,55,0.0611111,11,0.0122222,3,0
900,82,0.0911111,73,0.0811111,9,0.01,5,0
900,88,0.0977778,76,0.0844444,12,0.0133333,10,0
900,70,0.0777778,64,0.0711111,6,0.00666667,6,0
900,86,0.0955556,78,0.0866667,8,0.00888889,6,0
900,87,0.0966667,77,0.0855556,10,0.0111111,10,0
900,84,0.0933333,74,0.0822222,10,0.0111111,7,0
900,79,0.0877778,68,0.0755556,11,0.0122222,6,0
900,77,0.0855556,69,0.0766667,8,0.00888889,6,0
900,77,0.0855556,67,0.0744444,10,0.0111111,11,0
900,86,0.0955556,74,0.0822222,12,0.0133333,4,0
900,92,0.102222,84,0.0933333,8,0.00888889,9,0
900,72,0.08,63,0.07,9,0.01,4,0
900,89,0.0988889,84,0.0933333,5,0.00555556,7,0
900,102,0.113333,94,0.104444,8,0.00888889,12,0
900,95,0.105556,86,0.0955556,9,0.01,3,0
900,80,0.0888889,69,0.0766667,11,0.0122222,4,0
900,85,0.0944444,78,0.0866667,7,0.00777778,8,0
