Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,81,0.09,52,0.0577778,29,0.0322222,9,6
900,92,0.102222,72,0.08,20,0.0222222,8,3
900,87,0.0966667,56,0.0622222,31,0.0344444,6,9
900,98,0.108889,60,0.0666667,38,0.0422222,3,13
900,89,0.0988889,63,0.07,26,0.0288889,4,5
900,94,0.104444,64,0.0711111,30,0.0333333,12,6
900,80,0.0888889,35,0.0388889,45,0.05,6,18
900,84,0.0933333,53,0.0588889,31,0.0344444,6,11
900,92,0.102222,65,0.0722222,27,0.03,9,8
900,100,0.111111,47,0.0522222,53,0.0588889,5,18
900,102,0.113333,44,0.0488889,58,0.0644444,1,22
900,76,0.0844444,52,0.0577778,24,0.0266667,6,5
900,92,0.102222,52,0.0577778,40,0.0444444,3,10
900,85,0.0944444,52,0.0577778,33,0.0366667,4,16
900,100,0.111111,65,0.0722222,35,0.0388889,9,14
900,90,0.1,46,0.0511111,44,0.0488889,5,18
900,106,0.117778,59,0.0655556,47,0.0522222,2,16
900,88,0.0977778,54,0.06,34,0.0377778,4,10
900,92,0.102222,49,0.0544444,43,0.0477778,3,18
900,109,0.121111,53,0.0588889,56,0.0622222,4,22
900,76,0.0844444,38,0.0422222,38,0.0422222,4,7
900,88,0.0977778,57,0.0633333,31,0.0344444,9,14
900,87,0.0966667,56,0.0622222,31,0.0344444,9,11
900,91,0.101111,65,0.0722222,26,0.0288889,4,12
900,86,0.0955556,54,0.06,32,0.0355556,5,14
900,97,0.107778,50,0.0555556,47,0.0522222,7,22
900,100,0.111111,67,0.0744444,33,0.0366667,8,9
900,109,0.121111,71,0.0788889,38,0.0422222,5,11
900,107,0.118889,53,0.0588889,54,0.06,4,23
900,88,0.0977778,49,0.0544444,39,0.0433333,5,14
900,111,0.123333,66,0.0733333,45,0.05,9,19
900,79,0.0877778,55,0.0611111,24,0.0266667,10,14
900,91,0.101111,60,0.0666667,31,0.0344444,9,9
900,81,0.09,56,0.0622222,25,0.0277778,3,8
900,99,0.11,61,0.0677778,38,0.0422222,4,11
900,95,0.105556,56,0.0622222,39,0.0433333,5,9
900,69,0.0766667,65,0.0722222,4,0.00444444,4,0
900,92,0.102222,49,0.0544444,43,0.0477778,3,15
900,93,0.103333,57,0.0633333,36,0.04,6,12
900,78,0.0866667,38,0.0422222,40,0.0444444,3,11
900,110,0.122222,69,0.0766667,41,0.0455556,13,18
900,90,0.1,61,0.0677778,29,0.0322222,5,8
900,87,0.0966667,56,0.0622222,31,0.0344444,9,13
900,101,0.112222,59,0.0655556,42,0.0466667,6,18
900,92,0.102222,75,0.0833333,17,0.0188889,9,6
900,99,0.11,74,0.0822222,25,0.0277778,8,9
900,91,0.101111,48,0.0533333,43,0.0477778,7,16
900,94,0.104444,66,0.0733333,28,0.0311111,7,8
900,108,0.12,60,0.0666667,48,0.0533333,5,20
900,87,0.0966667,38,0.0422222,49,0.0544444,3,21
900,100,0.111111,61,0.0677778,39,0.0433333,12,8
900,101,0.112222,64,0.0711111,37,0.0411111,12,16
900,83,0.0922222,37,0.0411111,46,0.0511111,7,18
900,95,0.105556,74,0.0822222,21,0.0233333,11,8
900,83,0.0922222,71,0.0788889,12,0.0133333,5,4
900,102,0.113333,66,0.0733333,36,0.04,4,15
900,73,0.0811111,41,0.0455556,32,0.0355556,4,16
900,92,0.102222,59,0.0655556,33,0.0366667,3,13
900,93,0.103333,37,0.0411111,56,0.0622222,5,23
900,104,0.115556,95,0.105556,9,0.01,18,0
