Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,101,0.112222,95,0.105556,6,0.00666667,9,0
900,73,0.0811111,63,0.07,10,0.0111111,5,0
900,92,0.102222,80,0.0888889,12,0.0133333,6,0
900,92,0.102222,84,0.0933333,8,0.00888889,7,0
900,71,0.0788889,58,0.0644444,13,0.0144444,8,0
900,80,0.0888889,71,0.0788889,9,0.01,3,0
900,59,0.0655556,53,0.0588889,6,0.00666667,5,0
900,94,0.104444,79,0.0877778,15,0.0166667,7,0
900,54,0.06,36,0.04,18,0.02,3,0
900,75,0.0833333,70,0.0777778,5,0.00555556,3,0
900,74,0.0822222,67,0.0744444,7,0.00777778,4,0
900,92,0.102222,84,0.0933333,8,0.00888889,7,0
900,65,0.0722222,52,0.0577778,13,0.0144444,4,0
900,92,0.102222,83,0.0922222,9,0.01,7,0
900,85,0.0944444,78,0.0866667,7,0.00777778,8,0
900,93,0.103333,85,0.0944444,8,0.00888889,11,0
900,99,0.11,92,0.102222,7,0.00777778,10,0
900,71,0.0788889,60,0.0666667,11,0.0122222,2,0
900,79,0.0877778,71,0.0788889,8,0.00888889,3,0
900,72,0.08,66,0.0733333,6,0.00666667,8,0
900,90,0.1,85,0.0944444,5,0.00555556,9,0
900,96,0.106667,84,0.0933333,12,0.0133333,6,0
900,89,0.0988889,82,0.0911111,7,0.00777778,8,0
900,77,0.0855556,68,0.0755556,9,0.01,6,0
900,88,0.0977778,76,0.0844444,12,0.0133333,6,0
900,66,0.0733333,63,0.07,3,0.00333333,4,0
900,83,0.0922222,75,0.0833333,8,0.00888889,5,0
900,77,0.0855556,69,0.0766667,8,0.00888889,5,0
900,84,0.0933333,74,0.0822222,10,0.0111111,4,0
900,77,0.0855556,62,0.0688889,15,0.0166667,5,0
900,97,0.107778,86,0.0955556,11,0.0122222,7,0
900,82,0.0911111,73,0.0811111,9,0.01,6,0
900,77,0.0855556,67,0.0744444,10,0.0111111,6,0
900,82,0.0911111,75,0.0833333,7,0.00777778,6,0
900,73,0.0811111,59,0.0655556,14,0.0155556,4,0
900,77,0.0855556,67,0.0744444,10,0.0111111,10,0
900,70,0.0777778,64,0.0711111,6,0.00666667,5,0
900,91,0.101111,79,0.0877778,12,0.0133333,8,0
900,79,0.0877778,72,0.08,7,0.00777778,6,0
900,69,0.0766667,62,0.0688889,7,0.00777778,8,0
900,100,0.111111,93,0.103333,7,0.00777778,8,0
900,88,0.0977778,79,0.0877778,9,0.01,7,0
900,73,0.0811111,63,0.07,10,0.0111111,2,0
900,61,0.0677778,47,0.0522222,14,0.0155556,4,0
900,81,0.09,74,0.0822222,7,0.00777778,2,0
900,113,0.125556,107,0.118889,6,0.00666667,13,0
900,67,0.0744444,58,0.0644444,9,0.01,5,0
900,89,0.0988889,77,0.0855556,12,0.0133333,11,0
900,88,0.0977778,82,0.0911111,6,0.00666667,12,0
900,87,0.0966667,79,0.0877778,8,0.00888889,8,0
900,104,0.115556,97,0.107778,7,0.00777778,10,0
900,82,0.0911111,75,0.0833333,7,0.00777778,3,0
900,77,0.0855556,69,0.0766667,8,0.00888889,3,0
900,74,0.0822222,67,0.0744444,7,0.00777778,6,0
900,83,0.0922222,68,0.0755556,15,0.0166667,5,0
900,84,0.0933333,76,0.0844444,8,0.00888889,7,0
900,70,0.0777778,61,0.0677778,9,0.01,6,0
900,95,0.105556,87,0.0966667,8,0.00888889,10,0
900,67,0.0744444,59,0.0655556,8,0.00888889,4,0
900,78,0.0866667,66,0.0733333,12,0.0133333,5,0
