Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,87,0.0966667,78,0.0866667,9,0.01,5,0
900,67,0.0744444,60,0.0666667,7,0.00777778,6,0
900,93,0.103333,86,0.0955556,7,0.00777778,2,0
900,95,0.105556,89,0.0988889,6,0.00666667,9,0
900,69,0.0766667,60,0.0666667,9,0.01,5,0
900,93,0.103333,83,0.0922222,10,0.0111111,7,0
900,72,0.08,66,0.0733333,6,0.00666667,13,0
900,81,0.09,72,0.08,9,0.01,3,0
900,110,0.122222,102,0.113333,8,0.00888889,16,0
900,104,0.115556,92,0.102222,12,0.0133333,10,0
900,78,0.0866667,72,0.08,6,0.00666667,2,0
900,75,0.0833333,64,0.0711111,11,0.0122222,2,0
900,76,0.0844444,67,0.0744444,9,0.01,6,0
900,95,0.105556,89,0.0988889,6,0.00666667,7,0
900,93,0.103333,81,0.09,12,0.0133333,6,0
900,81,0.09,70,0.0777778,11,0.0122222,8,0
900,86,0.0955556,79,0.0877778,7,0.00777778,7,0
900,84,0.0933333,76,0.0844444,8,0.00888889,8,0
900,82,0.0911111,67,0.0744444,15,0.0166667,9,0
900,78,0.0866667,69,0.0766667,9,0.01,1,0
900,75,0.0833333,65,0.0722222,10,0.0111111,5,0
900,61,0.0677778,51,0.0566667,10,0.0111111,5,0
900,84,0.0933333,77,0.0855556,7,0.00777778,6,0
900,102,0.113333,93,0.103333,9,0.01,11,0
900,74,0.0822222,63,0.07,11,0.0122222,5,0
900,75,0.0833333,66,0.0733333,9,0.01,9,0
900,76,0.0844444,71,0.0788889,5,0.00555556,7,0
900,82,0.0911111,75,0.0833333,7,0.00777778,9,0
900,95,0.105556,87,0.0966667,8,0.00888889,3,0
900,70,0.0777778,61,0.0677778,9,0.01,3,0
900,101,0.112222,89,0.0988889,12,0.0133333,6,0
900,88,0.0977778,79,0.0877778,9,0.01,8,0
900,75,0.0833333,67,0.0744444,8,0.00888889,8,0
900,93,0.103333,80,0.0888889,13,0.0144444,8,0
900,88,0.0977778,77,0.0855556,11,0.0122222,8,0
900,84,0.0933333,76,0.0844444,8,0.00888889,6,0
900,92,0.102222,85,0.0944444,7,0.00777778,3,0
900,67,0.0744444,61,0.0677778,6,0.00666667,8,0
900,88,0.0977778,81,0.09,7,0.00777778,6,0
900,77,0.0855556,69,0.0766667,8,0.00888889,10,0
900,80,0.0888889,73,0.0811111,7,0.00777778,7,0
900,80,0.0888889,71,0.0788889,9,0.01,9,0
900,82,0.0911111,72,0.08,10,0.0111111,9,0
900,88,0.0977778,76,0.0844444,12,0.0133333,3,0
900,91,0.101111,84,0.0933333,7,0.00777778,13,0
900,73,0.0811111,64,0.0711111,9,0.01,3,0
900,70,0.0777778,60,0.0666667,10,0.0111111,4,0
900,99,0.11,90,0.1,9,0.01,8,0
900,63,0.07,56,0.0622222,7,0.00777778,4,0
900,84,0.0933333,78,0.0866667,6,0.00666667,7,0
900,60,0.0666667,46,0.0511111,14,0.0155556,4,0
900,97,0.107778,90,0.1,7,0.00777778,9,0
900,84,0.0933333,74,0.0822222,10,0.0111111,9,0
900,95,0.105556,82,0.0911111,13,0.0144444,9,0
900,91,0.101111,85,0.0944444,6,0.00666667,9,0
900,93,0.103333,86,0.0955556,7,0.00777778,16,0
900,88,0.0977778,78,0.0866667,10,0.0111111,5,0
900,80,0.0888889,74,0.0822222,6,0.00666667,8,0
900,67,0.0744444,63,0.07,4,0.00444444,5,0
900,93,0.103333,84,0.0933333,9,0.01,9,0
