Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,65,0.0722222,25,0.0277778,40,0.0444444,2,16
900,93,0.103333,64,0.0711111,29,0.0322222,13,12
900,82,0.0911111,51,0.0566667,31,0.0344444,2,11
900,89,0.0988889,64,0.0711111,25,0.0277778,4,8
900,104,0.115556,54,0.06,50,0.0555556,9,19
900,90,0.1,61,0.0677778,29,0.0322222,10,8
900,94,0.104444,66,0.0733333,28,0.0311111,8,5
900,76,0.0844444,45,0.05,31,0.0344444,5,8
900,76,0.0844444,44,0.0488889,32,0.0355556,3,14
900,107,0.118889,63,0.07,44,0.0488889,8,12
900,99,0.11,60,0.0666667,39,0.0433333,4,10
900,97,0.107778,66,0.0733333,31,0.0344444,7,11
900,71,0.0788889,30,0.0333333,41,0.0455556,3,17
900,89,0.0988889,50,0.0555556,39,0.0433333,5,17
900,95,0.105556,35,0.0388889,60,0.0666667,5,25
900,99,0.11,83,0.0922222,16,0.0177778,7,6
900,105,0.116667,56,0.0622222,49,0.0544444,5,25
900,94,0.104444,62,0.0688889,32,0.0355556,6,12
900,95,0.105556,51,0.0566667,44,0.0488889,7,18
900,77,0.0855556,43,0.0477778,34,0.0377778,4,9
900,112,0.124444,59,0.0655556,53,0.0588889,9,18
900,84,0.0933333,68,0.0755556,16,0.0177778,4,5
900,96,0.106667,67,0.0744444,29,0.0322222,12,14
900,115,0.127778,70,0.0777778,45,0.05,5,22
900,70,0.0777778,41,0.0455556,29,0.0322222,4,6
900,86,0.0955556,77,0.0855556,9,0.01,1,3
900,110,0.122222,60,0.0666667,50,0.0555556,8,21
900,80,0.0888889,34,0.0377778,46,0.0511111,1,21
900,99,0.11,42,0.0466667,57,0.0633333,7,19
900,88,0.0977778,53,0.0588889,35,0.0388889,4,11
900,79,0.0877778,40,0.0444444,39,0.0433333,6,14
900,112,0.124444,74,0.0822222,38,0.0422222,10,23
900,82,0.0911111,59,0.0655556,23,0.0255556,6,10
900,104,0.115556,54,0.06,50,0.0555556,7,17
900,103,0.114444,72,0.08,31,0.0344444,8,5
900,88,0.0977778,77,0.0855556,11,0.0122222,9,5
900,91,0.101111,61,0.0677778,30,0.0333333,10,12
900,101,0.112222,57,0.0633333,44,0.0488889,5,15
900,105,0.116667,61,0.0677778,44,0.0488889,3,23
900,100,0.111111,48,0.0533333,52,0.0577778,4,15
900,89,0.0988889,54,0.06,35,0.0388889,8,10
900,101,0.112222,50,0.0555556,51,0.0566667,7,22
900,80,0.0888889,51,0.0566667,29,0.0322222,4,10
900,86,0.0955556,57,0.0633333,29,0.0322222,3,9
900,76,0.0844444,35,0.0388889,41,0.0455556,4,12
900,90,0.1,48,0.0533333,42,0.0466667,4,16
900,98,0.108889,85,0.0944444,13,0.0144444,11,4
900,97,0.107778,63,0.07,34,0.0377778,5,16
900,97,0.107778,59,0.0655556,38,0.0422222,9,14
900,82,0.0911111,48,0.0533333,34,0.0377778,7,13
900,63,0.07,29,0.0322222,34,0.0377778,3,17
900,89,0.0988889,45,0.05,44,0.0488889,2,17
900,100,0.111111,59,0.0655556,41,0.0455556,7,12
900,87,0.0966667,44,0.0488889,43,0.0477778,3,13
900,79,0.0877778,56,0.0622222,23,0.0255556,4,3
900,91,0.101111,34,0.0377778,57,0.0633333,7,16
900,87,0.0966667,64,0.0711111,23,0.0255556,10,7
900,97,0.107778,62,0.0688889,35,0.0388889,6,20
900,95,0.105556,32,0.0355556,63,0.07,4,15
900,77,0.0855556,51,0.0566667,26,0.0288889,6,10
