Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,64,0.0711111,56,0.0622222,8,0.00888889,5,0
900,81,0.09,72,0.08,9,0.01,12,0
900,84,0.0933333,74,0.0822222,10,0.0111111,9,0
900,105,0.116667,98,0.108889,7,0.00777778,9,0
900,67,0.0744444,53,0.0588889,14,0.0155556,5,0
900,69,0.0766667,59,0.0655556,10,0.0111111,2,0
900,91,0.101111,76,0.0844444,15,0.0166667,10,0
900,71,0.0788889,61,0.0677778,10,0.0111111,5,0
900,80,0.0888889,67,0.0744444,13,0.0144444,6,0
900,93,0.103333,86,0.0955556,7,0.00777778,14,0
900,72,0.08,60,0.0666667,12,0.0133333,7,0
900,90,0.1,85,0.0944444,5,0.00555556,11,0
900,78,0.0866667,70,0.0777778,8,0.00888889,8,0
900,67,0.0744444,59,0.0655556,8,0.00888889,6,0
900,83,0.0922222,75,0.0833333,8,0.00888889,10,0
900,86,0.0955556,77,0.0855556,9,0.01,7,0
900,96,0.106667,84,0.0933333,12,0.0133333,6,0
900,68,0.0755556,59,0.0655556,9,0.01,5,0
900,87,0.0966667,80,0.0888889,7,0.00777778,10,0
900,63,0.07,59,0.0655556,4,0.00444444,6,0
900,82,0.0911111,71,0.0788889,11,0.0122222,7,0
900,75,0.0833333,61,0.0677778,14,0.0155556,5,0
900,90,0.1,78,0.0866667,12,0.0133333,6,0
900,96,0.106667,80,0.0888889,16,0.0177778,9,0
900,75,0.0833333,66,0.0733333,9,0.01,8,0
900,73,0.0811111,61,0.0677778,12,0.0133333,7,0
900,93,0.103333,83,0.0922222,10,0.0111111,10,0
900,85,0.0944444,76,0.0844444,9,0.01,10,0
900,91,0.101111,85,0.0944444,6,0.00666667,9,0
900,82,0.0911111,74,0.0822222,8,0.00888889,8,0
900,94,0.104444,85,0.0944444,9,0.01,6,0
900,88,0.0977778,80,0.0888889,8,0.00888889,3,0
900,72,0.08,52,0.0577778,20,0.0222222,7,0
900,86,0.0955556,75,0.0833333,11,0.0122222,7,0
900,90,0.1,77,0.0855556,13,0.0144444,8,0
900,96,0.106667,87,0.0966667,9,0.01,6,0
900,81,0.09,77,0.0855556,4,0.00444444,6,0
900,92,0.102222,81,0.09,11,0.0122222,9,0
900,91,0.101111,81,0.09,10,0.0111111,6,0
900,83,0.0922222,70,0.0777778,13,0.0144444,7,0
900,61,0.0677778,50,0.0555556,11,0.0122222,4,0
900,79,0.0877778,69,0.0766667,10,0.0111111,9,0
900,86,0.0955556,75,0.0833333,11,0.0122222,5,0
900,105,0.116667,97,0.107778,8,0.00888889,6,0
900,78,0.0866667,75,0.0833333,3,0.00333333,9,0
900,92,0.102222,83,0.0922222,9,0.01,8,0
900,62,0.0688889,53,0.0588889,9,0.01,2,0
900,83,0.0922222,73,0.0811111,10,0.0111111,7,0
900,97,0.107778,88,0.0977778,9,0.01,4,0
900,94,0.104444,84,0.0933333,10,0.0111111,9,0
900,78,0.0866667,74,0.0822222,4,0.00444444,5,0
900,85,0.0944444,73,0.0811111,12,0.0133333,6,0
900,88,0.0977778,80,0.0888889,8,0.00888889,9,0
900,75,0.0833333,67,0.0744444,8,0.00888889,7,0
900,89,0.0988889,83,0.0922222,6,0.00666667,6,0
900,84,0.0933333,75,0.0833333,9,0.01,2,0
900,92,0.102222,80,0.0888889,12,0.0133333,6,0
900,79,0.0877778,61,0.0677778,18,0.02,0,0
900,87,0.0966667,76,0.0844444,11,0.0122222,7,0
900,101,0.112222,92,0.102222,9,0.01,7,0
