Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,68,0.0755556,57,0.0633333,11,0.0122222,3,0
900,73,0.0811111,66,0.0733333,7,0.00777778,8,0
900,50,0.0555556,42,0.0466667,8,0.00888889,7,0
900,81,0.09,69,0.0766667,12,0.0133333,3,0
900,104,0.115556,96,0.106667,8,0.00888889,11,0
900,92,0.102222,82,0.0911111,10,0.0111111,4,0
900,94,0.104444,86,0.0955556,8,0.00888889,8,0
900,76,0.0844444,67,0.0744444,9,0.01,3,0
900,62,0.0688889,51,0.0566667,11,0.0122222,4,0
900,80,0.0888889,72,0.08,8,0.00888889,7,0
900,95,0.105556,85,0.0944444,10,0.0111111,15,0
900,84,0.0933333,71,0.0788889,13,0.0144444,10,0
900,98,0.108889,91,0.101111,7,0.00777778,10,0
900,90,0.1,84,0.0933333,6,0.00666667,6,0
900,90,0.1,82,0.0911111,8,0.00888889,8,0
900,77,0.0855556,68,0.0755556,9,0.01,4,0
900,84,0.0933333,74,0.0822222,10,0.0111111,5,0
900,92,0.102222,78,0.0866667,14,0.0155556,0,0
900,88,0.0977778,80,0.0888889,8,0.00888889,4,0
900,71,0.0788889,62,0.0688889,9,0.01,7,0
900,74,0.0822222,63,0.07,11,0.0122222,8,0
900,82,0.0911111,76,0.0844444,6,0.00666667,6,0
900,81,0.09,70,0.0777778,11,0.0122222,9,0
900,98,0.108889,90,0.1,8,0.00888889,8,0
900,96,0.106667,86,0.0955556,10,0.0111111,8,0
900,82,0.0911111,68,0.0755556,14,0.0155556,6,0
900,89,0.0988889,83,0.0922222,6,0.00666667,9,0
900,86,0.0955556,76,0.0844444,10,0.0111111,5,0
900,90,0.1,82,0.0911111,8,0.00888889,8,0
900,90,0.1,76,0.0844444,14,0.0155556,4,0
900,81,0.09,75,0.0833333,6,0.00666667,16,0
900,92,0.102222,84,0.0933333,8,0.00888889,8,0
900,94,0.104444,85,0.0944444,9,0.01,6,0
900,87,0.0966667,76,0.0844444,11,0.0122222,7,0
900,79,0.0877778,70,0.0777778,9,0.01,5,0
900,95,0.105556,85,0.0944444,10,0.0111111,7,0
900,87,0.0966667,80,0.0888889,7,0.00777778,5,0
900,82,0.0911111,72,0.08,10,0.0111111,11,0
900,74,0.0822222,62,0.0688889,12,0.0133333,4,0
900,90,0.1,84,0.0933333,6,0.00666667,14,0
900,71,0.0788889,61,0.0677778,10,0.0111111,8,0
900,74,0.0822222,65,0.0722222,9,0.01,6,0
900,82,0.0911111,72,0.08,10,0.0111111,5,0
900,80,0.0888889,68,0.0755556,12,0.0133333,4,0
900,90,0.1,84,0.0933333,6,0.00666667,10,0
900,90,0.1,82,0.0911111,8,0.00888889,9,0
900,100,0.111111,93,0.103333,7,0.00777778,14,0
900,96,0.106667,89,0.0988889,7,0.00777778,10,0
900,99,0.11,88,0.0977778,11,0.0122222,6,0
900,87,0.0966667,82,0.0911111,5,0.00555556,4,0
900,74,0.0822222,65,0.0722222,9,0.01,3,0
900,88,0.0977778,74,0.0822222,14,0.0155556,9,0
900,95,0.105556,86,0.0955556,9,0.01,11,0
900,82,0.0911111,74,0.0822222,8,0.00888889,10,0
900,105,0.116667,94,0.104444,11,0.0122222,11,0
900,68,0.0755556,62,0.0688889,6,0.00666667,5,0
900,78,0.0866667,64,0.0711111,14,0.0155556,5,0
900,63,0.07,55,0.0611111,8,0.00888889,8,0
900,95,0.105556,86,0.0955556,9,0.01,9,0
900,87,0.0966667,81,0.09,6,0.00666667,7,0
