Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,103,0.114444,55,0.0611111,48,0.0533333,0,14
900,88,0.0977778,52,0.0577778,36,0.04,7,9
900,107,0.118889,66,0.0733333,41,0.0455556,4,19
900,116,0.128889,86,0.0955556,30,0.0333333,9,14
900,95,0.105556,58,0.0644444,37,0.0411111,4,10
900,89,0.0988889,50,0.0555556,39,0.0433333,4,19
900,82,0.0911111,53,0.0588889,29,0.0322222,3,5
900,68,0.0755556,60,0.0666667,8,0.00888889,6,2
900,115,0.127778,71,0.0788889,44,0.0488889,7,16
900,87,0.0966667,43,0.0477778,44,0.0488889,3,17
900,88,0.0977778,55,0.0611111,33,0.0366667,3,7
900,64,0.0711111,25,0.0277778,39,0.0433333,2,12
900,84,0.0933333,37,0.0411111,47,0.0522222,1,11
900,74,0.0822222,28,0.0311111,46,0.0511111,1,17
900,80,0.0888889,50,0.0555556,30,0.0333333,8,13
900,94,0.104444,50,0.0555556,44,0.0488889,5,13
900,94,0.104444,69,0.0766667,25,0.0277778,6,11
900,97,0.107778,55,0.0611111,42,0.0466667,1,14
900,106,0.117778,69,0.0766667,37,0.0411111,8,12
900,87,0.0966667,68,0.0755556,19,0.0211111,9,9
900,103,0.114444,61,0.0677778,42,0.0466667,9,17
900,109,0.121111,69,0.0766667,40,0.0444444,8,21
900,77,0.0855556,49,0.0544444,28,0.0311111,3,7
900,86,0.0955556,46,0.0511111,40,0.0444444,3,12
900,84,0.0933333,47,0.0522222,37,0.0411111,3,13
900,100,0.111111,53,0.0588889,47,0.0522222,6,17
900,71,0.0788889,27,0.03,44,0.0488889,0,17
900,82,0.0911111,42,0.0466667,40,0.0444444,6,7
900,103,0.114444,57,0.0633333,46,0.0511111,10,18
900,77,0.0855556,32,0.0355556,45,0.05,7,16
900,104,0.115556,61,0.0677778,43,0.0477778,8,18
900,89,0.0988889,61,0.0677778,28,0.0311111,6,11
900,89,0.0988889,85,0.0944444,4,0.00444444,9,0
900,103,0.114444,62,0.0688889,41,0.0455556,9,18
900,72,0.08,14,0.0155556,58,0.0644444,1,16
900,73,0.0811111,69,0.0766667,4,0.00444444,7,0
900,81,0.09,43,0.0477778,38,0.0422222,5,8
900,72,0.08,42,0.0466667,30,0.0333333,5,10
900,96,0.106667,62,0.0688889,34,0.0377778,7,18
900,84,0.0933333,54,0.06,30,0.0333333,2,12
900,80,0.0888889,29,0.0322222,51,0.0566667,2,19
900,85,0.0944444,38,0.0422222,47,0.0522222,4,14
900,118,0.131111,59,0.0655556,59,0.0655556,6,27
900,94,0.104444,63,0.07,31,0.0344444,6,12
900,104,0.115556,55,0.0611111,49,0.0544444,2,9
900,82,0.0911111,43,0.0477778,39,0.0433333,3,16
900,90,0.1,47,0.0522222,43,0.0477778,3,16
900,100,0.111111,58,0.0644444,42,0.0466667,9,16
900,96,0.106667,66,0.0733333,30,0.0333333,7,17
900,90,0.1,54,0.06,36,0.04,4,17
900,88,0.0977778,62,0.0688889,26,0.0288889,12,6
900,95,0.105556,66,0.0733333,29,0.0322222,9,12
900,79,0.0877778,35,0.0388889,44,0.0488889,3,17
900,105,0.116667,73,0.0811111,32,0.0355556,10,11
900,115,0.127778,64,0.0711111,51,0.0566667,5,14
900,73,0.0811111,48,0.0533333,25,0.0277778,3,5
900,96,0.106667,71,0.0788889,25,0.0277778,9,9
900,91,0.101111,54,0.06,37,0.0411111,4,10
900,101,0.112222,68,0.0755556,33,0.0366667,12,9
900,93,0.103333,54,0.06,39,0.0433333,6,17
