tags_collected, collisions_in_seconds, time_in_minutes, random_seed
32, 3590.69, 16.6667, 87235
36, 2858.34, 16.6667, 952554
54, 3747.72, 16.6667, 894061
58, 2929.31, 16.6667, 856612
33, 3896.47, 16.6667, 824446
36, 3998.5, 16.6667, 698246
25, 4340.56, 16.6667, 513536
26, 4098.25, 16.6667, 184652
29, 3080.12, 16.6667, 947109
56, 2538, 16.6667, 923652
70, 1932.78, 16.6667, 993968
36, 3547.34, 16.6667, 223675
36, 3792.03, 16.6667, 113003
30, 3224.28, 16.6667, 64375
60, 2744.94, 16.6667, 764255
53, 3712.75, 16.6667, 142042
39, 4000.94, 16.6667, 88216
29, 4229.97, 16.6667, 874323
26, 3002.59, 16.6667, 660543
25, 4384.44, 16.6667, 355004
30, 3674.91, 16.6667, 43520
33, 4396.31, 16.6667, 725988
29, 4102.84, 16.6667, 507736
47, 3307.62, 16.6667, 205580
26, 3696.09, 16.6667, 195773
29, 3612.06, 16.6667, 982154
31, 3352.41, 16.6667, 730772
29, 3773.94, 16.6667, 422525
29, 3076.28, 16.6667, 154033
28, 3078.81, 16.6667, 11914
105, 493.188, 16.6667, 884575
64, 2659.09, 16.6667, 524461
105, 496.25, 16.6667, 60327
45, 3559.88, 16.6667, 666334
105, 468.531, 16.6667, 803150
58, 2311.44, 16.6667, 604796
101, 531.562, 16.6667, 17185
105, 414.75, 16.6667, 808175
97, 2245.59, 16.6667, 548627
84, 1998.97, 16.6667, 657945
94, 446.031, 16.6667, 527942
59, 3020.09, 16.6667, 215115
83, 2331.25, 16.6667, 714964
66, 2643.72, 16.6667, 347194
52, 3387.12, 16.6667, 41810
93, 447.031, 16.6667, 274532
100, 448.312, 16.6667, 728811
57, 3456.19, 16.6667, 589064
103, 394.875, 16.6667, 793169
63, 3239.09, 16.6667, 414172
101, 610.469, 16.6667, 788088
55, 3581.12, 16.6667, 335477
51, 3579.25, 16.6667, 666523
54, 3386.69, 16.6667, 867953
54, 3754.41, 16.6667, 156230
64, 3140.06, 16.6667, 263210
100, 414.5, 16.6667, 628393
94, 1799.94, 16.6667, 416591
99, 402.344, 16.6667, 419098
101, 537.531, 16.6667, 858992
