Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,139,0.139,80,0.08,59,0.059
1000,126,0.126,100,0.1,26,0.026
1000,140,0.14,73,0.073,67,0.067
1000,145,0.145,62,0.062,83,0.083
1000,133,0.133,86,0.086,47,0.047
1000,126,0.126,69,0.069,57,0.057
1000,128,0.128,89,0.089,39,0.039
1000,121,0.121,76,0.076,45,0.045
1000,150,0.15,101,0.101,49,0.049
1000,130,0.13,75,0.075,55,0.055
1000,141,0.141,91,0.091,50,0.05
1000,151,0.151,94,0.094,57,0.057
1000,138,0.138,98,0.098,40,0.04
1000,132,0.132,99,0.099,33,0.033
1000,139,0.139,73,0.073,66,0.066
1000,124,0.124,83,0.083,41,0.041
1000,162,0.162,73,0.073,89,0.089
1000,172,0.172,103,0.103,69,0.069
1000,123,0.123,73,0.073,50,0.05
1000,142,0.142,99,0.099,43,0.043
1000,127,0.127,102,0.102,25,0.025
1000,115,0.115,75,0.075,40,0.04
1000,124,0.124,68,0.068,56,0.056
1000,128,0.128,99,0.099,29,0.029
1000,131,0.131,87,0.087,44,0.044
1000,119,0.119,87,0.087,32,0.032
1000,115,0.115,67,0.067,48,0.048
1000,130,0.13,85,0.085,45,0.045
1000,141,0.141,89,0.089,52,0.052
1000,130,0.13,90,0.09,40,0.04
1000,106,0.106,99,0.099,7,0.007
1000,108,0.108,102,0.102,6,0.006
1000,112,0.112,103,0.103,9,0.009
1000,117,0.117,103,0.103,14,0.014
1000,117,0.117,108,0.108,9,0.009
1000,88,0.088,78,0.078,10,0.01
1000,101,0.101,99,0.099,2,0.002
1000,99,0.099,91,0.091,8,0.008
1000,99,0.099,91,0.091,8,0.008
1000,106,0.106,96,0.096,10,0.01
1000,114,0.114,107,0.107,7,0.007
1000,108,0.108,100,0.1,8,0.008
1000,92,0.092,90,0.09,2,0.002
1000,100,0.1,87,0.087,13,0.013
1000,104,0.104,98,0.098,6,0.006
1000,89,0.089,83,0.083,6,0.006
1000,105,0.105,101,0.101,4,0.004
1000,101,0.101,95,0.095,6,0.006
1000,108,0.108,104,0.104,4,0.004
1000,103,0.103,96,0.096,7,0.007
1000,112,0.112,106,0.106,6,0.006
1000,94,0.094,86,0.086,8,0.008
1000,109,0.109,103,0.103,6,0.006
1000,116,0.116,106,0.106,10,0.01
1000,106,0.106,103,0.103,3,0.003
1000,102,0.102,98,0.098,4,0.004
1000,107,0.107,105,0.105,2,0.002
1000,92,0.092,84,0.084,8,0.008
1000,83,0.083,72,0.072,11,0.011
1000,99,0.099,93,0.093,6,0.006
