tags_collected, collisions_in_seconds, time_in_minutes, random_seed
52, 3332.44, 16.6667, 905866
26, 4145.56, 16.6667, 962291
100, 1324.69, 16.6667, 729512
22, 4298.78, 16.6667, 447739
74, 2784.53, 16.6667, 77279
42, 3875.16, 16.6667, 225482
32, 4050.31, 16.6667, 22812
29, 4203.09, 16.6667, 666068
68, 2564.69, 16.6667, 323674
64, 3494.16, 16.6667, 405814
43, 3938.25, 16.6667, 571716
52, 3434.03, 16.6667, 301638
37, 3943.41, 16.6667, 217593
63, 3114, 16.6667, 899216
28, 3583.25, 16.6667, 60825
25, 4211.44, 16.6667, 783764
95, 2037.62, 16.6667, 491553
38, 4106, 16.6667, 967798
53, 3535.28, 16.6667, 774033
26, 4285.91, 16.6667, 702601
29, 4125.25, 16.6667, 291830
21, 4324.88, 16.6667, 92728
83, 2219.94, 16.6667, 382635
27, 4143.72, 16.6667, 871857
56, 3371.91, 16.6667, 580782
24, 3836.22, 16.6667, 614210
35, 3803.12, 16.6667, 368976
99, 1141.62, 16.6667, 256007
48, 3741.56, 16.6667, 953734
44, 3741.31, 16.6667, 449264
50, 3555.47, 16.6667, 221295
79, 2770.62, 16.6667, 717395
106, 522.156, 16.6667, 560042
98, 489.406, 16.6667, 407298
105, 425.188, 16.6667, 257009
107, 449.375, 16.6667, 114560
104, 431.344, 16.6667, 881414
76, 2560.03, 16.6667, 830809
103, 518.469, 16.6667, 582235
107, 435.281, 16.6667, 305022
101, 446.219, 16.6667, 987774
96, 551.594, 16.6667, 686839
104, 495.969, 16.6667, 261453
60, 3380.41, 16.6667, 84008
103, 429.75, 16.6667, 433057
103, 419.188, 16.6667, 236786
103, 480.938, 16.6667, 88716
104, 472.906, 16.6667, 308181
103, 462.938, 16.6667, 191822
103, 802.469, 16.6667, 860137
101, 552.906, 16.6667, 545654
106, 399.812, 16.6667, 264796
99, 1293.91, 16.6667, 316798
107, 598.656, 16.6667, 764693
104, 482.594, 16.6667, 594818
101, 1209.28, 16.6667, 630271
100, 539.75, 16.6667, 941215
104, 440.062, 16.6667, 580805
99, 515.062, 16.6667, 439303
100, 484.375, 16.6667, 220159
