tags_collected, collisions_in_seconds, time_in_minutes, random_seed
79, 1217.22, 16.6667, 825528
100, 1534.16, 16.6667, 411813
86, 1337.34, 16.6667, 873958
75, 1366.44, 16.6667, 236182
64, 1032.47, 16.6667, 649571
72, 1784.28, 16.6667, 146778
97, 1200.25, 16.6667, 321636
90, 1348.5, 16.6667, 703085
75, 1477.38, 16.6667, 140264
77, 1190.62, 16.6667, 545092
88, 1258.31, 16.6667, 986153
67, 1452.81, 16.6667, 364194
93, 1497.62, 16.6667, 652038
72, 1373.41, 16.6667, 862054
90, 1019.34, 16.6667, 314042
71, 1274.44, 16.6667, 845165
77, 1269.94, 16.6667, 280842
80, 1123.66, 16.6667, 750562
98, 1215.28, 16.6667, 429881
106, 1167.03, 16.6667, 711937
96, 1506.47, 16.6667, 185060
70, 1319.69, 16.6667, 534704
79, 1376.97, 16.6667, 909388
89, 1268.91, 16.6667, 164653
83, 1007.97, 16.6667, 615602
105, 1464.69, 16.6667, 177636
79, 1196.69, 16.6667, 553227
67, 922.625, 16.6667, 987604
70, 1428.66, 16.6667, 655548
46, 2135.34, 16.6667, 996360
93, 1370.84, 16.6667, 177413
101, 1130.28, 16.6667, 764785
94, 1008.5, 16.6667, 374470
88, 1094.38, 16.6667, 3475
100, 2070.38, 16.6667, 793921
106, 1459.44, 16.6667, 11775
91, 1195.06, 16.6667, 381945
95, 1546.59, 16.6667, 168544
107, 1075.34, 16.6667, 560725
99, 911.125, 16.6667, 140985
104, 1390.44, 16.6667, 24224
73, 1617.47, 16.6667, 455363
101, 1143.22, 16.6667, 978100
98, 845.594, 16.6667, 734944
75, 2113.03, 16.6667, 532658
76, 1403.66, 16.6667, 142354
100, 1423.25, 16.6667, 732292
99, 1430.19, 16.6667, 474500
105, 880.625, 16.6667, 139069
103, 1014.28, 16.6667, 989801
104, 981.281, 16.6667, 820638
83, 1081.94, 16.6667, 352971
96, 1091.72, 16.6667, 53509
100, 1158.16, 16.6667, 754199
89, 2141.84, 16.6667, 304240
88, 1516.78, 16.6667, 608796
105, 1133.03, 16.6667, 76790
99, 1059.12, 16.6667, 793425
79, 1166.56, 16.6667, 419358
82, 1854.28, 16.6667, 115292
