Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,126,0.126,72,0.072,54,0.054
1000,123,0.123,81,0.081,42,0.042
1000,146,0.146,60,0.06,86,0.086
1000,138,0.138,50,0.05,88,0.088
1000,159,0.159,80,0.08,79,0.079
1000,146,0.146,92,0.092,54,0.054
1000,159,0.159,94,0.094,65,0.065
1000,132,0.132,66,0.066,66,0.066
1000,135,0.135,57,0.057,78,0.078
1000,113,0.113,80,0.08,33,0.033
1000,112,0.112,76,0.076,36,0.036
1000,109,0.109,68,0.068,41,0.041
1000,142,0.142,72,0.072,70,0.07
1000,105,0.105,67,0.067,38,0.038
1000,149,0.149,65,0.065,84,0.084
1000,150,0.15,85,0.085,65,0.065
1000,166,0.166,71,0.071,95,0.095
1000,135,0.135,76,0.076,59,0.059
1000,115,0.115,52,0.052,63,0.063
1000,154,0.154,69,0.069,85,0.085
1000,136,0.136,83,0.083,53,0.053
1000,132,0.132,51,0.051,81,0.081
1000,105,0.105,70,0.07,35,0.035
1000,134,0.134,77,0.077,57,0.057
1000,154,0.154,66,0.066,88,0.088
1000,144,0.144,79,0.079,65,0.065
1000,93,0.093,62,0.062,31,0.031
1000,163,0.163,75,0.075,88,0.088
1000,139,0.139,72,0.072,67,0.067
1000,116,0.116,64,0.064,52,0.052
1000,105,0.105,96,0.096,9,0.009
1000,107,0.107,102,0.102,5,0.005
1000,109,0.109,99,0.099,10,0.01
1000,112,0.112,104,0.104,8,0.008
1000,105,0.105,101,0.101,4,0.004
1000,113,0.113,102,0.102,11,0.011
1000,120,0.12,104,0.104,16,0.016
1000,109,0.109,102,0.102,7,0.007
1000,98,0.098,85,0.085,13,0.013
1000,100,0.1,97,0.097,3,0.003
1000,109,0.109,99,0.099,10,0.01
1000,100,0.1,94,0.094,6,0.006
1000,111,0.111,99,0.099,12,0.012
1000,113,0.113,105,0.105,8,0.008
1000,103,0.103,99,0.099,4,0.004
1000,110,0.11,97,0.097,13,0.013
1000,103,0.103,99,0.099,4,0.004
1000,102,0.102,95,0.095,7,0.007
1000,100,0.1,95,0.095,5,0.005
1000,111,0.111,103,0.103,8,0.008
1000,106,0.106,102,0.102,4,0.004
1000,104,0.104,100,0.1,4,0.004
1000,109,0.109,101,0.101,8,0.008
1000,97,0.097,91,0.091,6,0.006
1000,105,0.105,94,0.094,11,0.011
1000,100,0.1,93,0.093,7,0.007
1000,74,0.074,68,0.068,6,0.006
1000,102,0.102,93,0.093,9,0.009
1000,99,0.099,94,0.094,5,0.005
1000,108,0.108,98,0.098,10,0.01
