Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,110,0.11,105,0.105,5,0.005
1000,104,0.104,73,0.073,31,0.031
1000,110,0.11,79,0.079,31,0.031
1000,120,0.12,98,0.098,22,0.022
1000,109,0.109,89,0.089,20,0.02
1000,117,0.117,91,0.091,26,0.026
1000,104,0.104,81,0.081,23,0.023
1000,117,0.117,96,0.096,21,0.021
1000,94,0.094,94,0.094,0,0
1000,98,0.098,96,0.096,2,0.002
1000,105,0.105,101,0.101,4,0.004
1000,119,0.119,86,0.086,33,0.033
1000,115,0.115,101,0.101,14,0.014
1000,107,0.107,74,0.074,33,0.033
1000,103,0.103,103,0.103,0,0
1000,97,0.097,97,0.097,0,0
1000,107,0.107,102,0.102,5,0.005
1000,112,0.112,84,0.084,28,0.028
1000,106,0.106,73,0.073,33,0.033
1000,97,0.097,68,0.068,29,0.029
1000,105,0.105,105,0.105,0,0
1000,103,0.103,103,0.103,0,0
1000,98,0.098,98,0.098,0,0
1000,113,0.113,99,0.099,14,0.014
1000,133,0.133,99,0.099,34,0.034
1000,121,0.121,100,0.1,21,0.021
1000,94,0.094,74,0.074,20,0.02
1000,90,0.09,66,0.066,24,0.024
1000,100,0.1,70,0.07,30,0.03
1000,96,0.096,74,0.074,22,0.022
1000,96,0.096,93,0.093,3,0.003
1000,101,0.101,100,0.1,1,0.001
1000,92,0.092,92,0.092,0,0
1000,102,0.102,101,0.101,1,0.001
1000,91,0.091,90,0.09,1,0.001
1000,108,0.108,101,0.101,7,0.007
1000,99,0.099,96,0.096,3,0.003
1000,97,0.097,97,0.097,0,0
1000,100,0.1,98,0.098,2,0.002
1000,104,0.104,104,0.104,0,0
1000,101,0.101,100,0.1,1,0.001
1000,104,0.104,103,0.103,1,0.001
1000,95,0.095,90,0.09,5,0.005
1000,99,0.099,98,0.098,1,0.001
1000,94,0.094,92,0.092,2,0.002
1000,106,0.106,105,0.105,1,0.001
1000,95,0.095,93,0.093,2,0.002
1000,98,0.098,96,0.096,2,0.002
1000,101,0.101,100,0.1,1,0.001
1000,103,0.103,100,0.1,3,0.003
1000,110,0.11,107,0.107,3,0.003
1000,109,0.109,104,0.104,5,0.005
1000,94,0.094,93,0.093,1,0.001
1000,97,0.097,96,0.096,1,0.001
1000,102,0.102,101,0.101,1,0.001
1000,102,0.102,99,0.099,3,0.003
1000,107,0.107,105,0.105,2,0.002
1000,95,0.095,94,0.094,1,0.001
1000,101,0.101,101,0.101,0,0
1000,89,0.089,88,0.088,1,0.001
