Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,82,0.082,52,0.052,30,0.03
1000,48,0.048,26,0.026,22,0.022
1000,111,0.111,100,0.1,11,0.011
1000,40,0.04,22,0.022,18,0.018
1000,93,0.093,74,0.074,19,0.019
1000,61,0.061,42,0.042,19,0.019
1000,61,0.061,32,0.032,29,0.029
1000,48,0.048,29,0.029,19,0.019
1000,111,0.111,68,0.068,43,0.043
1000,79,0.079,64,0.064,15,0.015
1000,58,0.058,43,0.043,15,0.015
1000,67,0.067,52,0.052,15,0.015
1000,54,0.054,37,0.037,17,0.017
1000,76,0.076,63,0.063,13,0.013
1000,81,0.081,28,0.028,53,0.053
1000,46,0.046,25,0.025,21,0.021
1000,106,0.106,95,0.095,11,0.011
1000,63,0.063,38,0.038,25,0.025
1000,71,0.071,53,0.053,18,0.018
1000,45,0.045,26,0.026,19,0.019
1000,46,0.046,29,0.029,17,0.017
1000,44,0.044,21,0.021,23,0.023
1000,109,0.109,83,0.083,26,0.026
1000,43,0.043,27,0.027,16,0.016
1000,73,0.073,56,0.056,17,0.017
1000,77,0.077,24,0.024,53,0.053
1000,52,0.052,35,0.035,17,0.017
1000,125,0.125,99,0.099,26,0.026
1000,68,0.068,48,0.048,20,0.02
1000,63,0.063,44,0.044,19,0.019
1000,51,0.051,50,0.05,1,0.001
1000,85,0.085,79,0.079,6,0.006
1000,108,0.108,106,0.106,2,0.002
1000,100,0.1,98,0.098,2,0.002
1000,109,0.109,105,0.105,4,0.004
1000,109,0.109,107,0.107,2,0.002
1000,106,0.106,104,0.104,2,0.002
1000,98,0.098,76,0.076,22,0.022
1000,105,0.105,103,0.103,2,0.002
1000,110,0.11,107,0.107,3,0.003
1000,102,0.102,101,0.101,1,0.001
1000,98,0.098,96,0.096,2,0.002
1000,107,0.107,104,0.104,3,0.003
1000,62,0.062,60,0.06,2,0.002
1000,105,0.105,103,0.103,2,0.002
1000,107,0.107,103,0.103,4,0.004
1000,107,0.107,103,0.103,4,0.004
1000,106,0.106,104,0.104,2,0.002
1000,105,0.105,103,0.103,2,0.002
1000,106,0.106,103,0.103,3,0.003
1000,109,0.109,101,0.101,8,0.008
1000,110,0.11,106,0.106,4,0.004
1000,103,0.103,99,0.099,4,0.004
1000,109,0.109,107,0.107,2,0.002
1000,108,0.108,104,0.104,4,0.004
1000,108,0.108,101,0.101,7,0.007
1000,102,0.102,100,0.1,2,0.002
1000,107,0.107,104,0.104,3,0.003
1000,101,0.101,99,0.099,2,0.002
1000,102,0.102,100,0.1,2,0.002
