tags_collected, collisions_in_seconds, time_in_minutes, random_seed
105, 714.094, 16.6667, 368867
73, 2222.44, 16.6667, 410391
79, 1313.09, 16.6667, 897316
98, 1239.53, 16.6667, 687281
89, 1016.75, 16.6667, 550835
91, 1083.47, 16.6667, 328835
81, 1217.12, 16.6667, 945077
96, 1475.16, 16.6667, 510576
94, 880.438, 16.6667, 962098
96, 1021.72, 16.6667, 623359
101, 799.031, 16.6667, 126915
86, 1340.06, 16.6667, 873488
101, 864.75, 16.6667, 364061
74, 1921.72, 16.6667, 948276
103, 845.281, 16.6667, 296777
97, 731.5, 16.6667, 972009
102, 795.656, 16.6667, 704747
84, 1869.41, 16.6667, 482880
73, 2051.75, 16.6667, 709330
68, 2283.38, 16.6667, 908275
105, 979.656, 16.6667, 128020
103, 620.469, 16.6667, 799220
98, 882.531, 16.6667, 553705
99, 962.625, 16.6667, 243756
99, 859.969, 16.6667, 732578
100, 891.219, 16.6667, 272419
74, 2369.25, 16.6667, 899976
66, 2341.66, 16.6667, 891436
70, 1908.41, 16.6667, 62331
74, 2040.44, 16.6667, 358264
93, 681.469, 16.6667, 694953
100, 869.281, 16.6667, 625518
92, 1937.88, 16.6667, 444713
101, 671.312, 16.6667, 819029
90, 777.469, 16.6667, 651032
101, 735.281, 16.6667, 588881
96, 759.625, 16.6667, 449381
97, 861.562, 16.6667, 180045
98, 817.219, 16.6667, 846526
104, 870.375, 16.6667, 590966
100, 809.125, 16.6667, 339103
103, 769.875, 16.6667, 317472
90, 772.219, 16.6667, 172833
98, 959.875, 16.6667, 14380
92, 2058.03, 16.6667, 771433
105, 538.062, 16.6667, 36046
93, 971.719, 16.6667, 64174
96, 696.438, 16.6667, 801969
100, 751.812, 16.6667, 825833
100, 863.031, 16.6667, 696573
107, 614.875, 16.6667, 448359
104, 820.656, 16.6667, 370650
93, 1082.25, 16.6667, 71187
96, 1000.69, 16.6667, 737394
101, 1025.88, 16.6667, 568637
99, 599.719, 16.6667, 249725
105, 808.719, 16.6667, 174791
94, 925.062, 16.6667, 973832
101, 773.625, 16.6667, 720592
88, 692.25, 16.6667, 604659
