tags_collected, collisions_in_seconds, time_in_minutes, random_seed
94, 1048.03, 16.6667, 275959
91, 1193.75, 16.6667, 30289
92, 2088.72, 16.6667, 697272
89, 1211.78, 16.6667, 850179
99, 1557.5, 16.6667, 439194
90, 1035.41, 16.6667, 868018
75, 1298.94, 16.6667, 385173
87, 1363.22, 16.6667, 155020
102, 1484.62, 16.6667, 602069
100, 1017.19, 16.6667, 868085
101, 1262.41, 16.6667, 404430
73, 1468.03, 16.6667, 981591
102, 1555.34, 16.6667, 361117
96, 1332.19, 16.6667, 547168
92, 1050.03, 16.6667, 999637
81, 1170.06, 16.6667, 620526
77, 964.531, 16.6667, 28890
83, 1190.12, 16.6667, 633396
89, 1607.12, 16.6667, 160863
99, 1106.19, 16.6667, 568153
88, 1134.84, 16.6667, 982636
102, 984.125, 16.6667, 565225
77, 1161.16, 16.6667, 173153
87, 831.906, 16.6667, 601111
95, 1698.06, 16.6667, 285969
98, 900.656, 16.6667, 624187
93, 1126.88, 16.6667, 223954
98, 1076.06, 16.6667, 803403
82, 1191.69, 16.6667, 283203
67, 2271.19, 16.6667, 763421
95, 973.219, 16.6667, 981865
94, 1716.56, 16.6667, 670036
96, 1073.41, 16.6667, 15064
77, 1182.09, 16.6667, 605939
98, 1342.03, 16.6667, 216808
81, 1298.16, 16.6667, 670638
100, 960, 16.6667, 224445
102, 1324.06, 16.6667, 34964
96, 1583.38, 16.6667, 484116
101, 1452.94, 16.6667, 812777
91, 1264.78, 16.6667, 188664
93, 1210.28, 16.6667, 860665
95, 1077.81, 16.6667, 431918
93, 1061.69, 16.6667, 149598
103, 1174, 16.6667, 826252
103, 1294.97, 16.6667, 429771
94, 1462.91, 16.6667, 911602
95, 1035.16, 16.6667, 436554
101, 1573.62, 16.6667, 62344
89, 709.062, 16.6667, 483498
99, 1057.75, 16.6667, 292717
101, 1142.12, 16.6667, 816567
105, 1340.97, 16.6667, 456134
94, 1072.62, 16.6667, 892100
91, 830.969, 16.6667, 583038
107, 1184.22, 16.6667, 371005
86, 793.188, 16.6667, 804437
99, 1101.31, 16.6667, 597522
77, 1498.09, 16.6667, 217664
94, 1466.03, 16.6667, 725641
