tags_collected, collisions_in_seconds, time_in_minutes, random_seed
92, 1348.72, 16.6667, 798819
90, 1710.69, 16.6667, 357280
84, 1325.03, 16.6667, 677438
93, 1603.25, 16.6667, 61391
64, 1232.06, 16.6667, 374816
70, 1999.16, 16.6667, 844025
76, 1478.97, 16.6667, 85603
71, 2361.84, 16.6667, 356219
64, 2119.09, 16.6667, 613628
76, 1894.31, 16.6667, 822408
81, 1634.28, 16.6667, 138833
74, 2316.44, 16.6667, 488923
72, 1449.72, 16.6667, 607137
63, 2408.62, 16.6667, 106129
91, 1329.97, 16.6667, 159044
92, 1362.5, 16.6667, 524038
92, 1397.94, 16.6667, 984658
101, 1464.25, 16.6667, 364695
97, 1341.12, 16.6667, 709453
62, 2350.84, 16.6667, 169972
66, 2574.28, 16.6667, 318781
62, 2345.25, 16.6667, 437011
91, 1376.5, 16.6667, 522554
89, 1558.38, 16.6667, 931612
87, 1706.41, 16.6667, 306783
93, 1934.59, 16.6667, 594424
84, 950.219, 16.6667, 862842
77, 1648.72, 16.6667, 378748
90, 1739.53, 16.6667, 580944
90, 1592.53, 16.6667, 779324
105, 605.531, 16.6667, 3506
94, 1059.75, 16.6667, 921255
88, 1267.69, 16.6667, 708907
97, 1206.78, 16.6667, 519705
88, 899.719, 16.6667, 152178
93, 1051.69, 16.6667, 989602
106, 633.125, 16.6667, 593649
98, 829.781, 16.6667, 642924
104, 903.688, 16.6667, 353427
93, 1095.59, 16.6667, 138850
94, 813.875, 16.6667, 779161
106, 1041.94, 16.6667, 747928
103, 854.25, 16.6667, 371569
103, 751.281, 16.6667, 135609
97, 799.406, 16.6667, 136397
91, 946.625, 16.6667, 10416
100, 531.656, 16.6667, 737326
99, 1014.59, 16.6667, 715577
102, 850.594, 16.6667, 380535
101, 710.281, 16.6667, 180376
104, 753.062, 16.6667, 202709
104, 971.531, 16.6667, 894359
103, 931.938, 16.6667, 669615
97, 1056.47, 16.6667, 478086
104, 1001.81, 16.6667, 127065
103, 580.281, 16.6667, 873661
98, 786, 16.6667, 22333
81, 775.594, 16.6667, 847394
100, 737.688, 16.6667, 710576
98, 913.875, 16.6667, 539835
