tags_collected, collisions_in_seconds, time_in_minutes, random_seed
85, 1539.41, 16.6667, 487710
90, 1693.25, 16.6667, 893609
79, 1403.78, 16.6667, 208383
73, 1536.25, 16.6667, 493866
85, 1594.22, 16.6667, 716582
69, 1917.19, 16.6667, 150254
83, 1885.88, 16.6667, 368129
76, 2001.41, 16.6667, 613111
86, 963.812, 16.6667, 832995
76, 1414.94, 16.6667, 479169
93, 1228.06, 16.6667, 777582
86, 1375.09, 16.6667, 234769
87, 1647.78, 16.6667, 661088
84, 1647.44, 16.6667, 188828
61, 2236.69, 16.6667, 462360
79, 2185.88, 16.6667, 550922
82, 1562.91, 16.6667, 787469
100, 1124.72, 16.6667, 166324
91, 1274.41, 16.6667, 654365
102, 1012.41, 16.6667, 150598
65, 2403.81, 16.6667, 854648
89, 1443.81, 16.6667, 941721
104, 820.812, 16.6667, 340509
78, 2446.41, 16.6667, 42038
77, 1395.25, 16.6667, 81953
76, 2488.31, 16.6667, 351799
58, 2459.31, 16.6667, 457493
76, 1821.72, 16.6667, 634951
75, 2542.91, 16.6667, 100321
78, 1351.06, 16.6667, 567212
102, 790.438, 16.6667, 979571
104, 943.969, 16.6667, 870490
94, 1087.94, 16.6667, 626601
103, 735.562, 16.6667, 271635
94, 556.625, 16.6667, 73050
104, 883, 16.6667, 115683
98, 622.844, 16.6667, 858822
103, 636.344, 16.6667, 818117
101, 782.406, 16.6667, 709513
102, 765.125, 16.6667, 557916
100, 861.438, 16.6667, 487020
99, 806.5, 16.6667, 338488
93, 793.312, 16.6667, 134994
101, 1156.06, 16.6667, 879741
95, 856, 16.6667, 464275
104, 873.656, 16.6667, 278679
102, 790.438, 16.6667, 150925
94, 1073.44, 16.6667, 982477
99, 762.281, 16.6667, 528165
84, 1352.53, 16.6667, 433448
100, 929.344, 16.6667, 118175
100, 1037.38, 16.6667, 893721
90, 544.969, 16.6667, 619431
97, 909.75, 16.6667, 691970
99, 1107.09, 16.6667, 370770
102, 972.25, 16.6667, 957710
93, 1149.91, 16.6667, 734130
81, 2149.62, 16.6667, 451936
99, 1229.38, 16.6667, 675835
102, 767.469, 16.6667, 327952
