tags_collected, collisions_in_seconds, time_in_minutes, random_seed
72, 1927.41, 16.6667, 186573
81, 2110.53, 16.6667, 546504
60, 2096.78, 16.6667, 789885
50, 1959.97, 16.6667, 873275
80, 865.5, 16.6667, 946124
92, 1429.12, 16.6667, 453950
94, 1572.66, 16.6667, 748907
66, 1332.84, 16.6667, 65394
57, 1808.97, 16.6667, 456897
80, 2315, 16.6667, 672561
76, 2394.03, 16.6667, 818045
68, 1737.44, 16.6667, 952808
72, 1502.38, 16.6667, 151248
67, 2142.94, 16.6667, 435188
65, 2190.94, 16.6667, 617641
85, 1530.25, 16.6667, 599533
71, 1954.28, 16.6667, 843870
76, 1755.88, 16.6667, 920769
52, 1842.88, 16.6667, 135914
69, 1833.44, 16.6667, 367119
83, 1707.28, 16.6667, 424290
51, 1972.38, 16.6667, 811995
70, 2421.84, 16.6667, 55627
77, 1718.81, 16.6667, 143655
66, 1744.25, 16.6667, 340666
79, 1469.34, 16.6667, 505637
62, 2544.97, 16.6667, 899894
75, 1776.56, 16.6667, 49403
72, 1668.59, 16.6667, 294181
64, 2078.03, 16.6667, 543842
96, 737.188, 16.6667, 778282
102, 1087.97, 16.6667, 599138
99, 722.531, 16.6667, 356514
104, 795.375, 16.6667, 225604
101, 767.656, 16.6667, 123636
102, 610.281, 16.6667, 881666
104, 471.656, 16.6667, 746420
102, 783.844, 16.6667, 860690
85, 1845.12, 16.6667, 610202
97, 734.531, 16.6667, 9936
99, 930.844, 16.6667, 711565
94, 1333.53, 16.6667, 534555
99, 756.438, 16.6667, 997397
105, 956.094, 16.6667, 857585
99, 1056.91, 16.6667, 658064
97, 988.094, 16.6667, 388107
99, 956.781, 16.6667, 118816
95, 568.25, 16.6667, 823079
95, 1458.75, 16.6667, 702880
103, 954.531, 16.6667, 115389
102, 936.031, 16.6667, 915092
100, 672.438, 16.6667, 561115
101, 940.781, 16.6667, 454723
91, 517.812, 16.6667, 603836
94, 876.312, 16.6667, 601589
93, 1066.56, 16.6667, 401786
68, 2083.09, 16.6667, 983956
93, 1097.88, 16.6667, 362477
94, 587.938, 16.6667, 80590
98, 550.125, 16.6667, 199312
