Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,51,0.051,35,0.035,16,0.016
1000,80,0.08,33,0.033,47,0.047
1000,57,0.057,21,0.021,36,0.036
1000,97,0.097,48,0.048,49,0.049
1000,74,0.074,38,0.038,36,0.036
1000,136,0.136,56,0.056,80,0.08
1000,48,0.048,30,0.03,18,0.018
1000,52,0.052,32,0.032,20,0.02
1000,52,0.052,36,0.036,16,0.016
1000,76,0.076,26,0.026,50,0.05
1000,51,0.051,33,0.033,18,0.018
1000,88,0.088,68,0.068,20,0.02
1000,96,0.096,51,0.051,45,0.045
1000,98,0.098,64,0.064,34,0.034
1000,73,0.073,39,0.039,34,0.034
1000,92,0.092,45,0.045,47,0.047
1000,85,0.085,28,0.028,57,0.057
1000,54,0.054,30,0.03,24,0.024
1000,46,0.046,25,0.025,21,0.021
1000,68,0.068,43,0.043,25,0.025
1000,95,0.095,38,0.038,57,0.057
1000,84,0.084,34,0.034,50,0.05
1000,63,0.063,44,0.044,19,0.019
1000,83,0.083,55,0.055,28,0.028
1000,93,0.093,42,0.042,51,0.051
1000,100,0.1,26,0.026,74,0.074
1000,53,0.053,39,0.039,14,0.014
1000,41,0.041,23,0.023,18,0.018
1000,40,0.04,21,0.021,19,0.019
1000,96,0.096,40,0.04,56,0.056
1000,106,0.106,103,0.103,3,0.003
1000,97,0.097,86,0.086,11,0.011
1000,107,0.107,104,0.104,3,0.003
1000,107,0.107,104,0.104,3,0.003
1000,108,0.108,105,0.105,3,0.003
1000,108,0.108,102,0.102,6,0.006
1000,73,0.073,65,0.065,8,0.008
1000,105,0.105,99,0.099,6,0.006
1000,104,0.104,101,0.101,3,0.003
1000,65,0.065,54,0.054,11,0.011
1000,113,0.113,107,0.107,6,0.006
1000,107,0.107,101,0.101,6,0.006
1000,104,0.104,101,0.101,3,0.003
1000,106,0.106,103,0.103,3,0.003
1000,106,0.106,101,0.101,5,0.005
1000,105,0.105,101,0.101,4,0.004
1000,107,0.107,104,0.104,3,0.003
1000,110,0.11,105,0.105,5,0.005
1000,106,0.106,103,0.103,3,0.003
1000,112,0.112,105,0.105,7,0.007
1000,110,0.11,105,0.105,5,0.005
1000,107,0.107,104,0.104,3,0.003
1000,102,0.102,99,0.099,3,0.003
1000,108,0.108,102,0.102,6,0.006
1000,108,0.108,104,0.104,4,0.004
1000,109,0.109,106,0.106,3,0.003
1000,105,0.105,100,0.1,5,0.005
1000,68,0.068,50,0.05,18,0.018
1000,98,0.098,93,0.093,5,0.005
1000,107,0.107,103,0.103,4,0.004
