tags_collected, collisions_in_seconds, time_in_minutes, random_seed
102, 1026, 16.6667, 252238
84, 1619.69, 16.6667, 854827
90, 969.094, 16.6667, 342838
97, 1307.97, 16.6667, 916235
97, 996.969, 16.6667, 187931
81, 1077.97, 16.6667, 689718
71, 1011.31, 16.6667, 153746
82, 1115.84, 16.6667, 740681
95, 1021.91, 16.6667, 355582
86, 1329.06, 16.6667, 955582
89, 1082, 16.6667, 396960
80, 1226.72, 16.6667, 905735
102, 921.812, 16.6667, 334455
59, 1673.59, 16.6667, 948587
96, 1056.09, 16.6667, 413262
91, 1109.78, 16.6667, 928187
99, 1073.94, 16.6667, 530782
84, 995.281, 16.6667, 114936
92, 942.5, 16.6667, 705968
76, 1204.84, 16.6667, 241323
98, 1270.72, 16.6667, 686425
84, 1485.59, 16.6667, 188278
106, 929.75, 16.6667, 486862
91, 1375.88, 16.6667, 49221
98, 1383.19, 16.6667, 563044
82, 1135.75, 16.6667, 839085
88, 846.344, 16.6667, 283206
97, 1761.75, 16.6667, 30583
77, 1586.03, 16.6667, 338050
103, 1052.97, 16.6667, 527446
94, 795.094, 16.6667, 53449
91, 1176.31, 16.6667, 810549
95, 985.031, 16.6667, 419996
100, 1431.28, 16.6667, 114025
106, 844.031, 16.6667, 468017
94, 1005, 16.6667, 206849
102, 1027.66, 16.6667, 903880
100, 1313.62, 16.6667, 451308
105, 1159.06, 16.6667, 858428
91, 1392.72, 16.6667, 389793
88, 830.719, 16.6667, 844406
84, 866.469, 16.6667, 532851
107, 1486.94, 16.6667, 344125
94, 1594.25, 16.6667, 764149
96, 936.125, 16.6667, 354741
94, 1672.91, 16.6667, 33497
101, 1110.16, 16.6667, 311634
90, 635.969, 16.6667, 915341
82, 2134.44, 16.6667, 880382
103, 1231.91, 16.6667, 206059
106, 1581.03, 16.6667, 670743
102, 1145.78, 16.6667, 6149
108, 1077.81, 16.6667, 591495
87, 1635.47, 16.6667, 111280
93, 1419.72, 16.6667, 454435
90, 936.594, 16.6667, 987622
91, 1165.22, 16.6667, 719991
102, 1242.81, 16.6667, 418461
98, 741.688, 16.6667, 172013
106, 1067.5, 16.6667, 43945
