tags_collected, collisions_in_seconds, time_in_minutes, random_seed
35, 3950.31, 16.6667, 67313
33, 3572.56, 16.6667, 891234
21, 4227.69, 16.6667, 795793
48, 3081.03, 16.6667, 555337
38, 3684.09, 16.6667, 558599
56, 2326.94, 16.6667, 435143
30, 4186.81, 16.6667, 698753
32, 3913.91, 16.6667, 399806
36, 4035.75, 16.6667, 343351
26, 3613.66, 16.6667, 55317
33, 3975.16, 16.6667, 920230
68, 2997.22, 16.6667, 647336
51, 2804.94, 16.6667, 812869
64, 3011.84, 16.6667, 709348
39, 3666.75, 16.6667, 824907
45, 3217.06, 16.6667, 649826
28, 3536.16, 16.6667, 759650
30, 4201.16, 16.6667, 419036
25, 4283.5, 16.6667, 203396
43, 3725.38, 16.6667, 892785
38, 3270.59, 16.6667, 851818
34, 3505.16, 16.6667, 733024
44, 3821.78, 16.6667, 561059
55, 3395.38, 16.6667, 379728
42, 3138.91, 16.6667, 512700
26, 3430.97, 16.6667, 405691
39, 4138.25, 16.6667, 302048
23, 4540.5, 16.6667, 139692
21, 4401.28, 16.6667, 857494
40, 3125.03, 16.6667, 486762
103, 503.125, 16.6667, 385391
86, 2411.62, 16.6667, 111761
104, 444.281, 16.6667, 68221
104, 483.5, 16.6667, 873638
105, 472.969, 16.6667, 556705
102, 504.312, 16.6667, 136867
65, 3259, 16.6667, 791381
99, 1031.53, 16.6667, 178899
101, 512.969, 16.6667, 588280
54, 3355, 16.6667, 157187
107, 421.844, 16.6667, 640340
101, 802.438, 16.6667, 557640
101, 575.5, 16.6667, 891393
103, 578.375, 16.6667, 634144
101, 468.844, 16.6667, 180039
101, 403.938, 16.6667, 897386
104, 471.844, 16.6667, 571607
105, 481.781, 16.6667, 489220
103, 428.875, 16.6667, 447394
105, 541.688, 16.6667, 275393
105, 549.969, 16.6667, 339266
104, 510.969, 16.6667, 941952
99, 478.562, 16.6667, 708676
102, 459.812, 16.6667, 403757
104, 548.188, 16.6667, 3498
106, 535.938, 16.6667, 772232
100, 1698.53, 16.6667, 792167
50, 3496.62, 16.6667, 222812
93, 569.312, 16.6667, 573439
103, 467.312, 16.6667, 374281
