tags_collected, collisions_in_seconds, time_in_minutes, random_seed
80, 1065.88, 16.6667, 371877
100, 854.219, 16.6667, 55131
73, 1319.62, 16.6667, 784250
62, 1243.69, 16.6667, 218778
86, 1001.16, 16.6667, 640877
69, 1092.5, 16.6667, 151901
89, 1284.72, 16.6667, 745463
76, 1269.78, 16.6667, 108187
101, 1081.06, 16.6667, 771023
75, 1504.59, 16.6667, 170571
91, 1261.72, 16.6667, 432892
94, 1640, 16.6667, 749708
98, 1200.78, 16.6667, 62698
99, 1194.88, 16.6667, 563301
73, 1538.91, 16.6667, 121586
83, 1256.88, 16.6667, 427618
73, 1188.31, 16.6667, 856677
103, 1223.53, 16.6667, 249674
73, 1592.25, 16.6667, 591051
99, 1112.59, 16.6667, 778018
102, 1502.97, 16.6667, 306507
75, 1249.25, 16.6667, 638316
68, 1780.19, 16.6667, 15486
99, 1190.09, 16.6667, 442159
87, 1566.09, 16.6667, 958525
87, 1673.34, 16.6667, 170860
67, 1615.34, 16.6667, 392991
85, 1548.09, 16.6667, 891451
89, 1450.97, 16.6667, 185838
90, 1317.84, 16.6667, 504789
99, 898.375, 16.6667, 54200
102, 1716.22, 16.6667, 842414
103, 1341.38, 16.6667, 222769
103, 1247.28, 16.6667, 765382
108, 1420.34, 16.6667, 362308
78, 1101.47, 16.6667, 861763
99, 1649.66, 16.6667, 567885
91, 1417.44, 16.6667, 66327
91, 1493.12, 16.6667, 554234
96, 1496.06, 16.6667, 2700
107, 1010.97, 16.6667, 552996
100, 1866.97, 16.6667, 320980
90, 1059.72, 16.6667, 546529
87, 1696.78, 16.6667, 206114
98, 892, 16.6667, 706585
83, 1753.41, 16.6667, 425238
101, 970.188, 16.6667, 806512
95, 922.406, 16.6667, 424045
104, 1038.91, 16.6667, 128587
96, 1072.12, 16.6667, 763771
106, 1317.94, 16.6667, 357920
86, 1754.28, 16.6667, 740491
103, 1353.12, 16.6667, 230823
106, 1109.72, 16.6667, 725713
103, 1530.38, 16.6667, 468178
98, 684.219, 16.6667, 868243
105, 1417.44, 16.6667, 667544
84, 1290.28, 16.6667, 42237
72, 1918.16, 16.6667, 572814
93, 1018.94, 16.6667, 13807
