Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,119,0.119,94,0.094,25,0.025
1000,96,0.096,91,0.091,5,0.005
1000,124,0.124,92,0.092,32,0.032
1000,89,0.089,89,0.089,0,0
1000,119,0.119,99,0.099,20,0.02
1000,114,0.114,90,0.09,24,0.024
1000,108,0.108,75,0.075,33,0.033
1000,109,0.109,87,0.087,22,0.022
1000,105,0.105,102,0.102,3,0.003
1000,127,0.127,100,0.1,27,0.027
1000,112,0.112,101,0.101,11,0.011
1000,109,0.109,73,0.073,36,0.036
1000,117,0.117,102,0.102,15,0.015
1000,96,0.096,96,0.096,0,0
1000,122,0.122,92,0.092,30,0.03
1000,117,0.117,81,0.081,36,0.036
1000,113,0.113,77,0.077,36,0.036
1000,117,0.117,83,0.083,34,0.034
1000,100,0.1,89,0.089,11,0.011
1000,99,0.099,99,0.099,0,0
1000,114,0.114,88,0.088,26,0.026
1000,123,0.123,102,0.102,21,0.021
1000,111,0.111,77,0.077,34,0.034
1000,123,0.123,87,0.087,36,0.036
1000,95,0.095,95,0.095,0,0
1000,100,0.1,98,0.098,2,0.002
1000,129,0.129,93,0.093,36,0.036
1000,120,0.12,98,0.098,22,0.022
1000,111,0.111,82,0.082,29,0.029
1000,86,0.086,67,0.067,19,0.019
1000,98,0.098,95,0.095,3,0.003
1000,99,0.099,94,0.094,5,0.005
1000,99,0.099,96,0.096,3,0.003
1000,79,0.079,77,0.077,2,0.002
1000,99,0.099,98,0.098,1,0.001
1000,83,0.083,81,0.081,2,0.002
1000,101,0.101,100,0.1,1,0.001
1000,105,0.105,102,0.102,3,0.003
1000,96,0.096,96,0.096,0,0
1000,102,0.102,101,0.101,1,0.001
1000,96,0.096,91,0.091,5,0.005
1000,94,0.094,93,0.093,1,0.001
1000,102,0.102,95,0.095,7,0.007
1000,94,0.094,93,0.093,1,0.001
1000,103,0.103,103,0.103,0,0
1000,104,0.104,103,0.103,1,0.001
1000,96,0.096,94,0.094,2,0.002
1000,97,0.097,95,0.095,2,0.002
1000,102,0.102,101,0.101,1,0.001
1000,91,0.091,89,0.089,2,0.002
1000,101,0.101,99,0.099,2,0.002
1000,101,0.101,101,0.101,0,0
1000,106,0.106,105,0.105,1,0.001
1000,94,0.094,94,0.094,0,0
1000,99,0.099,91,0.091,8,0.008
1000,108,0.108,107,0.107,1,0.001
1000,89,0.089,86,0.086,3,0.003
1000,101,0.101,99,0.099,2,0.002
1000,77,0.077,77,0.077,0,0
1000,96,0.096,94,0.094,2,0.002
