Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created, False Positives
900,93,0.103333,62,0.0688889,31,0.0344444,5,150
900,87,0.0966667,72,0.08,15,0.0166667,11,40
900,107,0.118889,65,0.0722222,42,0.0466667,5,170
900,114,0.126667,63,0.07,51,0.0566667,6,140
900,81,0.09,58,0.0644444,23,0.0255556,8,60
900,102,0.113333,62,0.0688889,40,0.0444444,4,100
900,132,0.146667,89,0.0988889,43,0.0477778,15,120
900,86,0.0955556,60,0.0666667,26,0.0288889,0,100
900,81,0.09,58,0.0644444,23,0.0255556,5,120
900,89,0.0988889,48,0.0533333,41,0.0455556,4,220
900,94,0.104444,64,0.0711111,30,0.0333333,6,110
900,82,0.0911111,40,0.0444444,42,0.0466667,7,130
900,90,0.1,53,0.0588889,37,0.0411111,7,120
900,100,0.111111,66,0.0733333,34,0.0377778,2,140
900,100,0.111111,58,0.0644444,42,0.0466667,10,170
900,88,0.0977778,61,0.0677778,27,0.03,12,110
900,109,0.121111,77,0.0855556,32,0.0355556,13,120
900,94,0.104444,62,0.0688889,32,0.0355556,9,160
900,106,0.117778,74,0.0822222,32,0.0355556,7,70
900,84,0.0933333,61,0.0677778,23,0.0255556,6,80
900,83,0.0922222,47,0.0522222,36,0.04,2,160
900,107,0.118889,65,0.0722222,42,0.0466667,11,150
900,85,0.0944444,64,0.0711111,21,0.0233333,2,70
900,103,0.114444,96,0.106667,7,0.00777778,8,00
900,86,0.0955556,48,0.0533333,38,0.0422222,2,110
900,93,0.103333,47,0.0522222,46,0.0511111,4,150
900,110,0.122222,70,0.0777778,40,0.0444444,12,160
900,99,0.11,77,0.0855556,22,0.0244444,5,80
900,79,0.0877778,46,0.0511111,33,0.0366667,4,60
900,105,0.116667,65,0.0722222,40,0.0444444,10,140
900,111,0.123333,62,0.0688889,49,0.0544444,5,220
900,119,0.132222,74,0.0822222,45,0.05,10,240
900,81,0.09,54,0.06,27,0.03,5,140
900,113,0.125556,59,0.0655556,54,0.06,8,180
900,91,0.101111,49,0.0544444,42,0.0466667,6,160
900,102,0.113333,54,0.06,48,0.0533333,5,150
900,95,0.105556,56,0.0622222,39,0.0433333,5,140
900,101,0.112222,73,0.0811111,28,0.0311111,12,150
900,87,0.0966667,64,0.0711111,23,0.0255556,6,80
900,112,0.124444,71,0.0788889,41,0.0455556,10,100
900,95,0.105556,55,0.0611111,40,0.0444444,5,130
900,82,0.0911111,54,0.06,28,0.0311111,3,80
900,106,0.117778,58,0.0644444,48,0.0533333,4,140
900,85,0.0944444,43,0.0477778,42,0.0466667,4,140
900,86,0.0955556,60,0.0666667,26,0.0288889,4,60
900,113,0.125556,65,0.0722222,48,0.0533333,7,220
900,101,0.112222,60,0.0666667,41,0.0455556,10,160
900,70,0.0777778,30,0.0333333,40,0.0444444,1,170
900,96,0.106667,55,0.0611111,41,0.0455556,4,130
900,98,0.108889,51,0.0566667,47,0.0522222,3,200
900,87,0.0966667,63,0.07,24,0.0266667,8,70
900,107,0.118889,63,0.07,44,0.0488889,5,140
900,85,0.0944444,41,0.0455556,44,0.0488889,5,170
900,92,0.102222,60,0.0666667,32,0.0355556,6,100
900,72,0.08,23,0.0255556,49,0.0544444,3,180
900,85,0.0944444,53,0.0588889,32,0.0355556,5,130
900,69,0.0766667,39,0.0433333,30,0.0333333,4,100
900,98,0.108889,41,0.0455556,57,0.0633333,4,180
900,99,0.11,69,0.0766667,30,0.0333333,13,130
900,101,0.112222,55,0.0611111,46,0.0511111,6,160
