Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created, False Positives
900,69,0.0766667,63,0.07,6,0.00666667,8,03
900,77,0.0855556,69,0.0766667,8,0.00888889,8,05
900,88,0.0977778,80,0.0888889,8,0.00888889,7,02
900,98,0.108889,93,0.103333,5,0.00555556,11,03
900,75,0.0833333,68,0.0755556,7,0.00777778,9,010
900,78,0.0866667,74,0.0822222,4,0.00444444,8,03
900,65,0.0722222,55,0.0611111,10,0.0111111,6,06
900,73,0.0811111,67,0.0744444,6,0.00666667,11,02
900,80,0.0888889,78,0.0866667,2,0.00222222,5,05
900,69,0.0766667,63,0.07,6,0.00666667,7,03
900,51,0.0566667,36,0.04,15,0.0166667,5,09
900,75,0.0833333,72,0.08,3,0.00333333,8,06
900,68,0.0755556,63,0.07,5,0.00555556,6,05
900,68,0.0755556,61,0.0677778,7,0.00777778,15,06
900,66,0.0733333,59,0.0655556,7,0.00777778,1,01
900,90,0.1,86,0.0955556,4,0.00444444,11,03
900,87,0.0966667,79,0.0877778,8,0.00888889,8,04
900,83,0.0922222,79,0.0877778,4,0.00444444,15,03
900,65,0.0722222,58,0.0644444,7,0.00777778,7,06
900,65,0.0722222,59,0.0655556,6,0.00666667,10,015
900,80,0.0888889,77,0.0855556,3,0.00333333,7,05
900,81,0.09,73,0.0811111,8,0.00888889,11,06
900,83,0.0922222,74,0.0822222,9,0.01,11,08
900,70,0.0777778,65,0.0722222,5,0.00555556,11,03
900,83,0.0922222,72,0.08,11,0.0122222,9,07
900,71,0.0788889,66,0.0733333,5,0.00555556,5,01
900,97,0.107778,90,0.1,7,0.00777778,14,06
900,94,0.104444,88,0.0977778,6,0.00666667,10,02
900,76,0.0844444,74,0.0822222,2,0.00222222,3,01
900,86,0.0955556,81,0.09,5,0.00555556,9,02
900,66,0.0733333,59,0.0655556,7,0.00777778,4,06
900,84,0.0933333,78,0.0866667,6,0.00666667,8,02
900,73,0.0811111,67,0.0744444,6,0.00666667,7,02
900,93,0.103333,86,0.0955556,7,0.00777778,4,05
900,77,0.0855556,71,0.0788889,6,0.00666667,8,07
900,83,0.0922222,73,0.0811111,10,0.0111111,9,010
900,68,0.0755556,58,0.0644444,10,0.0111111,12,08
900,72,0.08,62,0.0688889,10,0.0111111,12,09
900,86,0.0955556,76,0.0844444,10,0.0111111,18,017
900,98,0.108889,92,0.102222,6,0.00666667,11,08
900,83,0.0922222,76,0.0844444,7,0.00777778,6,02
900,74,0.0822222,67,0.0744444,7,0.00777778,8,07
900,75,0.0833333,64,0.0711111,11,0.0122222,7,06
900,61,0.0677778,56,0.0622222,5,0.00555556,7,02
900,69,0.0766667,64,0.0711111,5,0.00555556,7,01
900,91,0.101111,87,0.0966667,4,0.00444444,6,05
900,85,0.0944444,77,0.0855556,8,0.00888889,5,04
900,83,0.0922222,79,0.0877778,4,0.00444444,11,07
900,74,0.0822222,64,0.0711111,10,0.0111111,6,02
900,73,0.0811111,61,0.0677778,12,0.0133333,11,07
900,70,0.0777778,60,0.0666667,10,0.0111111,7,06
900,94,0.104444,80,0.0888889,14,0.0155556,11,08
900,66,0.0733333,58,0.0644444,8,0.00888889,7,03
900,69,0.0766667,61,0.0677778,8,0.00888889,6,02
900,83,0.0922222,72,0.08,11,0.0122222,6,015
900,65,0.0722222,58,0.0644444,7,0.00777778,10,04
900,77,0.0855556,73,0.0811111,4,0.00444444,6,02
900,87,0.0966667,81,0.09,6,0.00666667,10,05
900,71,0.0788889,64,0.0711111,7,0.00777778,9,04
900,82,0.0911111,77,0.0855556,5,0.00555556,5,03
