Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created, False Positives
900,61,0.0677778,61,0.0677778,0,0,4,00
900,78,0.0866667,78,0.0866667,0,0,6,00
900,82,0.0911111,82,0.0911111,0,0,5,00
900,84,0.0933333,84,0.0933333,0,0,3,00
900,70,0.0777778,70,0.0777778,0,0,8,00
900,68,0.0755556,68,0.0755556,0,0,6,00
900,72,0.08,72,0.08,0,0,6,00
900,81,0.09,81,0.09,0,0,7,00
900,91,0.101111,91,0.101111,0,0,8,00
900,82,0.0911111,82,0.0911111,0,0,5,00
900,78,0.0866667,78,0.0866667,0,0,8,00
900,85,0.0944444,85,0.0944444,0,0,10,00
900,77,0.0855556,77,0.0855556,0,0,3,00
900,70,0.0777778,70,0.0777778,0,0,8,00
900,99,0.11,99,0.11,0,0,7,00
900,84,0.0933333,84,0.0933333,0,0,5,00
900,90,0.1,90,0.1,0,0,9,00
900,81,0.09,81,0.09,0,0,4,00
900,78,0.0866667,78,0.0866667,0,0,7,00
900,76,0.0844444,76,0.0844444,0,0,5,00
900,77,0.0855556,77,0.0855556,0,0,8,00
900,80,0.0888889,80,0.0888889,0,0,8,00
900,87,0.0966667,87,0.0966667,0,0,6,00
900,57,0.0633333,57,0.0633333,0,0,8,00
900,61,0.0677778,61,0.0677778,0,0,5,00
900,96,0.106667,96,0.106667,0,0,14,00
900,80,0.0888889,80,0.0888889,0,0,6,00
900,89,0.0988889,89,0.0988889,0,0,5,00
900,77,0.0855556,77,0.0855556,0,0,8,00
900,86,0.0955556,86,0.0955556,0,0,5,00
900,80,0.0888889,80,0.0888889,0,0,9,00
900,73,0.0811111,73,0.0811111,0,0,6,00
900,84,0.0933333,84,0.0933333,0,0,10,00
900,75,0.0833333,75,0.0833333,0,0,8,00
900,82,0.0911111,82,0.0911111,0,0,6,00
900,78,0.0866667,78,0.0866667,0,0,5,00
900,79,0.0877778,79,0.0877778,0,0,14,00
900,87,0.0966667,87,0.0966667,0,0,12,00
900,67,0.0744444,67,0.0744444,0,0,6,00
900,65,0.0722222,65,0.0722222,0,0,8,00
900,92,0.102222,92,0.102222,0,0,13,00
900,92,0.102222,92,0.102222,0,0,8,00
900,70,0.0777778,70,0.0777778,0,0,6,00
900,64,0.0711111,64,0.0711111,0,0,6,00
900,76,0.0844444,76,0.0844444,0,0,13,00
900,85,0.0944444,85,0.0944444,0,0,12,00
900,76,0.0844444,76,0.0844444,0,0,6,00
900,71,0.0788889,71,0.0788889,0,0,4,00
900,78,0.0866667,78,0.0866667,0,0,8,00
900,97,0.107778,97,0.107778,0,0,6,00
900,79,0.0877778,79,0.0877778,0,0,6,00
900,69,0.0766667,69,0.0766667,0,0,9,00
900,74,0.0822222,74,0.0822222,0,0,8,00
900,89,0.0988889,89,0.0988889,0,0,7,00
900,92,0.102222,92,0.102222,0,0,11,00
900,65,0.0722222,65,0.0722222,0,0,7,00
900,57,0.0633333,57,0.0633333,0,0,9,00
900,82,0.0911111,82,0.0911111,0,0,9,00
900,81,0.09,81,0.09,0,0,5,00
900,88,0.0977778,88,0.0977778,0,0,11,00
