Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created, False Positives
900,79,0.0877778,71,0.0788889,8,0.00888889,8,00
900,69,0.0766667,58,0.0644444,11,0.0122222,11,00
900,80,0.0888889,75,0.0833333,5,0.00555556,16,00
900,80,0.0888889,75,0.0833333,5,0.00555556,10,00
900,77,0.0855556,70,0.0777778,7,0.00777778,6,00
900,84,0.0933333,74,0.0822222,10,0.0111111,5,00
900,88,0.0977778,81,0.09,7,0.00777778,7,00
900,81,0.09,71,0.0788889,10,0.0111111,8,00
900,84,0.0933333,74,0.0822222,10,0.0111111,4,00
900,82,0.0911111,76,0.0844444,6,0.00666667,3,00
900,89,0.0988889,84,0.0933333,5,0.00555556,5,00
900,80,0.0888889,69,0.0766667,11,0.0122222,4,00
900,88,0.0977778,79,0.0877778,9,0.01,10,00
900,80,0.0888889,67,0.0744444,13,0.0144444,7,00
900,75,0.0833333,64,0.0711111,11,0.0122222,2,00
900,84,0.0933333,74,0.0822222,10,0.0111111,7,00
900,75,0.0833333,68,0.0755556,7,0.00777778,10,00
900,74,0.0822222,69,0.0766667,5,0.00555556,7,00
900,76,0.0844444,68,0.0755556,8,0.00888889,7,00
900,78,0.0866667,70,0.0777778,8,0.00888889,5,00
900,74,0.0822222,67,0.0744444,7,0.00777778,8,00
900,78,0.0866667,72,0.08,6,0.00666667,8,00
900,90,0.1,82,0.0911111,8,0.00888889,8,00
900,62,0.0688889,55,0.0611111,7,0.00777778,9,00
900,78,0.0866667,62,0.0688889,16,0.0177778,12,00
900,73,0.0811111,64,0.0711111,9,0.01,9,00
900,68,0.0755556,54,0.06,14,0.0155556,5,00
900,70,0.0777778,61,0.0677778,9,0.01,4,00
900,94,0.104444,83,0.0922222,11,0.0122222,8,00
900,77,0.0855556,66,0.0733333,11,0.0122222,7,00
900,85,0.0944444,73,0.0811111,12,0.0133333,3,00
900,68,0.0755556,59,0.0655556,9,0.01,5,00
900,86,0.0955556,74,0.0822222,12,0.0133333,5,00
900,97,0.107778,89,0.0988889,8,0.00888889,7,00
900,100,0.111111,93,0.103333,7,0.00777778,9,00
900,84,0.0933333,78,0.0866667,6,0.00666667,4,00
900,76,0.0844444,68,0.0755556,8,0.00888889,3,00
900,71,0.0788889,60,0.0666667,11,0.0122222,9,00
900,90,0.1,84,0.0933333,6,0.00666667,12,00
900,87,0.0966667,81,0.09,6,0.00666667,7,00
900,79,0.0877778,73,0.0811111,6,0.00666667,6,00
900,74,0.0822222,61,0.0677778,13,0.0144444,5,00
900,78,0.0866667,67,0.0744444,11,0.0122222,3,00
900,72,0.08,62,0.0688889,10,0.0111111,10,00
900,87,0.0966667,82,0.0911111,5,0.00555556,8,00
900,56,0.0622222,46,0.0511111,10,0.0111111,1,00
900,67,0.0744444,59,0.0655556,8,0.00888889,4,00
900,89,0.0988889,78,0.0866667,11,0.0122222,5,00
900,93,0.103333,86,0.0955556,7,0.00777778,6,00
900,98,0.108889,88,0.0977778,10,0.0111111,3,00
900,71,0.0788889,66,0.0733333,5,0.00555556,7,00
900,69,0.0766667,63,0.07,6,0.00666667,7,00
900,77,0.0855556,66,0.0733333,11,0.0122222,3,00
900,60,0.0666667,46,0.0511111,14,0.0155556,2,00
900,73,0.0811111,65,0.0722222,8,0.00888889,6,00
900,77,0.0855556,67,0.0744444,10,0.0111111,5,00
900,100,0.111111,90,0.1,10,0.0111111,5,00
900,62,0.0688889,52,0.0577778,10,0.0111111,4,00
900,92,0.102222,87,0.0966667,5,0.00555556,13,00
900,81,0.09,69,0.0766667,12,0.0133333,2,00
