Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created, False Positives
900,93,0.103333,69,0.0766667,24,0.0266667,16,710
900,93,0.103333,77,0.0855556,16,0.0177778,8,73
900,111,0.123333,94,0.104444,17,0.0188889,6,22
900,90,0.1,46,0.0511111,44,0.0488889,8,148
900,97,0.107778,59,0.0655556,38,0.0422222,7,198
900,96,0.106667,81,0.09,15,0.0166667,6,66
900,76,0.0844444,41,0.0455556,35,0.0388889,5,129
900,92,0.102222,60,0.0666667,32,0.0355556,6,129
900,94,0.104444,62,0.0688889,32,0.0355556,9,149
900,95,0.105556,56,0.0622222,39,0.0433333,8,1611
900,93,0.103333,72,0.08,21,0.0233333,10,99
900,105,0.116667,74,0.0822222,31,0.0344444,9,54
900,109,0.121111,75,0.0833333,34,0.0377778,13,1311
900,102,0.113333,61,0.0677778,41,0.0455556,5,1812
900,93,0.103333,70,0.0777778,23,0.0255556,18,124
900,98,0.108889,83,0.0922222,15,0.0166667,7,41
900,85,0.0944444,60,0.0666667,25,0.0277778,7,64
900,90,0.1,62,0.0688889,28,0.0311111,11,123
900,99,0.11,95,0.105556,4,0.00444444,10,01
900,94,0.104444,75,0.0833333,19,0.0211111,7,44
900,95,0.105556,66,0.0733333,29,0.0322222,16,109
900,107,0.118889,78,0.0866667,29,0.0322222,9,49
900,104,0.115556,67,0.0744444,37,0.0411111,12,1611
900,88,0.0977778,62,0.0688889,26,0.0288889,8,82
900,100,0.111111,67,0.0744444,33,0.0366667,3,138
900,106,0.117778,75,0.0833333,31,0.0344444,6,127
900,112,0.124444,72,0.08,40,0.0444444,12,117
900,112,0.124444,97,0.107778,15,0.0166667,10,43
900,88,0.0977778,74,0.0822222,14,0.0155556,9,63
900,102,0.113333,65,0.0722222,37,0.0411111,5,148
900,90,0.1,63,0.07,27,0.03,12,97
900,76,0.0844444,57,0.0633333,19,0.0211111,11,715
900,101,0.112222,71,0.0788889,30,0.0333333,7,135
900,83,0.0922222,58,0.0644444,25,0.0277778,7,95
900,104,0.115556,84,0.0933333,20,0.0222222,8,114
900,76,0.0844444,49,0.0544444,27,0.03,3,99
900,90,0.1,74,0.0822222,16,0.0177778,11,57
900,76,0.0844444,51,0.0566667,25,0.0277778,14,169
900,115,0.127778,100,0.111111,15,0.0166667,8,94
900,86,0.0955556,58,0.0644444,28,0.0311111,5,139
900,97,0.107778,75,0.0833333,22,0.0244444,10,82
900,93,0.103333,52,0.0577778,41,0.0455556,6,207
900,116,0.128889,77,0.0855556,39,0.0433333,9,156
900,107,0.118889,86,0.0955556,21,0.0233333,8,116
900,88,0.0977778,63,0.07,25,0.0277778,7,710
900,82,0.0911111,34,0.0377778,48,0.0533333,8,1910
900,90,0.1,60,0.0666667,30,0.0333333,7,188
900,88,0.0977778,67,0.0744444,21,0.0233333,5,53
900,111,0.123333,84,0.0933333,27,0.03,17,85
900,80,0.0888889,60,0.0666667,20,0.0222222,8,56
900,90,0.1,52,0.0577778,38,0.0422222,5,139
900,118,0.131111,65,0.0722222,53,0.0588889,15,1616
900,102,0.113333,61,0.0677778,41,0.0455556,6,106
900,95,0.105556,61,0.0677778,34,0.0377778,8,99
900,104,0.115556,65,0.0722222,39,0.0433333,13,195
900,99,0.11,72,0.08,27,0.03,14,811
900,86,0.0955556,50,0.0555556,36,0.04,2,165
900,91,0.101111,43,0.0477778,48,0.0533333,15,1415
900,93,0.103333,61,0.0677778,32,0.0355556,6,1111
900,99,0.11,62,0.0688889,37,0.0411111,9,127
