Forage: 8, 13, 12, 16, 10, 11, 6, 8, 8, 7, 7, 5, 6, 2, 0, 1
Forage: 8, 15, 16, 9, 15, 6, 10, 6, 9, 8, 1, 6, 1, 5, 4, 3
Forage: 9, 18, 12, 11, 9, 9, 8, 11, 5, 4, 9, 1, 2, 6, 7, 1
Forage: 10, 16, 8, 16, 7, 9, 12, 10, 6, 6, 4, 7, 3, 4, 2, 1
Forage: 8, 15, 15, 12, 8, 14, 10, 7, 8, 7, 4, 4, 5, 1, 2, 2
Forage: 13, 14, 12, 12, 7, 9, 13, 10, 8, 5, 6, 4, 4, 0, 1, 4
Forage: 10, 16, 15, 11, 14, 10, 9, 7, 8, 5, 4, 6, 3, 2, 2, 2
Forage: 11, 15, 15, 12, 10, 9, 12, 9, 3, 5, 7, 0, 3, 3, 2, 3
Forage: 12, 10, 16, 12, 10, 12, 10, 7, 7, 6, 4, 5, 1, 3, 5, 0
Forage: 9, 13, 15, 12, 9, 9, 10, 13, 9, 6, 6, 2, 5, 0, 2, 2
Forage: 13, 13, 14, 8, 10, 12, 9, 5, 7, 6, 5, 4, 3, 7, 3, 2
Forage: 8, 15, 17, 7, 13, 9, 9, 12, 7, 6, 5, 5, 3, 2, 2, 2
Forage: 11, 12, 16, 12, 10, 8, 8, 6, 8, 5, 5, 5, 8, 4, 1, 2
Forage: 10, 17, 13, 10, 12, 10, 7, 7, 6, 8, 4, 7, 5, 1, 2, 3
Forage: 12, 18, 12, 13, 12, 10, 9, 9, 6, 5, 7, 3, 2, 3, 1, 1
Forage: 12, 19, 9, 13, 10, 14, 6, 6, 8, 4, 6, 5, 2, 4, 4, 0
Forage: 12, 14, 12, 10, 13, 10, 8, 7, 6, 8, 5, 2, 3, 4, 4, 1
Forage: 12, 13, 12, 13, 10, 11, 11, 4, 9, 8, 6, 5, 3, 3, 3, 2
Forage: 8, 15, 11, 8, 12, 10, 7, 13, 8, 7, 11, 2, 5, 2, 1, 1
Forage: 8, 16, 14, 8, 7, 9, 9, 7, 5, 8, 2, 6, 4, 3, 2, 3
Forage: 13, 11, 10, 10, 11, 10, 6, 9, 7, 5, 6, 7, 6, 7, 1, 4
Forage: 11, 19, 11, 13, 7, 12, 8, 5, 7, 8, 4, 5, 2, 2, 3, 3
Forage: 12, 18, 11, 14, 10, 11, 8, 11, 6, 3, 5, 3, 4, 2, 5, 2
Forage: 9, 17, 13, 10, 9, 9, 11, 10, 3, 7, 7, 7, 6, 1, 1, 1
Forage: 9, 17, 12, 12, 13, 11, 6, 9, 9, 10, 5, 4, 4, 2, 1, 2
Forage: 8, 13, 14, 12, 8, 9, 6, 10, 7, 11, 6, 5, 6, 5, 2, 0
Forage: 13, 12, 11, 8, 12, 11, 8, 7, 8, 4, 7, 4, 4, 6, 4, 1
Forage: 11, 13, 12, 12, 10, 9, 9, 5, 9, 6, 5, 6, 7, 1, 3, 3
Forage: 7, 15, 13, 13, 8, 12, 9, 9, 7, 7, 5, 3, 5, 3, 2, 3
Forage: 9, 15, 13, 8, 12, 12, 9, 8, 9, 5, 4, 8, 3, 3, 2, 1
Forage: 8, 13, 16, 11, 9, 7, 11, 11, 5, 7, 8, 5, 6, 0, 2, 1
Forage: 7, 15, 8, 12, 11, 8, 12, 7, 9, 8, 4, 6, 1, 5, 4, 2
Forage: 13, 14, 12, 11, 10, 10, 8, 7, 7, 6, 10, 7, 4, 0, 1, 2
Forage: 12, 12, 16, 10, 9, 10, 6, 11, 6, 8, 6, 6, 1, 3, 3, 4
Forage: 9, 17, 11, 10, 13, 10, 9, 12, 9, 7, 6, 2, 2, 2, 2, 1
Forage: 12, 12, 9, 13, 9, 12, 6, 14, 4, 6, 6, 5, 6, 3, 5, 1
Forage: 11, 16, 13, 10, 11, 11, 10, 7, 10, 10, 7, 1, 1, 4, 3, 0
Forage: 11, 13, 13, 12, 13, 9, 8, 9, 8, 7, 8, 3, 3, 4, 0, 1
Forage: 13, 15, 12, 13, 10, 12, 9, 8, 8, 5, 5, 5, 4, 2, 0, 2
Forage: 12, 15, 16, 10, 10, 6, 7, 7, 3, 7, 2, 8, 6, 3, 3, 3
Forage: 9, 17, 13, 13, 12, 11, 8, 9, 6, 2, 7, 3, 3, 1, 3, 5
Forage: 9, 13, 10, 13, 11, 12, 10, 7, 10, 8, 2, 2, 4, 2, 2, 2
Forage: 7, 12, 15, 13, 11, 8, 10, 8, 6, 3, 5, 3, 4, 4, 3, 2
Forage: 15, 10, 16, 14, 10, 8, 12, 9, 10, 7, 2, 4, 2, 1, 3, 1
Forage: 12, 14, 12, 12, 8, 10, 8, 6, 8, 10, 5, 7, 2, 3, 1, 1
Forage: 11, 11, 15, 10, 13, 9, 9, 10, 6, 6, 9, 3, 2, 1, 4, 3
Forage: 12, 13, 17, 12, 7, 10, 5, 11, 4, 7, 3, 6, 3, 5, 1, 4
Forage: 9, 15, 16, 9, 13, 11, 9, 9, 2, 7, 5, 6, 3, 3, 1, 2
Forage: 12, 15, 15, 8, 10, 9, 6, 9, 9, 4, 8, 5, 4, 3, 3, 2
Forage: 11, 11, 12, 12, 11, 10, 3, 13, 6, 9, 5, 4, 3, 2, 4, 2
Forage: 9, 9, 10, 10, 8, 8, 3, 5, 4, 3, 10, 7, 6, 4, 8, 6
Forage: 6, 10, 11, 6, 5, 9, 6, 8, 5, 6, 5, 7, 7, 2, 6, 5
Forage: 10, 7, 10, 8, 5, 6, 5, 10, 7, 7, 4, 4, 5, 4, 3, 6
Forage: 4, 4, 11, 14, 6, 7, 6, 3, 5, 11, 6, 9, 4, 7, 6, 2
Forage: 5, 9, 9, 9, 10, 6, 5, 8, 3, 8, 8, 9, 2, 5, 7, 3
Forage: 9, 11, 12, 9, 5, 9, 8, 10, 6, 6, 2, 6, 5, 4, 5, 4
Forage: 8, 6, 5, 9, 10, 7, 12, 7, 7, 4, 4, 8, 5, 8, 6, 3
Forage: 8, 10, 10, 9, 11, 4, 9, 10, 5, 8, 7, 5, 3, 3, 3, 5
Forage: 2, 14, 10, 9, 6, 8, 6, 7, 9, 7, 5, 6, 7, 4, 7, 5
Forage: 9, 9, 12, 6, 8, 7, 8, 6, 4, 8, 8, 9, 5, 4, 3, 2
Forage: 4, 8, 5, 11, 11, 7, 9, 5, 9, 6, 1, 6, 8, 6, 6, 5
Forage: 9, 8, 8, 9, 11, 6, 7, 8, 8, 8, 6, 2, 6, 6, 4, 4
Forage: 7, 11, 9, 8, 4, 9, 11, 4, 6, 6, 8, 3, 4, 5, 2, 4
Forage: 10, 11, 9, 6, 9, 8, 8, 4, 10, 11, 2, 7, 4, 5, 5, 4
Forage: 8, 13, 4, 7, 9, 14, 3, 8, 8, 8, 6, 2, 1, 3, 7, 2
Forage: 9, 7, 14, 9, 2, 9, 6, 9, 6, 3, 9, 7, 5, 4, 4, 7
Forage: 5, 12, 6, 10, 9, 7, 3, 6, 7, 8, 3, 9, 7, 5, 1, 7
Forage: 9, 8, 10, 7, 10, 7, 5, 7, 8, 6, 7, 4, 4, 6, 4, 2
Forage: 7, 13, 9, 11, 8, 7, 7, 6, 8, 6, 4, 5, 5, 5, 5, 5
Forage: 5, 10, 5, 7, 10, 5, 5, 10, 9, 6, 7, 8, 5, 2, 6, 7
Forage: 5, 10, 6, 2, 0, 0, 1, 0, 2, 0, 2, 1, 2, 2, 0, 3
Forage: 6, 10, 11, 10, 10, 5, 6, 7, 10, 5, 3, 7, 6, 1, 4, 3
Forage: 6, 11, 11, 8, 9, 4, 9, 5, 5, 4, 8, 6, 7, 6, 4, 4
Forage: 10, 9, 4, 8, 5, 6, 10, 7, 7, 5, 5, 7, 5, 4, 4, 5
Forage: 7, 14, 7, 8, 14, 5, 5, 8, 3, 11, 3, 5, 4, 4, 6, 4
Forage: 8, 9, 11, 6, 8, 9, 6, 7, 5, 6, 5, 8, 7, 6, 6, 1
Forage: 10, 10, 10, 10, 5, 6, 5, 8, 4, 10, 6, 5, 5, 6, 6, 4
Forage: 10, 9, 12, 6, 7, 10, 6, 9, 6, 7, 3, 5, 5, 6, 6, 6
Forage: 10, 10, 9, 8, 7, 7, 3, 8, 2, 9, 5, 6, 3, 5, 3, 7
Forage: 9, 15, 11, 8, 11, 8, 9, 4, 6, 3, 4, 7, 2, 2, 6, 2
Forage: 5, 7, 11, 9, 8, 6, 9, 7, 3, 6, 10, 2, 7, 5, 3, 3
Forage: 10, 10, 10, 7, 9, 7, 5, 8, 3, 10, 5, 5, 2, 5, 2, 4
Forage: 5, 11, 10, 10, 9, 2, 9, 4, 6, 5, 5, 3, 4, 6, 9, 6
Forage: 5, 7, 11, 11, 7, 11, 6, 9, 4, 7, 6, 6, 5, 6, 4, 3
Forage: 5, 9, 13, 10, 7, 8, 6, 8, 7, 6, 3, 8, 4, 3, 4, 2
Forage: 5, 7, 9, 12, 7, 9, 6, 3, 9, 4, 7, 11, 4, 7, 3, 5
Forage: 9, 10, 12, 8, 4, 7, 9, 4, 6, 4, 6, 7, 6, 5, 5, 2
Forage: 6, 3, 8, 9, 9, 5, 11, 6, 10, 8, 7, 7, 7, 6, 6, 5
Forage: 7, 12, 12, 7, 9, 7, 9, 6, 6, 6, 7, 6, 5, 4, 7, 3
Forage: 8, 11, 6, 5, 8, 7, 8, 8, 7, 11, 5, 8, 3, 2, 1, 5
Forage: 9, 10, 9, 5, 9, 11, 6, 8, 6, 4, 9, 4, 2, 4, 3, 6
Forage: 6, 6, 5, 10, 9, 10, 7, 9, 6, 6, 5, 3, 6, 4, 3, 4
Forage: 7, 10, 8, 9, 7, 7, 7, 8, 8, 1, 5, 4, 6, 6, 4, 4
Forage: 5, 10, 9, 7, 8, 5, 9, 5, 6, 7, 8, 9, 7, 4, 6, 5
Forage: 8, 13, 8, 11, 9, 8, 2, 7, 8, 7, 7, 7, 1, 6, 6, 5
Forage: 6, 12, 7, 6, 9, 8, 11, 6, 8, 5, 7, 4, 5, 5, 4, 3
Forage: 11, 5, 9, 11, 8, 6, 4, 6, 5, 6, 9, 6, 4, 7, 5, 2
Forage: 9, 10, 11, 5, 9, 7, 8, 4, 6, 5, 5, 7, 5, 5, 7, 5
Forage: 5, 10, 5, 8, 11, 10, 7, 6, 5, 4, 5, 7, 6, 5, 6, 2
Forage: 8, 10, 7, 8, 8, 12, 6, 8, 5, 3, 7, 7, 8, 3, 6, 6
