tags_collected, collisions_in_seconds, time_in_minutes, random_seed
122, 465.75, 16.6667, 266664
124, 526.656, 16.6667, 852208
123, 461.406, 16.6667, 413750
124, 524.906, 16.6667, 686324
124, 513.125, 16.6667, 91410
124, 478.438, 16.6667, 549480
123, 486.375, 16.6667, 988294
121, 605.312, 16.6667, 482848
122, 494, 16.6667, 18142
119, 443.656, 16.6667, 683594
127, 564.375, 16.6667, 103800
121, 501.812, 16.6667, 765291
123, 537, 16.6667, 853146
121, 528.375, 16.6667, 245786
127, 449.75, 16.6667, 653458
126, 501.656, 16.45, 524958
120, 516.438, 16.6667, 830137
119, 531.625, 16.6667, 526980
122, 481.312, 16.6667, 760977
120, 595.25, 16.6667, 545369
123, 472.625, 16.6667, 187837
122, 476.969, 16.6667, 812234
125, 490.656, 16.6667, 787287
123, 456.281, 16.6667, 287185
124, 475.812, 16.6667, 842430
118, 476.719, 16.6667, 331049
123, 536.5, 16.6667, 310823
126, 479.656, 16.6667, 227929
123, 533.812, 16.6667, 41918
125, 472.844, 16.6667, 476290
117, 519.75, 16.6667, 44880
124, 473.438, 16.6667, 883598
126, 492.375, 16.6667, 815408
121, 543.844, 16.6667, 467529
122, 517.25, 16.6667, 200942
122, 465.938, 16.6667, 860321
126, 469.281, 16.6667, 787515
121, 468.469, 16.6667, 230089
124, 512.906, 16.6667, 257121
126, 441.469, 16.6667, 81488
120, 523.031, 16.6667, 672554
123, 573.5, 16.6667, 175168
117, 505.531, 16.6667, 687701
124, 427.531, 16.6667, 752198
119, 466.562, 16.6667, 243476
127, 492.062, 16.6667, 530511
121, 537.594, 16.6667, 184319
125, 521.469, 16.6667, 661275
124, 496.438, 16.6667, 107095
127, 512.812, 16.3417, 534324
95, 953.812, 16.6667, 817871
98, 890.031, 16.6667, 956420
95, 1001.22, 16.6667, 141917
96, 1094.88, 16.6667, 247545
94, 967.781, 16.6667, 412719
93, 917.469, 16.6667, 377679
97, 1096.72, 16.6667, 862436
94, 968.281, 16.6667, 990548
92, 1208.81, 16.6667, 103654
89, 1105.62, 16.6667, 115601
92, 1161.91, 16.6667, 165898
96, 1044.38, 16.6667, 520379
99, 887.406, 16.6667, 887513
91, 1108.75, 16.6667, 153986
94, 944.906, 16.6667, 492638
99, 1253.69, 16.6667, 634316
96, 1038.88, 16.6667, 537778
93, 1052.69, 16.6667, 619810
96, 1001.75, 16.6667, 663472
98, 987.781, 16.6667, 873467
94, 1056.19, 16.6667, 300003
94, 951.344, 16.6667, 593904
94, 1021.62, 16.6667, 831204
99, 1025.75, 16.6667, 141324
95, 1165.56, 16.6667, 522366
97, 1023.06, 16.6667, 231964
104, 913.438, 16.6667, 483449
95, 1079, 16.6667, 618299
93, 1103.56, 16.6667, 761981
95, 1250.97, 16.6667, 10849
92, 1265.38, 16.6667, 644249
97, 953.469, 16.6667, 819740
93, 1059.84, 16.6667, 684465
102, 1104.66, 16.6667, 320160
93, 1125.88, 16.6667, 581963
94, 1043.25, 16.6667, 894777
92, 1185.66, 16.6667, 371089
95, 1079, 16.6667, 558950
102, 1227.75, 16.6667, 740733
100, 957.188, 16.6667, 933412
98, 906.469, 16.6667, 135489
88, 1033.78, 16.6667, 523760
102, 988.062, 16.6667, 761243
104, 956.469, 16.6667, 82313
99, 963.75, 16.6667, 367569
90, 941.625, 16.6667, 100047
95, 1049.66, 16.6667, 325076
89, 1074.66, 16.6667, 493849
90, 990.031, 16.6667, 681555
60, 2937.12, 16.6667, 757314
