tags_collected, collisions_in_seconds, time_in_minutes, random_seed
120, 976.031, 16.6667, 517391
115, 667.812, 16.6667, 67928
116, 798.219, 16.6667, 574579
117, 543.906, 16.6667, 883164
121, 777.594, 16.6667, 442218
113, 882.531, 16.6667, 696983
117, 764.094, 16.6667, 751535
120, 796.875, 16.6667, 138625
108, 952.75, 16.6667, 855795
119, 800, 16.6667, 511654
114, 779.781, 16.6667, 868218
115, 681.188, 16.6667, 251176
112, 608.562, 16.6667, 597710
117, 918.875, 16.6667, 570609
107, 849.156, 16.6667, 206148
108, 978.75, 16.6667, 150225
111, 720.531, 16.6667, 491034
117, 969.875, 16.6667, 13890
119, 893.75, 16.6667, 377006
120, 904.406, 16.6667, 65726
119, 748.375, 16.6667, 542396
120, 656.312, 16.6667, 857665
121, 1014.81, 16.6667, 80624
121, 960.875, 16.6667, 365058
113, 1158.62, 16.6667, 577654
116, 1106.34, 16.6667, 799277
112, 946.531, 16.6667, 119354
115, 761.812, 16.6667, 459449
114, 942.344, 16.6667, 79075
108, 889.5, 16.6667, 597492
104, 862.5, 16.6667, 712881
116, 1279.5, 16.6667, 23305
122, 1027.09, 16.6667, 15733
121, 971.031, 16.6667, 490992
101, 1128.38, 16.6667, 918027
114, 832.188, 16.6667, 198231
114, 649.594, 16.6667, 730225
119, 876.906, 16.6667, 262385
119, 874.625, 16.6667, 504137
124, 696.312, 16.6667, 758437
105, 1840, 16.6667, 91064
114, 835.844, 16.6667, 959926
115, 994.688, 16.6667, 409318
110, 718.719, 16.6667, 656235
123, 970.969, 16.6667, 39653
121, 843.125, 16.6667, 434576
111, 869.812, 16.6667, 66805
121, 708.406, 16.6667, 656854
111, 950.844, 16.6667, 323404
108, 962.844, 16.6667, 106529
78, 1350.47, 16.6667, 734759
79, 926.906, 16.6667, 105162
99, 1665.97, 16.6667, 730897
69, 1213.41, 16.6667, 271678
99, 1775.22, 16.6667, 640420
84, 1903.81, 16.6667, 559027
85, 1233.66, 16.6667, 286511
73, 1124.38, 16.6667, 319939
74, 1605.03, 16.6667, 844944
80, 1191.22, 16.6667, 933964
71, 1297.59, 16.6667, 56681
79, 1696.66, 16.6667, 126287
81, 1563.16, 16.6667, 102361
76, 1612, 16.6667, 910328
94, 1278.25, 16.6667, 682201
77, 1488.25, 16.6667, 817077
90, 1266.97, 16.6667, 969697
95, 720.656, 16.6667, 48027
89, 1211.19, 16.6667, 229563
92, 1600.59, 16.6667, 355141
66, 1177.28, 16.6667, 437691
89, 1569.81, 16.6667, 600353
93, 1623.03, 16.6667, 382056
83, 959.375, 16.6667, 278652
95, 849.062, 16.6667, 443815
78, 1259.91, 16.6667, 520287
88, 1666.75, 16.6667, 523350
83, 1271.28, 16.6667, 603908
82, 1697.12, 16.6667, 411503
81, 1134.78, 16.6667, 190633
89, 809.531, 16.6667, 458065
77, 1142.31, 16.6667, 821620
88, 856.219, 16.6667, 253637
86, 904.062, 16.6667, 429403
82, 944.531, 16.6667, 591222
41, 2445.34, 16.6667, 820898
73, 1094.34, 16.6667, 395089
45, 2637.66, 16.6667, 666688
89, 933, 16.6667, 229784
80, 1284.66, 16.6667, 444581
97, 1096.22, 16.6667, 445388
76, 928.062, 16.6667, 433907
80, 1340.72, 16.6667, 456971
79, 1001.31, 16.6667, 658978
85, 1252.81, 16.6667, 739840
76, 1494.34, 16.6667, 834030
72, 1638.31, 16.6667, 179809
86, 1294.25, 16.6667, 134290
81, 1683.59, 16.6667, 403044
86, 2074.38, 16.6667, 953773
