tags_collected, collisions_in_seconds, time_in_minutes, random_seed
123, 533.375, 16.6667, 200681
124, 564.906, 16.6667, 181711
123, 560.5, 16.6667, 908270
123, 490.25, 16.6667, 983777
123, 479, 16.6667, 213453
124, 578.375, 16.6667, 71518
125, 506.875, 16.6667, 814861
120, 505.156, 16.6667, 786953
121, 483.25, 16.6667, 831533
123, 495.188, 16.6667, 289144
124, 554.844, 16.6667, 619529
123, 459.594, 16.6667, 576101
123, 511.906, 16.6667, 580302
123, 487.062, 16.6667, 386811
125, 498.594, 16.6667, 244744
123, 473.344, 16.6667, 774094
122, 490.938, 16.6667, 403477
125, 592.906, 16.6667, 770773
122, 563.188, 16.6667, 166244
114, 456.125, 16.6667, 653900
123, 542.125, 16.6667, 807400
122, 526.125, 16.6667, 989427
126, 526.25, 16.6667, 587730
121, 441.344, 16.6667, 294269
127, 502.906, 16.6667, 49422
123, 552.719, 16.6667, 678570
122, 494.156, 16.6667, 99395
123, 433.125, 16.6667, 786145
124, 566.438, 16.6667, 244657
121, 478.469, 16.6667, 281332
124, 514.625, 16.6667, 193754
119, 501.375, 16.6667, 640349
124, 572.688, 16.6667, 318123
124, 527.156, 16.6667, 610929
124, 468.75, 16.6667, 963296
124, 487.75, 16.6667, 181932
126, 497.406, 16.6667, 558332
123, 473.125, 16.6667, 802098
125, 612.438, 16.6667, 780197
120, 395.156, 16.6667, 124951
123, 520.375, 16.6667, 276510
117, 487.344, 16.6667, 791293
116, 465.281, 16.6667, 133746
125, 506.969, 16.6667, 795594
121, 547.156, 16.6667, 453530
123, 596.344, 16.6667, 287638
121, 478.375, 16.6667, 697600
122, 610.875, 16.6667, 665891
123, 502.312, 16.6667, 542846
119, 516.219, 16.6667, 279495
111, 833.344, 16.6667, 505410
108, 737, 16.6667, 376963
102, 892, 16.6667, 559987
109, 714.125, 16.6667, 68056
112, 871, 16.6667, 22352
114, 721.75, 16.6667, 724417
112, 832, 16.6667, 490847
111, 726.406, 16.6667, 286027
114, 782.25, 16.6667, 562013
109, 802.188, 16.6667, 140630
108, 867.625, 16.6667, 219757
114, 709.781, 16.6667, 857138
103, 801.156, 16.6667, 62994
117, 917.781, 16.6667, 389205
105, 982.719, 16.6667, 219276
111, 868.281, 16.6667, 931642
105, 790.531, 16.6667, 839534
106, 777.375, 16.6667, 426814
111, 825.281, 16.6667, 384283
110, 845.938, 16.6667, 354357
38, 3915.41, 16.6667, 478589
105, 761.188, 16.6667, 5807
108, 760.469, 16.6667, 49743
103, 805.938, 16.6667, 805598
110, 729.906, 16.6667, 996064
111, 866.094, 16.6667, 89129
112, 744.062, 16.6667, 876912
116, 701.844, 16.6667, 208116
105, 905.219, 16.6667, 689585
108, 825.906, 16.6667, 487731
104, 985.719, 16.6667, 203508
104, 826.156, 16.6667, 720874
108, 790.938, 16.6667, 723840
109, 1054.5, 16.6667, 467805
106, 777.938, 16.6667, 978487
109, 795.281, 16.6667, 69017
107, 773.875, 16.6667, 451783
116, 986.406, 16.6667, 992791
113, 826.594, 16.6667, 476972
104, 829.844, 16.6667, 355939
107, 804.188, 16.6667, 959113
103, 863.906, 16.6667, 667511
104, 824.906, 16.6667, 858648
112, 863.938, 16.6667, 250495
117, 757.312, 16.6667, 784918
109, 781.969, 16.6667, 531570
106, 761.625, 16.6667, 65181
110, 784.5, 16.6667, 184052
105, 751.938, 16.6667, 879604
113, 833.25, 16.6667, 899174
