Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,110,0.11,87,0.087,23,0.023
1000,115,0.115,94,0.094,21,0.021
1000,114,0.114,87,0.087,27,0.027
1000,105,0.105,95,0.095,10,0.01
1000,108,0.108,83,0.083,25,0.025
1000,110,0.11,102,0.102,8,0.008
1000,110,0.11,89,0.089,21,0.021
1000,111,0.111,78,0.078,33,0.033
1000,93,0.093,64,0.064,29,0.029
1000,93,0.093,69,0.069,24,0.024
1000,106,0.106,85,0.085,21,0.021
1000,122,0.122,101,0.101,21,0.021
1000,111,0.111,90,0.09,21,0.021
1000,125,0.125,96,0.096,29,0.029
1000,102,0.102,94,0.094,8,0.008
1000,99,0.099,73,0.073,26,0.026
1000,123,0.123,103,0.103,20,0.02
1000,119,0.119,102,0.102,17,0.017
1000,114,0.114,96,0.096,18,0.018
1000,105,0.105,99,0.099,6,0.006
1000,111,0.111,104,0.104,7,0.007
1000,118,0.118,107,0.107,11,0.011
1000,99,0.099,91,0.091,8,0.008
1000,107,0.107,83,0.083,24,0.024
1000,132,0.132,105,0.105,27,0.027
1000,116,0.116,108,0.108,8,0.008
1000,107,0.107,89,0.089,18,0.018
1000,109,0.109,104,0.104,5,0.005
1000,106,0.106,72,0.072,34,0.034
1000,115,0.115,108,0.108,7,0.007
1000,110,0.11,86,0.086,24,0.024
1000,116,0.116,80,0.08,36,0.036
1000,122,0.122,86,0.086,36,0.036
1000,110,0.11,81,0.081,29,0.029
1000,131,0.131,97,0.097,34,0.034
1000,105,0.105,97,0.097,8,0.008
1000,120,0.12,102,0.102,18,0.018
1000,111,0.111,75,0.075,36,0.036
1000,88,0.088,87,0.087,1,0.001
1000,106,0.106,70,0.07,36,0.036
1000,108,0.108,84,0.084,24,0.024
1000,119,0.119,99,0.099,20,0.02
1000,88,0.088,74,0.074,14,0.014
1000,103,0.103,97,0.097,6,0.006
1000,104,0.104,83,0.083,21,0.021
1000,104,0.104,73,0.073,31,0.031
1000,106,0.106,102,0.102,4,0.004
1000,119,0.119,92,0.092,27,0.027
1000,110,0.11,103,0.103,7,0.007
1000,122,0.122,99,0.099,23,0.023
1000,124,0.124,89,0.089,35,0.035
1000,104,0.104,81,0.081,23,0.023
1000,111,0.111,94,0.094,17,0.017
1000,116,0.116,84,0.084,32,0.032
1000,115,0.115,82,0.082,33,0.033
1000,122,0.122,90,0.09,32,0.032
1000,111,0.111,92,0.092,19,0.019
1000,111,0.111,95,0.095,16,0.016
1000,125,0.125,90,0.09,35,0.035
1000,124,0.124,92,0.092,32,0.032
