Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,118,0.118,104,0.104,14,0.014
1000,125,0.125,104,0.104,21,0.021
1000,126,0.126,98,0.098,28,0.028
1000,118,0.118,102,0.102,16,0.016
1000,117,0.117,103,0.103,14,0.014
1000,117,0.117,105,0.105,12,0.012
1000,114,0.114,104,0.104,10,0.01
1000,115,0.115,104,0.104,11,0.011
1000,119,0.119,104,0.104,15,0.015
1000,114,0.114,104,0.104,10,0.01
1000,111,0.111,103,0.103,8,0.008
1000,119,0.119,105,0.105,14,0.014
1000,117,0.117,102,0.102,15,0.015
1000,118,0.118,103,0.103,15,0.015
1000,111,0.111,100,0.1,11,0.011
1000,118,0.118,104,0.104,14,0.014
1000,120,0.12,102,0.102,18,0.018
1000,121,0.121,106,0.106,15,0.015
1000,116,0.116,104,0.104,12,0.012
1000,52,0.052,29,0.029,23,0.023
1000,128,0.128,104,0.104,24,0.024
1000,125,0.125,105,0.105,20,0.02
1000,112,0.112,102,0.102,10,0.01
1000,123,0.123,107,0.107,16,0.016
1000,121,0.121,104,0.104,17,0.017
1000,118,0.118,101,0.101,17,0.017
1000,122,0.122,106,0.106,16,0.016
1000,133,0.133,104,0.104,29,0.029
1000,52,0.052,30,0.03,22,0.022
1000,119,0.119,102,0.102,17,0.017
1000,117,0.117,107,0.107,10,0.01
1000,122,0.122,104,0.104,18,0.018
1000,51,0.051,21,0.021,30,0.03
1000,119,0.119,106,0.106,13,0.013
1000,111,0.111,105,0.105,6,0.006
1000,115,0.115,106,0.106,9,0.009
1000,118,0.118,106,0.106,12,0.012
1000,47,0.047,29,0.029,18,0.018
1000,117,0.117,104,0.104,13,0.013
1000,121,0.121,106,0.106,15,0.015
1000,110,0.11,101,0.101,9,0.009
1000,48,0.048,22,0.022,26,0.026
1000,117,0.117,107,0.107,10,0.01
1000,111,0.111,102,0.102,9,0.009
1000,112,0.112,98,0.098,14,0.014
1000,44,0.044,26,0.026,18,0.018
1000,119,0.119,104,0.104,15,0.015
1000,115,0.115,107,0.107,8,0.008
1000,111,0.111,97,0.097,14,0.014
1000,119,0.119,104,0.104,15,0.015
1000,118,0.118,103,0.103,15,0.015
1000,66,0.066,43,0.043,23,0.023
1000,107,0.107,101,0.101,6,0.006
1000,42,0.042,20,0.02,22,0.022
1000,108,0.108,104,0.104,4,0.004
1000,118,0.118,106,0.106,12,0.012
1000,121,0.121,108,0.108,13,0.013
1000,115,0.115,107,0.107,8,0.008
1000,115,0.115,104,0.104,11,0.011
1000,109,0.109,105,0.105,4,0.004
