Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,131,0.131,83,0.083,48,0.048
1000,112,0.112,78,0.078,34,0.034
1000,120,0.12,67,0.067,53,0.053
1000,108,0.108,79,0.079,29,0.029
1000,122,0.122,66,0.066,56,0.056
1000,98,0.098,66,0.066,32,0.032
1000,103,0.103,89,0.089,14,0.014
1000,110,0.11,69,0.069,41,0.041
1000,104,0.104,83,0.083,21,0.021
1000,117,0.117,82,0.082,35,0.035
1000,117,0.117,85,0.085,32,0.032
1000,94,0.094,75,0.075,19,0.019
1000,118,0.118,74,0.074,44,0.044
1000,122,0.122,91,0.091,31,0.031
1000,117,0.117,101,0.101,16,0.016
1000,123,0.123,82,0.082,41,0.041
1000,136,0.136,106,0.106,30,0.03
1000,103,0.103,91,0.091,12,0.012
1000,124,0.124,98,0.098,26,0.026
1000,97,0.097,86,0.086,11,0.011
1000,112,0.112,78,0.078,34,0.034
1000,113,0.113,73,0.073,40,0.04
1000,123,0.123,88,0.088,35,0.035
1000,88,0.088,76,0.076,12,0.012
1000,117,0.117,86,0.086,31,0.031
1000,115,0.115,99,0.099,16,0.016
1000,102,0.102,58,0.058,44,0.044
1000,92,0.092,78,0.078,14,0.014
1000,101,0.101,62,0.062,39,0.039
1000,105,0.105,75,0.075,30,0.03
1000,114,0.114,89,0.089,25,0.025
1000,128,0.128,91,0.091,37,0.037
1000,124,0.124,76,0.076,48,0.048
1000,133,0.133,90,0.09,43,0.043
1000,122,0.122,73,0.073,49,0.049
1000,112,0.112,67,0.067,45,0.045
1000,130,0.13,79,0.079,51,0.051
1000,122,0.122,75,0.075,47,0.047
1000,115,0.115,92,0.092,23,0.023
1000,134,0.134,74,0.074,60,0.06
1000,138,0.138,93,0.093,45,0.045
1000,149,0.149,90,0.09,59,0.059
1000,131,0.131,89,0.089,42,0.042
1000,123,0.123,95,0.095,28,0.028
1000,134,0.134,92,0.092,42,0.042
1000,124,0.124,76,0.076,48,0.048
1000,117,0.117,89,0.089,28,0.028
1000,111,0.111,90,0.09,21,0.021
1000,110,0.11,78,0.078,32,0.032
1000,126,0.126,72,0.072,54,0.054
1000,106,0.106,75,0.075,31,0.031
1000,128,0.128,81,0.081,47,0.047
1000,94,0.094,61,0.061,33,0.033
1000,110,0.11,75,0.075,35,0.035
1000,116,0.116,80,0.08,36,0.036
1000,135,0.135,97,0.097,38,0.038
1000,141,0.141,82,0.082,59,0.059
1000,106,0.106,54,0.054,52,0.052
1000,126,0.126,100,0.1,26,0.026
1000,115,0.115,89,0.089,26,0.026
