Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,133,0.133,105,0.105,28,0.028
1000,135,0.135,101,0.101,34,0.034
1000,148,0.148,106,0.106,42,0.042
1000,129,0.129,100,0.1,29,0.029
1000,127,0.127,100,0.1,27,0.027
1000,131,0.131,103,0.103,28,0.028
1000,138,0.138,106,0.106,32,0.032
1000,130,0.13,101,0.101,29,0.029
1000,120,0.12,103,0.103,17,0.017
1000,130,0.13,103,0.103,27,0.027
1000,126,0.126,103,0.103,23,0.023
1000,123,0.123,104,0.104,19,0.019
1000,132,0.132,104,0.104,28,0.028
1000,128,0.128,99,0.099,29,0.029
1000,127,0.127,103,0.103,24,0.024
1000,119,0.119,95,0.095,24,0.024
1000,121,0.121,99,0.099,22,0.022
1000,47,0.047,25,0.025,22,0.022
1000,132,0.132,105,0.105,27,0.027
1000,142,0.142,103,0.103,39,0.039
1000,132,0.132,102,0.102,30,0.03
1000,128,0.128,97,0.097,31,0.031
1000,141,0.141,99,0.099,42,0.042
1000,142,0.142,101,0.101,41,0.041
1000,134,0.134,104,0.104,30,0.03
1000,138,0.138,101,0.101,37,0.037
1000,142,0.142,107,0.107,35,0.035
1000,141,0.141,100,0.1,41,0.041
1000,144,0.144,102,0.102,42,0.042
1000,125,0.125,102,0.102,23,0.023
1000,133,0.133,105,0.105,28,0.028
1000,80,0.08,62,0.062,18,0.018
1000,55,0.055,29,0.029,26,0.026
1000,84,0.084,69,0.069,15,0.015
1000,40,0.04,20,0.02,20,0.02
1000,91,0.091,70,0.07,21,0.021
1000,77,0.077,62,0.062,15,0.015
1000,124,0.124,99,0.099,25,0.025
1000,125,0.125,102,0.102,23,0.023
1000,44,0.044,23,0.023,21,0.021
1000,120,0.12,104,0.104,16,0.016
1000,127,0.127,104,0.104,23,0.023
1000,46,0.046,21,0.021,25,0.025
1000,106,0.106,87,0.087,19,0.019
1000,102,0.102,88,0.088,14,0.014
1000,130,0.13,105,0.105,25,0.025
1000,129,0.129,104,0.104,25,0.025
1000,123,0.123,103,0.103,20,0.02
1000,57,0.057,35,0.035,22,0.022
1000,131,0.131,108,0.108,23,0.023
1000,49,0.049,29,0.029,20,0.02
1000,86,0.086,65,0.065,21,0.021
1000,71,0.071,53,0.053,18,0.018
1000,126,0.126,102,0.102,24,0.024
1000,118,0.118,104,0.104,14,0.014
1000,119,0.119,105,0.105,14,0.014
1000,122,0.122,100,0.1,22,0.022
1000,128,0.128,103,0.103,25,0.025
1000,130,0.13,107,0.107,23,0.023
1000,118,0.118,106,0.106,12,0.012
