Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,81,0.09,70,0.0777778,11,0.0122222,4,0
900,78,0.0866667,67,0.0744444,11,0.0122222,4,0
900,90,0.1,84,0.0933333,6,0.00666667,7,0
900,69,0.0766667,58,0.0644444,11,0.0122222,5,0
900,65,0.0722222,55,0.0611111,10,0.0111111,8,0
900,71,0.0788889,61,0.0677778,10,0.0111111,5,0
900,81,0.09,77,0.0855556,4,0.00444444,7,0
900,94,0.104444,85,0.0944444,9,0.01,6,0
900,84,0.0933333,76,0.0844444,8,0.00888889,5,0
900,68,0.0755556,61,0.0677778,7,0.00777778,5,0
900,75,0.0833333,69,0.0766667,6,0.00666667,10,0
900,70,0.0777778,63,0.07,7,0.00777778,7,0
900,91,0.101111,83,0.0922222,8,0.00888889,13,0
900,89,0.0988889,80,0.0888889,9,0.01,12,0
900,82,0.0911111,72,0.08,10,0.0111111,5,0
900,77,0.0855556,72,0.08,5,0.00555556,10,0
900,78,0.0866667,69,0.0766667,9,0.01,7,0
900,81,0.09,76,0.0844444,5,0.00555556,5,0
900,81,0.09,74,0.0822222,7,0.00777778,7,0
900,91,0.101111,77,0.0855556,14,0.0155556,9,0
900,80,0.0888889,69,0.0766667,11,0.0122222,9,0
900,80,0.0888889,71,0.0788889,9,0.01,6,0
900,93,0.103333,88,0.0977778,5,0.00555556,9,0
900,73,0.0811111,61,0.0677778,12,0.0133333,2,0
900,81,0.09,72,0.08,9,0.01,7,0
900,96,0.106667,86,0.0955556,10,0.0111111,5,0
900,92,0.102222,82,0.0911111,10,0.0111111,5,0
900,78,0.0866667,67,0.0744444,11,0.0122222,3,0
900,65,0.0722222,58,0.0644444,7,0.00777778,5,0
900,104,0.115556,93,0.103333,11,0.0122222,7,0
900,82,0.0911111,71,0.0788889,11,0.0122222,4,0
900,90,0.1,86,0.0955556,4,0.00444444,7,0
900,73,0.0811111,68,0.0755556,5,0.00555556,4,0
900,76,0.0844444,66,0.0733333,10,0.0111111,6,0
900,92,0.102222,84,0.0933333,8,0.00888889,9,0
900,82,0.0911111,71,0.0788889,11,0.0122222,5,0
900,91,0.101111,82,0.0911111,9,0.01,4,0
900,94,0.104444,86,0.0955556,8,0.00888889,11,0
900,77,0.0855556,68,0.0755556,9,0.01,9,0
900,89,0.0988889,82,0.0911111,7,0.00777778,12,0
900,83,0.0922222,76,0.0844444,7,0.00777778,8,0
900,76,0.0844444,67,0.0744444,9,0.01,8,0
900,59,0.0655556,44,0.0488889,15,0.0166667,1,0
900,72,0.08,65,0.0722222,7,0.00777778,6,0
900,106,0.117778,98,0.108889,8,0.00888889,7,0
900,78,0.0866667,70,0.0777778,8,0.00888889,7,0
900,87,0.0966667,81,0.09,6,0.00666667,6,0
900,68,0.0755556,61,0.0677778,7,0.00777778,4,0
900,90,0.1,85,0.0944444,5,0.00555556,4,0
900,76,0.0844444,63,0.07,13,0.0144444,6,0
900,85,0.0944444,77,0.0855556,8,0.00888889,5,0
900,81,0.09,74,0.0822222,7,0.00777778,4,0
900,101,0.112222,93,0.103333,8,0.00888889,5,0
900,81,0.09,71,0.0788889,10,0.0111111,9,0
900,80,0.0888889,72,0.08,8,0.00888889,4,0
900,93,0.103333,83,0.0922222,10,0.0111111,8,0
900,90,0.1,81,0.09,9,0.01,10,0
900,91,0.101111,85,0.0944444,6,0.00666667,6,0
900,74,0.0822222,63,0.07,11,0.0122222,4,0
900,92,0.102222,85,0.0944444,7,0.00777778,6,0
