Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second), Real Food Trails Created, Fake Food Trails Created
900,87,0.0966667,40,0.0444444,47,0.0522222,4,17
900,102,0.113333,76,0.0844444,26,0.0288889,8,13
900,104,0.115556,81,0.09,23,0.0255556,8,10
900,97,0.107778,70,0.0777778,27,0.03,8,11
900,99,0.11,93,0.103333,6,0.00666667,11,0
900,87,0.0966667,56,0.0622222,31,0.0344444,5,8
900,89,0.0988889,68,0.0755556,21,0.0233333,8,6
900,95,0.105556,69,0.0766667,26,0.0288889,8,10
900,76,0.0844444,64,0.0711111,12,0.0133333,6,1
900,90,0.1,57,0.0633333,33,0.0366667,5,16
900,93,0.103333,50,0.0555556,43,0.0477778,6,16
900,92,0.102222,40,0.0444444,52,0.0577778,2,28
900,86,0.0955556,45,0.05,41,0.0455556,2,13
900,73,0.0811111,45,0.05,28,0.0311111,7,9
900,83,0.0922222,50,0.0555556,33,0.0366667,8,6
900,101,0.112222,57,0.0633333,44,0.0488889,9,13
900,119,0.132222,73,0.0811111,46,0.0511111,11,12
900,95,0.105556,87,0.0966667,8,0.00888889,8,1
900,91,0.101111,52,0.0577778,39,0.0433333,5,11
900,87,0.0966667,60,0.0666667,27,0.03,9,9
900,107,0.118889,69,0.0766667,38,0.0422222,9,15
900,89,0.0988889,61,0.0677778,28,0.0311111,10,11
900,93,0.103333,62,0.0688889,31,0.0344444,2,11
900,93,0.103333,64,0.0711111,29,0.0322222,9,10
900,87,0.0966667,35,0.0388889,52,0.0577778,2,24
900,99,0.11,60,0.0666667,39,0.0433333,8,13
900,95,0.105556,81,0.09,14,0.0155556,7,4
900,101,0.112222,65,0.0722222,36,0.04,3,12
900,97,0.107778,64,0.0711111,33,0.0366667,9,6
900,76,0.0844444,50,0.0555556,26,0.0288889,2,7
900,80,0.0888889,54,0.06,26,0.0288889,3,6
900,87,0.0966667,52,0.0577778,35,0.0388889,4,12
900,89,0.0988889,40,0.0444444,49,0.0544444,6,21
900,101,0.112222,69,0.0766667,32,0.0355556,4,15
900,91,0.101111,53,0.0588889,38,0.0422222,8,11
900,109,0.121111,65,0.0722222,44,0.0488889,5,16
900,85,0.0944444,57,0.0633333,28,0.0311111,5,15
900,75,0.0833333,49,0.0544444,26,0.0288889,2,5
900,98,0.108889,69,0.0766667,29,0.0322222,9,12
900,75,0.0833333,33,0.0366667,42,0.0466667,4,16
900,91,0.101111,46,0.0511111,45,0.05,4,17
900,101,0.112222,43,0.0477778,58,0.0644444,2,17
900,98,0.108889,50,0.0555556,48,0.0533333,5,23
900,96,0.106667,78,0.0866667,18,0.02,6,4
900,89,0.0988889,81,0.09,8,0.00888889,8,2
900,99,0.11,62,0.0688889,37,0.0411111,12,12
900,98,0.108889,69,0.0766667,29,0.0322222,5,8
900,101,0.112222,65,0.0722222,36,0.04,13,12
900,85,0.0944444,60,0.0666667,25,0.0277778,6,6
900,79,0.0877778,69,0.0766667,10,0.0111111,3,1
900,99,0.11,63,0.07,36,0.04,8,11
900,112,0.124444,65,0.0722222,47,0.0522222,8,22
900,85,0.0944444,37,0.0411111,48,0.0533333,2,13
900,100,0.111111,51,0.0566667,49,0.0544444,5,17
900,103,0.114444,54,0.06,49,0.0544444,8,21
900,84,0.0933333,43,0.0477778,41,0.0455556,3,15
900,80,0.0888889,49,0.0544444,31,0.0344444,5,9
900,87,0.0966667,84,0.0933333,3,0.00333333,14,0
900,102,0.113333,55,0.0611111,47,0.0522222,6,15
900,89,0.0988889,71,0.0788889,18,0.02,5,3
